Date,Gold,Copper,Silver,Crude Oil WTI,Brent Oil,Natural Gas,Platinum
2018-07-11,1333.1,2.8710000000000004,17.28,70.38,73.4,2.8289999999999997,831.7
2018-07-12,1335.2,2.907,17.445999999999998,70.33,74.45,2.7969999999999997,844.6
2018-07-13,1329.0,2.9075,17.282,71.01,75.33,2.752,831.7
2018-07-16,1327.5,2.8895,17.277,68.06,71.84,2.759,828.0
2018-07-17,1314.6,2.877,17.073,68.08,72.16,2.74,818.5
2018-07-18,1315.0,2.8845,17.024,68.76,72.9,2.721,821.6
2018-07-19,1310.4,2.819,16.837,69.46,72.58,2.7689999999999997,809.2
2018-07-20,1316.8,2.8760000000000003,16.980999999999998,70.46,73.07,2.7569999999999997,828.9
2018-07-23,1310.7,2.864,16.851,67.89,73.06,2.721,834.0
2018-07-24,1310.8,2.9285,16.942999999999998,68.52,73.44,2.7319999999999998,836.6
2018-07-25,1316.7,2.9389999999999996,17.008,69.3,73.93,2.775,847.4
2018-07-26,1311.5,2.9375,16.909000000000002,69.61,74.54,2.78,829.5
2018-07-27,1309.0,2.9245,16.908,68.69,74.29,2.822,832.3
2018-07-30,1307.7,2.9215,16.953,70.13,74.97,2.7969999999999997,831.3
2018-07-31,1309.8,2.9560000000000004,16.979,68.76,74.25,2.782,839.7
2018-08-01,1304.0,2.8815,16.875999999999998,67.66,72.39,2.758,821.5
2018-08-02,1296.2,2.875,16.789,68.96,73.45,2.8160000000000003,825.0
2018-08-03,1299.4,2.9015,16.869,68.49,73.21,2.853,832.5
2018-08-06,1293.6,2.8695,16.749000000000002,69.01,73.75,2.86,824.3
2018-08-07,1294.2,2.888,16.778,69.17,74.65,2.897,832.6
2018-08-08,1296.8,2.8825,16.84,66.94,72.28,2.949,832.0
2018-08-09,1295.8,2.8985,16.875999999999998,66.81,72.07,2.955,833.7
2018-08-10,1294.6,2.875,16.708,67.63,72.81,2.944,828.8
2018-08-13,1274.1,2.8635,16.392,67.2,72.61,2.93,799.8
2018-08-14,1275.9,2.818,16.438,67.04,72.46,2.9589999999999996,801.2
2018-08-15,1259.7,2.6975,15.744000000000002,65.01,70.76,2.94,765.2
2018-08-16,1258.0,2.7435,16.029,65.46,71.43,2.908,781.0
2018-08-17,1258.1,2.758,15.946,65.91,71.83,2.946,788.1
2018-08-20,1267.5,2.7965,15.979000000000001,66.43,72.21,2.9410000000000003,795.9
2018-08-21,1272.8,2.818,16.077,67.35,72.63,2.98,795.3
2018-08-22,1275.8,2.807,16.069000000000003,67.86,74.78,2.9560000000000004,792.9
2018-08-23,1265.2,2.7925,15.859000000000002,67.83,74.73,2.964,775.6
2018-08-24,1285.0,2.8325,16.129,68.72,75.82,2.917,790.5
2018-08-27,1288.0,2.841,16.194000000000003,68.87,76.21,2.8760000000000003,805.0
2018-08-28,1286.4,2.863,16.132,68.53,75.95,2.852,791.8
2018-08-29,1283.3,2.8480000000000003,16.053,69.51,77.14,2.895,797.2
2018-08-30,1276.1,2.824,15.837,70.25,77.77,2.8739999999999997,791.1
2018-08-31,1277.7,2.7795,15.799000000000001,69.8,77.42,2.9160000000000004,787.8
2018-09-04,1270.2,2.7175,15.385,69.87,78.17,2.823,777.8
2018-09-05,1272.6,2.72,15.417,68.72,77.27,2.795,785.5
2018-09-06,1275.7,2.7489999999999997,15.372,67.77,76.5,2.772,792.7
2018-09-07,1272.1,2.73,15.368,67.75,76.83,2.7760000000000002,781.9
2018-09-10,1271.6,2.7345,15.388,67.54,77.37,2.804,786.3
2018-09-11,1274.4,2.72,15.365,69.25,79.06,2.8280000000000003,792.5
2018-09-12,1283.9,2.7745,15.509,70.37,79.74,2.8289999999999997,799.8
2018-09-13,1281.0,2.7845,15.468,68.59,78.18,2.8169999999999997,804.2
2018-09-14,1273.8,2.7485,15.360999999999999,68.99,78.09,2.767,794.6
2018-09-17,1278.4,2.755,15.444,68.91,78.05,2.8139999999999996,795.4
2018-09-18,1275.7,2.819,15.402999999999999,69.85,79.03,2.9330000000000003,815.2
2018-09-19,1281.5,2.8185,15.49,71.12,79.4,2.908,824.2
2018-09-20,1284.4,2.822,15.515,70.8,78.7,2.9760000000000004,835.0
2018-09-21,1274.3,2.929,15.569,70.78,78.8,2.977,828.7
2018-09-24,1277.4,2.9145,15.55,72.08,81.2,3.0380000000000003,831.6
2018-09-25,1278.2,2.8935,15.709000000000001,72.28,81.87,3.082,827.8
2018-09-26,1271.8,2.907,15.617,71.57,81.34,3.0210000000000004,827.6
2018-09-27,1259.8,2.862,15.505,72.12,81.72,3.056,813.2
2018-09-28,1268.7,2.88,15.933,73.25,82.72,3.008,818.5
2018-10-01,1264.4,2.8695,15.732999999999999,75.3,84.98,3.094,826.9
2018-10-02,1280.7,2.8815,15.923,75.23,84.8,3.1660000000000004,836.1
2018-10-03,1276.7,2.917,15.902999999999999,76.41,86.29,3.23,827.8
2018-10-04,1275.5,2.861,15.829,74.33,84.58,3.165,827.4
2018-10-05,1280.2,2.8525,15.936,74.34,84.16,3.1430000000000002,825.3
2018-10-08,1262.9,2.8555,15.609000000000002,74.29,83.91,3.267,825.3
2018-10-09,1265.8,2.887,15.686,74.96,85.0,3.266,829.3
2018-10-10,1267.7,2.8545,15.622,73.17,83.09,3.284,824.5
2018-10-11,1302.3,2.8775,15.925,70.97,80.26,3.222,841.9
2018-10-12,1296.3,2.8739999999999997,15.944,71.34,80.43,3.161,841.8
2018-10-15,1305.4,2.8680000000000003,16.039,71.78,80.78,3.242,846.8
2018-10-16,1305.8,2.8689999999999998,16.011,71.92,81.41,3.239,845.2
2018-10-17,1301.9,2.865,15.977,69.75,80.05,3.32,835.1
2018-10-18,1305.1,2.842,15.915,68.65,79.29,3.198,831.5
2018-10-19,1303.8,2.8689999999999998,15.966,69.12,79.78,3.25,833.9
2018-10-22,1299.8,2.8760000000000003,15.902999999999999,69.17,79.83,3.138,824.0
2018-10-23,1312.0,2.8575,16.116,66.43,76.44,3.2119999999999997,835.1
2018-10-24,1305.5,2.8555,15.994000000000002,66.82,76.17,3.1660000000000004,834.6
2018-10-25,1306.7,2.8505,15.949000000000002,67.33,76.89,3.202,829.6
2018-10-26,1309.7,2.8295,16.018,67.59,77.62,3.185,836.0
2018-10-29,1301.1,2.8339999999999996,15.763,67.04,77.34,3.185,836.6
2018-10-30,1298.9,2.7575,15.78,66.18,75.91,3.187,838.4
2018-10-31,1288.2,2.7510000000000003,15.602,65.31,75.47,3.261,841.8
2018-11-01,1312.2,2.8110000000000004,16.105999999999998,63.69,72.89,3.237,867.8
2018-11-02,1307.3,2.8905,16.088,63.14,72.83,3.284,872.1
2018-11-05,1306.4,2.845,15.982000000000001,63.1,73.17,3.5669999999999997,867.5
2018-11-06,1300.4,2.8215,15.84,62.21,72.13,3.555,873.2
2018-11-07,1302.8,2.8425,15.918,61.67,72.07,3.555,877.0
2018-11-08,1299.3,2.8265,15.775,60.67,70.65,3.543,867.2
2018-11-09,1282.2,2.766,15.495,60.19,70.18,3.719,855.6
2018-11-12,1276.8,2.76,15.37,59.93,70.12,3.7880000000000003,845.0
2018-11-13,1274.7,2.7769999999999997,15.335999999999999,55.69,65.47,4.101,843.7
2018-11-14,1283.2,2.792,15.439,56.25,66.12,4.837,838.3
2018-11-15,1287.6,2.818,15.629000000000001,56.46,66.62,4.038,844.3
2018-11-16,1294.9,2.8365,15.748,56.46,66.76,4.272,848.0
2018-11-19,1297.5,2.805,15.748,56.76,66.79,4.7,855.7
2018-11-20,1293.4,2.7925,15.583,53.43,62.53,4.523,844.3
2018-11-21,1300.8,2.8169999999999997,15.825,54.63,63.48,4.4510000000000005,849.1
2018-11-22,1228.0,2.798,14.47,54.02,62.6,4.268,850.0
2018-11-23,1296.1,2.8125,15.567,50.42,58.8,4.308,843.1
2018-11-26,1295.8,2.8055,15.544,51.63,60.48,4.248,846.5
2018-11-27,1286.5,2.765,15.415,51.56,60.21,4.262,836.5
2018-11-28,1296.4,2.843,15.649000000000001,50.29,58.76,4.715,827.8
2018-11-29,1297.0,2.827,15.594000000000001,51.45,59.51,4.646,822.2
2018-11-30,1292.7,2.8195,15.405999999999999,50.93,58.71,4.612,801.0
2018-12-03,1306.4,2.8475,15.693,52.95,61.69,4.3389999999999995,808.5
2018-12-04,1313.6,2.818,15.829,53.25,62.08,4.457,804.55
2018-12-05,1309.6,2.826,15.772,52.89,61.56,4.468999999999999,802.05
2018-12-06,1310.2,2.795,15.694,51.49,60.06,4.327,789.8
2018-12-07,1319.5,2.802,15.875,52.61,61.67,4.488,794.3
2018-12-10,1314.8,2.767,15.745999999999999,51.0,59.97,4.545,783.75
2018-12-11,1312.9,2.7939999999999996,15.769,51.65,60.2,4.407,787.35
2018-12-12,1315.8,2.785,15.988,51.15,60.15,4.136,804.65
2018-12-13,1313.2,2.7835,15.989,52.58,61.45,4.124,796.8
2018-12-14,1307.0,2.7910000000000004,15.767999999999999,51.2,60.28,3.827,787.35
2018-12-17,1317.4,2.79,15.890999999999998,49.88,59.61,3.528,793.1
2018-12-18,1318.5,2.6975,15.823,46.24,56.26,3.838,792.9
2018-12-19,1321.3,2.7435,15.94,47.2,57.24,3.7260000000000004,787.7
2018-12-20,1333.1,2.7315,15.991,45.88,54.35,3.583,796.4
2018-12-21,1323.1,2.7045,15.809000000000001,45.59,53.82,3.8160000000000003,789.05
2018-12-24,1337.0,2.6975,15.923,42.53,50.47,3.467,788.4
2018-12-26,1338.3,2.7385,16.233,46.22,54.47,3.543,799.25
2018-12-27,1346.5,2.7235,16.416,44.61,52.16,3.642,795.5
2018-12-28,1348.3,2.714,16.539,45.33,52.2,3.303,790.25
2018-12-31,1347.1,2.675,16.642,45.41,53.8,2.94,801.4
2019-01-02,1349.5,2.6785,16.754,46.54,54.91,2.958,798.7
2019-01-03,1359.8,2.6365,16.906,47.09,55.95,2.945,804.0
2019-01-04,1351.0,2.7085,16.894000000000002,47.96,57.06,3.0439999999999996,826.7
2019-01-07,1355.2,2.697,16.863,48.52,57.33,2.944,826.4
2019-01-08,1351.1,2.722,16.829,49.78,58.72,2.967,825.45
2019-01-09,1357.3,2.7245,16.852,52.36,61.44,2.984,829.65
2019-01-10,1353.0,2.7060000000000004,16.764,52.59,61.68,2.969,823.9
2019-01-11,1355.4,2.7315,16.776,51.59,60.48,3.0989999999999998,813.8
2019-01-14,1357.2,2.7039999999999997,16.81,50.51,58.99,3.591,808.7
2019-01-15,1353.7,2.6910000000000003,16.742,52.11,60.64,3.5010000000000003,803.8
2019-01-16,1359.3,2.7195,16.761,52.31,61.32,3.384,809.35
2019-01-17,1357.9,2.734,16.660999999999998,52.07,61.18,3.4130000000000003,812.4
2019-01-18,1348.1,2.7635,16.521,53.8,62.7,3.4819999999999998,800.3
2019-01-21,1279.05,2.682,15.283,54.24,62.74,3.32,798.45
2019-01-22,1348.4,2.72,16.442,52.57,61.5,3.04,794.0
2019-01-23,1349.3,2.72,16.502,52.62,61.14,2.98,797.55
2019-01-24,1344.9,2.71,16.421,53.13,61.09,3.0989999999999998,804.6
2019-01-25,1364.0,2.7805,16.834,53.69,61.64,3.178,820.65
2019-01-28,1369.8,2.7385,16.902,51.99,59.93,2.911,814.0
2019-01-29,1375.6,2.7805,16.984,53.31,61.32,2.95,816.3
2019-01-30,1375.9,2.82,17.072,54.23,61.65,2.8539999999999996,819.6
2019-01-31,1384.0,2.8345,17.217,53.79,61.89,2.8139999999999996,823.0
2019-02-01,1381.1,2.8245,17.078,55.26,62.75,2.734,825.9
2019-02-04,1378.3,2.841,17.038,54.56,62.51,2.66,822.5
2019-02-05,1378.6,2.863,16.988,53.66,61.98,2.662,821.35
2019-02-06,1373.8,2.8765,16.852999999999998,54.01,62.69,2.662,807.1
2019-02-07,1373.6,2.8765,16.868,52.64,61.63,2.551,800.8
2019-02-08,1377.8,2.8615,16.967,52.72,62.1,2.583,802.2
2019-02-11,1371.2,2.8325,16.847,52.41,61.51,2.642,789.75
2019-02-12,1373.2,2.8145,16.842,53.1,62.42,2.688,793.55
2019-02-13,1374.6,2.8110000000000004,16.791,53.9,63.61,2.575,788.4
2019-02-14,1373.2,2.8185,16.67,54.41,64.57,2.573,788.75
2019-02-15,1381.2,2.8415,16.889,55.59,66.25,2.625,808.55
2019-02-18,1329.55,2.838,15.787,56.27,66.5,2.6460000000000004,808.75
2019-02-19,1403.9,2.9085,17.114,56.09,66.45,2.662,821.4
2019-02-20,1406.7,2.9425,17.327,56.92,67.08,2.636,830.4
2019-02-21,1387.2,2.9305,16.95,56.96,67.07,2.697,826.9
2019-02-22,1392.5,2.9715,17.055,57.26,67.12,2.717,845.45
2019-02-25,1389.0,2.972,16.98,55.48,64.76,2.8360000000000003,856.8
2019-02-26,1387.9,2.9795,16.983,55.5,65.21,2.855,863.1
2019-02-27,1380.5,2.992,16.829,56.94,66.39,2.799,871.85
2019-02-28,1375.3,2.9810000000000003,16.695999999999998,57.22,66.03,2.812,874.1
2019-03-01,1358.3,2.964,16.322,55.8,65.07,2.859,862.2
2019-03-04,1346.3,2.9445,16.171,56.59,65.67,2.8569999999999998,840.6
2019-03-05,1343.5,2.966,16.17,56.56,65.86,2.884,839.1
2019-03-06,1346.5,2.9560000000000004,16.144000000000002,56.22,65.99,2.841,829.7
2019-03-07,1344.9,2.9505,16.101,56.66,66.3,2.866,816.5
2019-03-08,1358.5,2.93,16.413,56.07,65.74,2.865,818.85
2019-03-11,1350.0,2.9355,16.339000000000002,56.79,66.58,2.772,820.65
2019-03-12,1356.6,2.963,16.477999999999998,56.87,66.67,2.784,835.9
2019-03-13,1368.1,2.9685,16.522000000000002,58.26,67.55,2.82,842.05
2019-03-14,1352.9,2.928,16.232,58.61,67.23,2.855,825.4
2019-03-15,1360.6,2.9485,16.386,58.52,67.16,2.795,831.8
2019-03-18,1359.4,2.9525,16.383,59.09,67.54,2.85,836.2
2019-03-19,1364.7,2.9665,16.432000000000002,59.03,67.61,2.8739999999999997,851.7
2019-03-20,1359.5,2.9695,16.375999999999998,59.83,68.5,2.82,868.5
2019-03-21,1364.5,2.9555,16.493,59.98,67.86,2.821,860.35
2019-03-22,1369.3,2.897,16.45,59.04,67.03,2.753,847.95
2019-03-25,1378.1,2.911,16.608,58.82,67.21,2.755,866.6
2019-03-26,1369.3,2.9010000000000002,16.473,59.94,67.97,2.74,865.3
2019-03-27,1363.8,2.907,16.314,59.41,67.83,2.713,859.9
2019-03-28,1342.4,2.9165,15.972000000000001,59.3,67.82,2.7119999999999997,849.25
2019-03-29,1346.0,2.975,16.115,60.14,68.39,2.662,853.4
2019-04-01,1342.7,2.966,16.105999999999998,61.59,69.01,2.708,855.7
2019-04-02,1343.9,2.9530000000000003,16.082,62.58,69.37,2.6839999999999997,856.0
2019-04-03,1344.0,2.9915,16.121,62.46,69.31,2.677,875.5
2019-04-04,1343.5,2.9565,16.102,62.1,69.4,2.6430000000000002,902.05
2019-04-05,1345.2,2.9455,16.109,63.08,70.34,2.6639999999999997,905.65
2019-04-08,1351.9,2.9875,16.244,64.4,71.1,2.708,910.05
2019-04-09,1358.4,2.9939999999999998,16.237000000000002,63.98,70.61,2.699,891.6
2019-04-10,1363.9,2.992,16.272000000000002,64.61,71.73,2.7,907.95
2019-04-11,1343.4,2.955,15.885,63.58,70.83,2.6639999999999997,897.4
2019-04-12,1346.3,3.005,15.987,63.89,71.55,2.66,895.35
2019-04-15,1342.4,3.0010000000000003,15.999,63.4,71.18,2.59,891.65
2019-04-16,1328.1,2.997,15.934000000000001,64.05,71.72,2.572,885.2
2019-04-17,1327.6,3.0260000000000002,15.945,63.76,71.62,2.517,892.7
2019-04-18,1326.9,2.9819999999999998,15.964,64.0,71.97,2.49,907.4
2019-04-22,1328.5,2.9655,15.978,65.7,74.04,2.524,904.85
2019-04-23,1323.8,2.96,15.789000000000001,66.3,74.51,2.455,893.1
2019-04-24,1329.9,2.9730000000000003,15.909,65.89,74.57,2.4619999999999997,888.6
2019-04-25,1330.2,2.9285,15.866,65.21,74.35,2.5140000000000002,890.65
2019-04-26,1339.2,2.957,15.997,63.3,72.15,2.5660000000000003,902.8
2019-04-29,1331.6,2.9645,15.831,63.5,72.04,2.593,901.6
2019-04-30,1335.7,2.972,15.887,63.91,72.8,2.575,891.4
2019-05-01,1334.2,2.8755,15.636,63.6,72.18,2.62,872.2
2019-05-02,1322.2,2.847,15.525,61.81,70.75,2.589,853.65
2019-05-03,1331.7,2.8819999999999997,15.902000000000001,61.94,70.85,2.5669999999999997,874.7
2019-05-06,1334.0,2.8995,15.845,62.25,71.24,2.524,884.95
2019-05-07,1335.8,2.8575,15.831,61.4,69.88,2.537,873.15
2019-05-08,1331.4,2.839,15.755,62.12,70.37,2.61,864.4
2019-05-09,1335.1,2.8315,15.665,61.7,70.39,2.595,854.0
2019-05-10,1337.2,2.835,15.681,61.66,70.62,2.6189999999999998,867.75
2019-05-13,1350.2,2.7815,15.662,61.04,70.23,2.6210000000000004,860.85
2019-05-14,1343.4,2.7880000000000003,15.690999999999999,61.78,71.24,2.659,859.7
2019-05-15,1344.5,2.7960000000000003,15.684000000000001,62.02,71.77,2.6010000000000004,846.8
2019-05-16,1333.1,2.806,15.412,62.87,72.62,2.639,835.3
2019-05-17,1322.5,2.7975,15.259,62.76,72.21,2.6310000000000002,819.55
2019-05-20,1324.2,2.783,15.318,63.1,71.97,2.673,816.5
2019-05-21,1320.1,2.779,15.284,62.99,72.18,2.613,817.5
2019-05-22,1321.3,2.75,15.321,61.42,70.99,2.543,803.5
2019-05-23,1331.8,2.748,15.482999999999999,57.91,67.76,2.5780000000000003,801.15
2019-05-24,1330.1,2.7645,15.408,58.63,68.69,2.5980000000000003,805.5
2019-05-27,1284.95,2.713,14.572000000000001,59.16,70.11,2.5839999999999996,813.1
2019-05-28,1323.3,2.7585,15.172,59.14,70.11,2.582,800.2
2019-05-29,1326.5,2.7335,15.238,58.81,69.45,2.633,792.2
2019-05-30,1341.4,2.7205,15.323,56.59,66.87,2.5469999999999997,791.65
2019-05-31,1357.5,2.695,15.373,53.5,64.49,2.454,792.8
2019-06-03,1372.9,2.7089999999999996,15.54,53.25,61.28,2.403,823.05
2019-06-04,1373.9,2.728,15.565999999999999,53.48,61.97,2.416,820.75
2019-06-05,1377.6,2.6830000000000003,15.554,51.68,60.63,2.378,806.65
2019-06-06,1385.9,2.7085,15.661,52.59,61.67,2.324,803.25
2019-06-07,1389.3,2.6830000000000003,15.792,53.99,63.29,2.3369999999999997,806.15
2019-06-10,1374.3,2.716,15.402000000000001,53.26,62.29,2.3569999999999998,807.75
2019-06-11,1376.4,2.7295,15.5,53.27,62.29,2.399,815.2
2019-06-12,1381.2,2.7125,15.501,51.14,59.97,2.386,811.35
2019-06-13,1388.1,2.7125,15.63,52.28,61.31,2.325,812.7
2019-06-14,1388.9,2.682,15.547,52.51,62.01,2.387,803.6
2019-06-17,1387.0,2.6885,15.572000000000001,51.93,60.94,2.386,792.65
2019-06-18,1394.8,2.7395,15.732000000000001,53.9,62.14,2.3280000000000003,803.4
2019-06-19,1391.2,2.7235,15.697000000000001,53.76,61.82,2.276,812.55
2019-06-20,1436.0,2.755,16.221,56.65,64.45,2.185,810.25
2019-06-21,1439.0,2.7560000000000002,16.02,57.43,65.2,2.186,809.45
2019-06-24,1457.0,2.759,16.102999999999998,57.9,64.86,2.303,820.05
2019-06-25,1457.4,2.792,16.04,57.83,65.05,2.3080000000000003,811.25
2019-06-26,1453.9,2.7775,16.028,59.38,66.49,2.291,821.45
2019-06-27,1450.6,2.778,15.948,59.43,66.55,2.324,821.95
2019-06-28,1452.9,2.7775,15.995999999999999,58.47,66.55,2.3080000000000003,839.6
2019-07-01,1429.7,2.753,15.863,59.09,65.06,2.267,835.75
2019-07-02,1448.9,2.7335,15.915999999999999,56.25,62.4,2.24,837.75
2019-07-03,1462.1,2.7445,16.015,57.34,63.82,2.29,843.85
2019-07-04,1423.55,2.68,15.35,56.8,63.3,2.285,840.35
2019-07-05,1442.7,2.7285,15.699000000000002,57.51,64.23,2.418,813.8
2019-07-08,1443.4,2.7285,15.749,57.66,64.11,2.403,816.6
2019-07-09,1444.4,2.6935,15.847000000000001,57.83,64.16,2.425,813.6
2019-07-10,1456.6,2.7585,15.922,60.43,67.01,2.444,831.4
2019-07-11,1451.4,2.755,15.841,60.2,66.52,2.416,827.4
2019-07-12,1457.0,2.761,15.93,60.21,66.72,2.4530000000000003,834.25
2019-07-15,1458.4,2.7739999999999996,16.054000000000002,59.58,66.48,2.408,845.7
2019-07-16,1456.6,2.763,16.378,57.62,64.35,2.306,844.2
2019-07-17,1469.3,2.7775,16.667,56.78,63.66,2.3040000000000003,848.85
2019-07-18,1474.0,2.7705,16.89,55.3,61.93,2.287,854.3
2019-07-19,1472.3,2.815,16.886,55.63,62.47,2.251,849.45
2019-07-22,1472.8,2.792,17.104,56.22,63.26,2.312,850.9
2019-07-23,1467.6,2.7655,17.171,56.77,63.83,2.3,859.9
2019-07-24,1469.7,2.78,17.325,55.88,63.18,2.22,880.95
2019-07-25,1461.2,2.7745,17.109,56.02,63.39,2.244,871.3
2019-07-26,1467.2,2.7555,17.1,56.2,63.46,2.169,868.6
2019-07-29,1468.5,2.784,17.146,56.87,63.71,2.141,883.1
2019-07-30,1477.3,2.748,17.265,58.05,64.72,2.137,878.8
2019-07-31,1473.3,2.7385,17.107,58.58,65.17,2.233,868.6
2019-08-01,1468.5,2.739,16.885,53.95,60.5,2.202,856.85
2019-08-02,1492.3,2.6460000000000004,16.965999999999998,55.66,61.89,2.121,848.2
2019-08-05,1509.6,2.6195,17.076,54.69,59.81,2.07,860.5
2019-08-06,1516.7,2.6310000000000002,17.13,53.63,58.94,2.1109999999999998,855.55
2019-08-07,1551.6,2.6445,17.877,51.09,56.23,2.083,868.85
2019-08-08,1542.0,2.677,17.614,52.54,57.38,2.128,870.7
2019-08-09,1541.5,2.659,17.61,54.5,58.53,2.119,864.35
2019-08-12,1550.0,2.6555,17.747,54.93,58.57,2.105,862.15
2019-08-13,1547.7,2.699,17.67,57.1,61.3,2.147,857.8
2019-08-14,1561.0,2.661,17.965,55.23,59.48,2.1430000000000002,848.65
2019-08-15,1563.7,2.6655,17.896,54.47,58.23,2.2319999999999998,842.75
2019-08-16,1556.2,2.6639999999999997,17.809,54.87,58.64,2.2,851.4
2019-08-19,1544.0,2.67,17.625999999999998,56.21,59.74,2.21,853.1
2019-08-20,1548.0,2.6465,17.836,56.34,60.03,2.218,850.15
2019-08-21,1548.2,2.6535,17.842,55.68,60.3,2.17,855.95
2019-08-22,1541.1,2.6305,17.733,55.35,59.92,2.1590000000000003,860.8
2019-08-23,1570.2,2.6005,18.105,54.17,59.34,2.1519999999999997,860.25
2019-08-26,1569.8,2.6125,18.347,53.64,58.7,2.23,858.75
2019-08-27,1584.5,2.614,18.86,54.93,59.51,2.202,870.3
2019-08-28,1581.2,2.6245,19.022000000000002,55.78,60.49,2.251,901.8
2019-08-29,1569.9,2.636,18.903,56.71,61.08,2.296,920.75
2019-08-30,1563.1,2.612,18.930999999999997,55.1,60.43,2.285,936.6
2019-09-02,1535.15,2.532,18.492,54.66,58.66,2.312,933.25
2019-09-03,1589.1,2.5885,19.834,53.94,58.26,2.358,964.5
2019-09-04,1593.3,2.6535,20.152,56.26,60.7,2.445,991.3
2019-09-05,1558.8,2.7025,19.422,56.3,60.95,2.435,962.2
2019-09-06,1549.2,2.694,18.724,56.52,61.54,2.496,953.3
2019-09-09,1545.5,2.685,18.772000000000002,57.85,62.59,2.585,946.1
2019-09-10,1534.0,2.6860000000000004,18.797,57.4,62.38,2.58,934.85
2019-09-11,1538.3,2.6765,18.79,55.75,60.81,2.552,948.15
2019-09-12,1544.1,2.7005,18.817999999999998,55.09,60.38,2.574,952.25
2019-09-13,1537.3,2.758,18.227999999999998,54.85,60.22,2.614,950.65
2019-09-16,1549.1,2.7085,18.699,62.9,69.02,2.681,938.2
2019-09-17,1550.9,2.6919999999999997,18.809,59.34,64.55,2.668,940.5
2019-09-18,1552.9,2.676,18.584,58.11,63.6,2.637,925.3
2019-09-19,1543.2,2.6719999999999997,18.547,58.13,64.4,2.5380000000000003,940.25
2019-09-20,1552.6,2.668,18.512,58.09,64.28,2.5340000000000003,947.3
2019-09-23,1568.9,2.6719999999999997,19.371,58.64,64.77,2.5269999999999997,959.25
2019-09-24,1577.4,2.6655,19.282,57.29,63.1,2.503,957.05
2019-09-25,1549.3,2.6710000000000003,18.727999999999998,56.49,62.39,2.502,928.3
2019-09-26,1552.3,2.6395,18.564,56.41,62.74,2.428,932.8
2019-09-27,1543.4,2.6595,18.302,55.91,61.91,2.404,929.6
2019-09-30,1509.6,2.641,17.644000000000002,54.07,60.78,2.33,892.15
2019-10-01,1525.3,2.6225,17.944000000000003,53.62,58.89,2.283,884.35
2019-10-02,1544.1,2.628,18.325,52.64,57.69,2.247,893.9
2019-10-03,1548.2,2.612,18.305,52.45,57.71,2.329,894.45
2019-10-04,1547.6,2.6195,18.258,52.81,58.37,2.352,885.45
2019-10-07,1539.4,2.6345,18.173,52.75,58.35,2.303,881.85
2019-10-08,1538.8,2.628,18.331,52.63,58.24,2.2880000000000003,899.05
2019-10-09,1548.0,2.6245,18.442,52.59,58.32,2.234,895.95
2019-10-10,1536.6,2.665,18.233,53.55,59.1,2.218,904.25
2019-10-11,1524.7,2.682,18.180999999999997,54.7,60.51,2.214,901.0
2019-10-14,1534.0,2.688,18.348,53.59,59.35,2.28,898.6
2019-10-15,1520.0,2.6695,18.02,52.81,58.74,2.339,888.55
2019-10-16,1530.3,2.6475,18.065,53.36,59.42,2.303,889.85
2019-10-17,1534.7,2.654,18.256,53.93,59.91,2.318,891.7
2019-10-18,1529.9,2.6889999999999996,18.222,53.78,59.42,2.32,896.5
2019-10-21,1524.2,2.7,18.249000000000002,53.31,58.96,2.238,891.6
2019-10-22,1523.5,2.693,18.149,54.16,59.7,2.272,896.7
2019-10-23,1531.8,2.7235,18.238,55.97,61.17,2.282,922.2
2019-10-24,1540.8,2.721,18.468,56.23,61.67,2.316,927.2
2019-10-25,1542.0,2.7275,18.594,56.66,62.02,2.3,930.55
2019-10-28,1532.7,2.7355,18.551,55.81,61.57,2.4459999999999997,920.35
2019-10-29,1527.5,2.7415,18.507,55.54,61.59,2.597,924.6
2019-10-30,1533.4,2.7345,18.544,55.06,60.61,2.6910000000000003,928.05
2019-10-31,1550.9,2.6895,18.759,54.18,60.23,2.633,936.3
2019-11-01,1548.2,2.6995,18.761,56.2,61.69,2.714,954.65
2019-11-04,1548.5,2.7215,18.784000000000002,56.54,62.13,2.821,939.3
2019-11-05,1521.4,2.7489999999999997,18.28,57.23,62.96,2.862,932.25
2019-11-06,1530.8,2.716,18.314,56.35,61.74,2.8280000000000003,932.3
2019-11-07,1504.6,2.7760000000000002,17.727,57.15,62.29,2.772,914.2
2019-11-08,1503.2,2.7345,17.53,57.24,62.51,2.7889999999999997,889.7
2019-11-11,1495.1,2.7195,17.51,56.86,62.18,2.637,877.2
2019-11-12,1491.4,2.7045,17.392,56.8,62.06,2.6210000000000004,874.05
2019-11-13,1501.3,2.6985,17.612000000000002,57.12,62.37,2.6,876.1
2019-11-14,1511.3,2.6835,17.723,56.77,62.28,2.647,882.85
2019-11-15,1506.4,2.6975,17.636,57.72,63.3,2.688,892.4
2019-11-18,1509.7,2.681,17.679000000000002,57.05,62.44,2.5660000000000003,897.1
2019-11-19,1512.0,2.717,17.797,55.21,60.91,2.51,912.4
2019-11-20,1511.5,2.71,17.791,57.11,62.4,2.559,919.8
2019-11-21,1501.0,2.6860000000000004,17.746,58.58,63.97,2.5669999999999997,917.5
2019-11-22,1501.4,2.705,17.684,57.77,63.39,2.665,893.75
2019-11-25,1495.2,2.7075,17.58,58.01,63.65,2.531,898.45
