Date,XAUEUR,EURUSD,EURJPY,EURCAD,EURGBP,EURAUD,EURNZD,EURCHF
2018-11-22,1075.95,1.1408,128.85,1.5045,0.8859,1.5725,1.6742,1.1352
2018-11-23,1078.51,1.1341,128.1,1.5012,0.8851,1.5673,1.6725,1.1304
2018-11-26,1078.98,1.1328,128.68,1.5012,0.8827,1.5688,1.6731,1.1312
2018-11-27,1076.35,1.1288,128.44,1.5008,0.8854,1.5627,1.663,1.1276
2018-11-28,1074.37,1.1366,129.22,1.5086,0.8862,1.5559,1.6542,1.1296
2018-11-29,1074.32,1.1393,129.29,1.5133,0.8904,1.5566,1.6612,1.1346
2018-11-30,1079.76,1.1317,128.42,1.5047,0.8871,1.5466,1.6444,1.1304
2018-12-03,1084.04,1.1354,129.06,1.4984,0.8923,1.5432,1.6388,1.1329
2018-12-04,1091.73,1.1345,127.96,1.5049,0.892,1.5459,1.6374,1.1317
2018-12-05,1090.57,1.1344,128.41,1.5151,0.8909,1.5607,1.6445,1.1319
2018-12-06,1088.17,1.1376,128.18,1.5219999999999998,0.8898,1.5719999999999998,1.6544,1.1294
2018-12-07,1096.99,1.1378,128.27,1.5157,0.8939,1.5803,1.6566,1.127
2018-12-10,1095.43,1.1356,128.72,1.5212,0.9042,1.5794,1.6534,1.1248
2018-12-11,1097.92,1.1316,128.31,1.5153,0.9062,1.5705,1.6453,1.1242
2018-12-12,1095.62,1.1368,128.79,1.5178,0.9002,1.5742,1.6575,1.1295
2018-12-13,1093.01,1.1363,129.12,1.5172,0.8978,1.5723,1.6569,1.1298
2018-12-14,1094.85,1.1309,128.24,1.5137,0.8988,1.5759,1.6639,1.1287
2018-12-17,1097.93,1.1347,128.04,1.5212,0.8986,1.5802,1.6685,1.1268
2018-12-18,1099.76,1.1361,127.84,1.5298,0.8985,1.5818,1.6594,1.1278
2018-12-19,1092.51,1.1377,127.97,1.5342,0.9022,1.6006,1.6816,1.1316
2018-12-20,1100.64,1.1446,127.38,1.5462,0.9042,1.61,1.6892,1.1308
2018-12-21,1104.43,1.1369,126.49,1.5467,0.9003,1.6171,1.6926,1.1318
2018-12-24,1113.32,1.14,125.91,1.551,0.8959,1.6142,1.6943,1.1242
2018-12-25,1116.95,1.1362,125.31,1.5441,0.8956,1.6145,1.6892,1.1207
2018-12-26,1116.05,1.1353,126.43,1.5408,0.8986,1.6063,1.6869,1.1305
2018-12-27,1115.25,1.143,126.89,1.5567,0.9041,1.6247,1.7049,1.1291
2018-12-28,1119.24,1.1438,126.19,1.5606,0.9004,1.6246,1.7042,1.1265
2018-12-31,1118.18,1.147,125.69,1.5643,0.899,1.6267,1.7071,1.126
2019-01-01,1118.82,1.1464,125.78,1.5636,0.899,1.6254,1.7067,1.1253
2019-01-02,1132.38,1.1343,123.51,1.5401,0.8996,1.624,1.7046,1.1233
2019-01-03,1136.27,1.1394,122.67,1.5369,0.9021,1.6265,1.7024,1.1242
2019-01-04,1127.62,1.1395,123.67,1.5236,0.8953,1.6022,1.6929,1.1241
2019-01-07,1123.38,1.1476,124.75,1.526,0.8979,1.6054,1.6991,1.1242
2019-01-08,1123.54,1.1442,124.42,1.5188,0.8995,1.6021,1.7019,1.1228
2019-01-09,1120.37,1.1543,124.84,1.5245,0.9025,1.6096,1.7002,1.1246
2019-01-10,1118.61,1.15,124.69,1.5221,0.902,1.6004,1.6962,1.1321
2019-01-11,1123.03,1.1469,124.5,1.5215,0.8925,1.59,1.6785,1.1288
2019-01-14,1125.17,1.1477,124.14,1.5248,0.8921,1.5949,1.6822,1.1258
2019-01-15,1130.15,1.1417,124.03,1.514,0.8875,1.5848,1.6740000000000002,1.1274
2019-01-16,1134.8,1.14,124.36,1.511,0.8849,1.5903,1.6824,1.1288
2019-01-17,1133.62,1.1398,124.47,1.5129,0.8774,1.584,1.6846,1.1329
2019-01-18,1127.74,1.1363,124.74,1.5066,0.8826,1.5852,1.6852,1.1314
2019-01-21,1126.37,1.1366,124.66,1.5109,0.8817,1.5878,1.6882,1.1336
2019-01-22,1131.42,1.1359,124.24,1.5169,0.8767,1.5947,1.6825,1.1327
2019-01-23,1127.08,1.1381,124.73,1.5183,0.8708,1.5936,1.6767,1.1321
2019-01-24,1133.17,1.1306,123.97,1.5092,0.8653,1.5936,1.6718,1.1266
2019-01-25,1142.47,1.1415,124.97,1.5078,0.8642,1.5885,1.6680000000000001,1.1332
2019-01-28,1140.71,1.1434,124.95,1.5151,0.8682,1.5946,1.6728,1.1336
2019-01-29,1147.13,1.1432,125.06,1.5169,0.8748,1.5977,1.6725,1.137
2019-01-30,1149.72,1.1479,125.16,1.5093,0.8751,1.5839,1.6651,1.1414
2019-01-31,1154.96,1.1446,124.64,1.5019,0.8731,1.5733,1.6549,1.1383
2019-02-01,1150.49,1.1456,125.44,1.5007,0.8759,1.5803,1.6607,1.1406
2019-02-04,1147.04,1.1438,125.71,1.4998,0.8774,1.5831,1.6616,1.1416
2019-02-05,1152.28,1.1415,125.52,1.4983,0.8819,1.5776,1.6558,1.1414
2019-02-06,1149.88,1.1362,124.94,1.5014,0.8785,1.5994,1.6769,1.139
2019-02-07,1154.71,1.1341,124.61,1.5098,0.8759,1.5978,1.6809,1.1373
2019-02-08,1159.76,1.133,124.33,1.5045,0.875,1.5985,1.6796,1.1333
2019-02-11,1160.14,1.1276,124.46,1.5002,0.8774,1.5968,1.6749,1.1320000000000001
2019-02-12,1157.39,1.1325,125.13,1.4991,0.8784,1.5963,1.6815,1.1399
2019-02-13,1159.92,1.1267,125.0,1.4926,0.8766,1.5884,1.6567,1.1364
2019-02-14,1161.96,1.1301,124.79,1.5022,0.8817,1.5897,1.6521,1.1351
2019-02-15,1170.01,1.1295,124.75,1.4957,0.8762,1.5803,1.6451,1.1355
2019-02-18,1173.16,1.1311,125.12,1.4975,0.8752,1.5861,1.6517,1.136
2019-02-19,1182.91,1.1341,125.46,1.4979,0.8681,1.5827,1.6475,1.1355
2019-02-20,1180.66,1.1337,125.68,1.4938,0.8687,1.5825,1.6534,1.1347
2019-02-21,1167.42,1.1336,125.5,1.5,0.8686,1.5986,1.6668,1.1347
2019-02-22,1170.54,1.1343,125.56,1.4902,0.8690000000000001,1.5915,1.6571,1.1349
2019-02-25,1168.63,1.1359,126.16,1.4983,0.8673,1.5848,1.6502,1.1368
2019-02-26,1166.09,1.1387,126.03,1.5009,0.8601,1.5855,1.6546,1.1395
2019-02-27,1160.87,1.1369,126.19,1.4961,0.8543,1.5924,1.6605,1.1386
2019-02-28,1155.19,1.1371,126.66,1.4973,0.8573,1.6026,1.6703,1.1352
2019-03-01,1137.06,1.1377,127.33,1.5126,0.8616,1.6063,1.6727,1.1365
2019-03-04,1134.72,1.1340000000000001,126.72,1.5087,0.8598,1.5988,1.6626,1.1328
2019-03-05,1138.85,1.1308,126.53,1.5093,0.858,1.5962,1.6651,1.1356
2019-03-06,1137.39,1.1307,126.37,1.5199,0.8586,1.6078,1.6704,1.1363
2019-03-07,1148.53,1.1194,124.92,1.5062,0.8555,1.5957,1.6574,1.1321
2019-03-08,1155.11,1.124,124.95,1.5079,0.8635,1.595,1.6521,1.133
2019-03-11,1149.82,1.1247,125.07,1.5063,0.855,1.5906,1.646,1.1364
2019-03-12,1152.95,1.1286,125.67,1.5069,0.8631,1.5936,1.6445,1.1373
2019-03-13,1155.83,1.1325,125.88,1.5067,0.8489,1.5962,1.6509,1.1368
2019-03-14,1146.78,1.1302,126.24,1.5069,0.8534,1.5997,1.656,1.1344
2019-03-15,1149.07,1.1325,126.22,1.5098,0.8517,1.5969,1.6540000000000001,1.1344
2019-03-18,1149.99,1.1336,126.31,1.5115,0.8549,1.595,1.6537,1.1351
2019-03-19,1151.01,1.1349,126.39,1.5116,0.8552,1.6009,1.6551,1.1338
2019-03-20,1149.9,1.1411,126.3,1.5181,0.8646,1.6036,1.6576,1.1325
2019-03-21,1151.28,1.1373,126.0,1.5191,0.8674,1.5985,1.6534,1.128
2019-03-22,1160.85,1.1313,124.34,1.5189,0.8561,1.5968,1.6446,1.1239
2019-03-25,1168.47,1.1311,124.36,1.5158,0.8564,1.59,1.6371,1.1224
2019-03-26,1167.69,1.1264,124.6,1.5072,0.8526,1.5787,1.6303,1.12
2019-03-27,1164.84,1.1247,124.22,1.5073,0.8522,1.5865,1.6532,1.1184
2019-03-28,1149.07,1.122,124.19,1.5087,0.8603,1.5864,1.6559,1.1176
2019-03-29,1151.53,1.1217,124.33,1.4968,0.8605,1.5801,1.6481,1.1163
2019-04-01,1148.06,1.1212,124.83,1.4919,0.8557,1.5763,1.6469,1.1197
2019-04-02,1153.28,1.1202,124.7,1.4939,0.8528,1.5841,1.6572,1.1176
2019-04-03,1147.9,1.1234,125.23,1.499,0.8534,1.5794,1.6567,1.1214
2019-04-04,1151.36,1.122,125.27,1.4988,0.8579,1.5774,1.661,1.1216
2019-04-05,1151.19,1.1214,125.29,1.5007,0.86,1.5781,1.665,1.1212
2019-04-08,1151.69,1.1259,125.5,1.4989,0.8616,1.5795,1.67,1.1244
2019-04-09,1157.62,1.1261,125.15,1.5007,0.862,1.5802,1.6694,1.1259
2019-04-10,1160.01,1.1273,125.13,1.5016,0.8609,1.5711,1.6656,1.13
2019-04-11,1148.25,1.125,125.61,1.5057,0.8615,1.5789,1.6716,1.1284
2019-04-12,1141.26,1.13,126.58,1.5052,0.8635,1.5751,1.6706,1.1325
2019-04-15,1138.29,1.1307,126.67,1.5108,0.863,1.5759,1.6714,1.135
2019-04-16,1131.71,1.128,126.32,1.5058,0.8644,1.5719,1.6674,1.1368
2019-04-17,1127.0,1.1294,126.55,1.5064,0.8656,1.5730000000000002,1.6782,1.141
2019-04-18,1135.06,1.1229,125.72,1.5018,0.8637,1.5701,1.6797,1.1402
2019-04-19,1133.24,1.1246,125.85,1.5058,0.8651,1.5722,1.681,1.1408
2019-04-22,1131.85,1.1255,125.99,1.5019999999999998,0.8668,1.5779,1.6847,1.143
2019-04-23,1132.71,1.1225,125.56,1.5068,0.8675,1.5805,1.6856,1.1448
2019-04-24,1143.11,1.1152,125.09,1.5043,0.8642,1.5895,1.6909999999999998,1.1378
2019-04-25,1146.84,1.113,124.23,1.5009,0.8627,1.5859,1.6792,1.1357
2019-04-26,1153.23,1.1148,124.39,1.4997,0.8627,1.5833,1.6729,1.1365
2019-04-29,1143.68,1.1185,124.85,1.5049,0.8644,1.5841,1.6765,1.1402
2019-04-30,1144.21,1.1215,124.96,1.5008,0.8602,1.5906,1.6797,1.1427
2019-05-01,1139.84,1.1194,124.67,1.5046,0.8578,1.595,1.6897,1.1394
2019-05-02,1136.11,1.1176,124.61,1.5056,0.8573,1.5963,1.6882,1.1389
2019-05-03,1141.51,1.12,124.42,1.5030000000000001,0.85,1.5943,1.6845,1.1384
2019-05-06,1142.88,1.1197,124.02,1.5055,0.8548,1.6016,1.6932,1.1395
2019-05-07,1147.56,1.119,123.36,1.5075,0.8557,1.5949,1.6942,1.1407
2019-05-08,1144.16,1.1191,123.21,1.5082,0.8601,1.6012,1.7015,1.1417
2019-05-09,1144.46,1.122,123.1,1.5111,0.8618,1.6043,1.7009,1.1381
2019-05-10,1144.21,1.1233,123.5,1.5066,0.8639,1.6043,1.7017,1.1363
2019-05-13,1157.93,1.1223,122.67,1.5123,0.866,1.6159999999999999,1.7082,1.1294
2019-05-14,1156.29,1.1203,122.85,1.5088,0.8684,1.6139,1.7042,1.1305
2019-05-15,1156.99,1.12,122.73,1.5049,0.8714,1.6164,1.7058,1.1297
2019-05-16,1151.04,1.1172,122.71,1.5034,0.8729,1.6205,1.7088,1.1281
2019-05-17,1144.41,1.1156,122.83,1.5014,0.8771,1.6248,1.7107,1.1275
2019-05-20,1143.47,1.117,122.9,1.4992,0.8774,1.6159999999999999,1.7087,1.1261
2019-05-21,1141.8,1.1158,123.28,1.4957,0.878,1.6209,1.7137,1.128
2019-05-22,1141.8,1.1152,123.05,1.4976,0.8807,1.62,1.7165,1.1258
2019-05-23,1147.89,1.1179999999999999,122.52,1.5062,0.8832,1.6198,1.7145,1.1215
2019-05-24,1146.17,1.1202,122.43,1.5051,0.8809999999999999,1.6176,1.7089,1.122
2019-05-27,1147.52,1.1196,122.6,1.5049,0.8829,1.6175,1.7098,1.1236
2019-05-28,1146.01,1.1159999999999999,122.05,1.5055,0.8819,1.6111,1.7051,1.1244
2019-05-29,1149.5,1.1129,121.96,1.5045,0.8812,1.6087,1.7087,1.1212
2019-05-30,1157.45,1.113,121.98,1.5023,0.8826,1.61,1.7089,1.1215
2019-05-31,1166.99,1.1167,121.05,1.5107,0.8847,1.6104,1.7102,1.1189
2019-06-03,1178.27,1.124,121.46,1.5099,0.8874,1.6108,1.703,1.1155
2019-06-04,1177.66,1.1251,121.67,1.5065,0.8859,1.6091,1.7021,1.1159999999999999
2019-06-05,1185.16,1.1219,121.67,1.5047,0.8842,1.6094,1.6942,1.1158
2019-06-06,1183.58,1.1274,122.21,1.5062,0.8875,1.6154,1.702,1.1174
2019-06-07,1182.41,1.1331,122.58,1.5031,0.8895,1.6187,1.6993,1.119
2019-06-10,1173.17,1.1312,122.66,1.5005,0.8916,1.6239,1.7111,1.1194
2019-06-11,1170.51,1.1329,122.92,1.5044,0.8902,1.6266,1.7204,1.1241
2019-06-12,1180.62,1.1287,122.45,1.5058,0.8894,1.6287,1.7164,1.1235
2019-06-13,1189.82,1.1275,122.19,1.5023,0.8894,1.6305,1.7159,1.1203
2019-06-14,1196.44,1.1207,121.65,1.5030000000000001,0.8899,1.6303,1.7257,1.1195
2019-06-17,1193.97,1.1217,121.76,1.5041,0.8949,1.6366,1.7265,1.1205
2019-06-18,1202.64,1.1191,121.36,1.4969,0.8911,1.6271,1.7133,1.1192
2019-06-19,1211.32,1.1224,121.32,1.4903,0.8878,1.6307,1.7162,1.1157
2019-06-20,1229.21,1.1291,121.14,1.4889,0.8888,1.6307,1.7136,1.1082
2019-06-21,1230.6,1.1366,121.96,1.5027,0.8919,1.6413,1.7245,1.1095
2019-06-24,1244.88,1.1396,122.28,1.5021,0.8945,1.6369,1.7212,1.1077
2019-06-25,1252.01,1.1365,121.79,1.4961,0.8953,1.6325,1.7109,1.1083
2019-06-26,1238.55,1.1368,122.51,1.4921,0.8958,1.6269999999999998,1.7013,1.1118
2019-06-27,1239.63,1.1368,122.54,1.4888,0.8967,1.6218,1.6964,1.11
2019-06-28,1239.23,1.1368,122.64,1.4881,0.8953,1.6191,1.6914,1.1095
2019-07-01,1226.35,1.1285,122.36,1.4822,0.8927,1.6198,1.6909,1.1143
2019-07-02,1256.5,1.1283,121.72,1.4785,0.8958,1.6130000000000002,1.6903,1.1126
2019-07-03,1257.74,1.1277,121.59,1.4722,0.8967,1.6041,1.6811,1.1125
2019-07-04,1253.93,1.1284,121.63,1.4726,0.8968,1.6065,1.6867,1.1115
2019-07-05,1246.09,1.1224,121.71,1.4681,0.8959999999999999,1.6079,1.693,1.1128
2019-07-08,1243.86,1.1214,121.89,1.4682,0.8959,1.6077,1.6926,1.1142
2019-07-09,1246.57,1.1206,121.97,1.4708,0.8987,1.617,1.6961,1.1132
2019-07-10,1261.0,1.1249,122.01,1.4714,0.8998,1.6158,1.6918,1.113
2019-07-11,1247.09,1.1252,122.07,1.4711,0.8987,1.6131,1.6886,1.114
2019-07-12,1255.57,1.1269,121.58,1.4682,0.8959999999999999,1.6055,1.6834,1.1089
2019-07-15,1255.78,1.1257,121.46,1.4687,0.8993,1.5988,1.6751,1.1083
2019-07-16,1253.72,1.1209,121.3,1.4668,0.9032,1.5983,1.672,1.1071
2019-07-17,1270.73,1.1223,121.14,1.4643,0.9026,1.6008,1.6666,1.1079999999999999
2019-07-18,1282.03,1.1275,120.96,1.4686,0.8982,1.5934,1.6618,1.1063
2019-07-19,1269.62,1.122,120.84,1.4653,0.8974,1.5928,1.6583,1.1014
2019-07-22,1270.48,1.1208,120.89,1.4703,0.8981,1.5925,1.6577,1.1005
2019-07-23,1270.65,1.1151,120.68,1.4643,0.8964,1.5913,1.6628,1.0985
2019-07-24,1279.43,1.1139,120.49,1.4638,0.8922,1.5963,1.6606,1.0967
2019-07-25,1268.75,1.1145,121.07,1.4669,0.8941,1.6026,1.6721,1.1042
2019-07-26,1274.38,1.1125,120.88,1.4647,0.8983,1.6095,1.676,1.105
2019-07-29,1280.08,1.1144,121.21,1.4667,0.9119,1.6144,1.6798,1.1048
2019-07-30,1281.71,1.1153,121.11,1.4662,0.9177,1.6227,1.686,1.1043
2019-07-31,1276.05,1.1074,120.42,1.4605,0.9106,1.6178,1.6881,1.1005
2019-08-01,1303.37,1.1083,118.95,1.4642,0.9133,1.6296,1.6879,1.0973
2019-08-02,1296.28,1.1107,118.38,1.4666,0.9136,1.6331,1.6973,1.0907
2019-08-05,1306.71,1.1202,118.67,1.4801,0.9225,1.6576,1.7155,1.0903
2019-08-06,1316.06,1.1198,119.23,1.4869,0.9201,1.656,1.7156,1.0933
2019-08-07,1340.07,1.1197,118.98,1.4892,0.922,1.6571,1.7365,1.0919
2019-08-08,1341.9,1.1178,118.55,1.4781,0.9212,1.6433,1.7246,1.0894
2019-08-09,1336.46,1.1198,118.32,1.4807,0.9306,1.6497,1.7309999999999999,1.0889
2019-08-12,1347.44,1.1212,118.04,1.4841,0.9283,1.6599,1.7381,1.0863
2019-08-13,1343.66,1.1169,119.21,1.4767,0.9259999999999999,1.642,1.7289,1.0905
2019-08-14,1361.03,1.1138,117.94,1.4832,0.9233,1.6503,1.73,1.084
2019-08-15,1370.9,1.1106,117.84,1.4779,0.9188,1.6386,1.7214,1.0842
2019-08-16,1364.44,1.1089,117.94,1.4715,0.9125,1.6351,1.7243,1.0847
2019-08-19,1349.19,1.1076,118.09,1.4757,0.9132,1.6368,1.7271,1.087
2019-08-20,1356.87,1.1099,117.89,1.4777,0.9118,1.6369999999999998,1.7294,1.0853
2019-08-21,1354.56,1.1083,118.16,1.4728,0.9138,1.6342,1.7301,1.0887
2019-08-22,1350.78,1.1078,117.89,1.4736,0.904,1.6392,1.7399,1.0895
2019-08-23,1369.72,1.1144,117.45,1.48,0.9075,1.6488,1.7396,1.0859999999999999
2019-08-26,1375.36,1.11,117.79,1.4711,0.9083,1.6381,1.7352,1.0864
2019-08-27,1389.96,1.109,117.24,1.4728,0.9023,1.6422,1.7429,1.0882
2019-08-28,1388.78,1.1077,117.54,1.4738,0.907,1.6447,1.7469,1.0872
2019-08-29,1381.23,1.1055,117.74,1.4685,0.9067,1.6429,1.7511,1.0906
2019-08-30,1382.85,1.0989,116.8,1.4626,0.9037,1.6309,1.7415,1.0878
2019-09-02,1395.02,1.0966,116.47,1.4612,0.9085,1.6323,1.7382,1.0862
2019-09-03,1409.53,1.0972,116.22,1.4628,0.9077,1.6233,1.7309,1.0825
2019-09-04,1406.33,1.1033,117.38,1.4589,0.9004,1.6231,1.7344,1.0819
2019-09-05,1376.4,1.1033,117.99,1.4594,0.8945,1.6186,1.73,1.0878
2019-09-06,1365.88,1.1027,117.88,1.4523,0.8977,1.6103,1.7152,1.0886
2019-09-09,1356.2,1.1046,118.45,1.4543,0.8945,1.6095,1.719,1.0957
2019-09-10,1345.16,1.1043,118.75,1.452,0.8942,1.6091,1.7182,1.0954
2019-09-11,1359.51,1.1009,118.69,1.4522,0.8929,1.6041,1.7161,1.0928
2019-09-12,1354.63,1.1061,119.56,1.4609999999999999,0.8966,1.6105,1.7261,1.0953
2019-09-13,1343.73,1.1073,119.67,1.4708,0.8856,1.6097,1.7359,1.0964
2019-09-16,1361.41,1.1,118.93,1.4559,0.8848,1.6019,1.7331,1.0918
2019-09-17,1355.52,1.1071,119.7,1.466,0.8855,1.6117,1.7407,1.0994
2019-09-18,1354.31,1.1029,119.6,1.4651,0.884,1.615,1.7437,1.0999
2019-09-19,1357.36,1.104,119.23,1.4639,0.8814,1.625,1.751,1.0959
2019-09-20,1376.28,1.1017,118.49,1.4607,0.8827,1.6273,1.7596,1.0915
2019-09-23,1384.45,1.0991,118.19,1.4575,0.884,1.6225,1.746,1.0877
2019-09-24,1389.5,1.1018,117.95,1.4588,0.882,1.6196,1.7417,1.0856
2019-09-25,1373.65,1.0941,117.9,1.4514,0.8857,1.6204,1.7436,1.085
2019-09-26,1377.55,1.0921,117.75,1.449,0.8862,1.6179,1.7329,1.085
2019-09-27,1368.09,1.0938,118.04,1.4486,0.89,1.6166,1.7365,1.0836
2019-09-30,1350.35,1.0898,117.79,1.4428,0.8864,1.6143,1.7395,1.0874
2019-10-01,1352.68,1.093,117.76,1.4448,0.888,1.6299,1.7494,1.0856
2019-10-02,1368.33,1.0958,117.44,1.4597,0.8907,1.6336,1.7474,1.0922
2019-10-03,1372.04,1.0964,117.21,1.462,0.8891,1.626,1.7389,1.0954
2019-10-04,1370.08,1.0976,117.37,1.4615,0.8898,1.6213,1.7367,1.0923
2019-10-07,1360.87,1.097,117.69,1.4598,0.8923,1.6293,1.7435,1.0911
2019-10-08,1373.75,1.0954,117.28,1.4595,0.8963,1.6276,1.739,1.0874
2019-10-09,1371.8,1.0969,117.87,1.4623,0.8985,1.6304,1.7425,1.0922
2019-10-10,1356.84,1.1004,118.8,1.4624,0.8842,1.6273,1.7406,1.097
2019-10-11,1348.02,1.104,119.67,1.4568,0.8727,1.6257,1.7411,1.1001
2019-10-14,1353.67,1.1028,119.53,1.4591,0.8745,1.6275,1.7502,1.0995
2019-10-15,1341.97,1.1031,120.06,1.4558,0.8625,1.6333,1.7521,1.1013
2019-10-16,1345.3,1.107,120.39,1.4614,0.8626,1.6373,1.7588,1.1012
2019-10-17,1340.73,1.1122,120.84,1.4611,0.8627,1.6296,1.7519999999999998,1.0983
2019-10-18,1333.3,1.1169,121.09,1.4658,0.8609,1.6288,1.7487,1.0991
2019-10-21,1330.9,1.1148,121.06,1.4586,0.8601,1.6225,1.7389,1.0989
2019-10-22,1336.96,1.1124,120.66,1.4562,0.8640000000000001,1.6219999999999999,1.736,1.1006
2019-10-23,1340.1,1.1129,120.95,1.4542,0.8614,1.6235,1.7324,1.1023
2019-10-24,1354.09,1.1104,120.6,1.4514,0.8639,1.6277,1.7385,1.1016
2019-10-25,1357.43,1.1078,120.35,1.4462,0.8638,1.6234,1.7443,1.1015
2019-10-28,1344.15,1.1098,120.9,1.4483,0.8625,1.6228,1.7474,1.1036
2019-10-29,1338.52,1.111,120.95,1.4537,0.8633,1.6184,1.7474,1.104
2019-10-30,1341.08,1.1148,121.32,1.4666,0.8639,1.6147,1.7443,1.1028
2019-10-31,1356.25,1.115,120.44,1.4672,0.8614,1.6171,1.7381,1.0997
2019-11-01,1355.65,1.1165,120.77,1.4664,0.863,1.6146,1.7364,1.1002
2019-11-04,1355.98,1.1126,120.78,1.463,0.8634,1.6159999999999999,1.7371,1.0988
2019-11-05,1339.51,1.1074,120.87,1.4567,0.8592,1.6063,1.7366,1.0993
2019-11-06,1346.87,1.1065,120.56,1.4585,0.8606,1.6074,1.7368,1.0983
2019-11-07,1328.55,1.1049,120.72,1.4552,0.862,1.6014,1.7349,1.0994
2019-11-08,1323.18,1.1016,120.38,1.4575,0.8625,1.6054,1.7403,1.0986
2019-11-11,1319.15,1.1032,120.29,1.4593,0.8581,1.61,1.7338,1.0957
2019-11-12,1322.55,1.1007,119.98,1.4563,0.8568,1.6083,1.7380000000000002,1.0929
2019-11-13,1328.94,1.1006,119.76,1.4582,0.8563,1.6093,1.7159,1.0895
2019-11-14,1334.29,1.1021,119.48,1.4598,0.8555,1.6236,1.7266,1.0887
2019-11-15,1327.23,1.105,120.16,1.4609,0.8564,1.62,1.7258,1.0936
2019-11-18,1328.7,1.107,120.29,1.4619,0.8544,1.6248,1.7297,1.0954
2019-11-19,1328.85,1.1078,120.23,1.4696,0.8568,1.6219999999999999,1.7221,1.0969
2019-11-20,1328.79,1.1072,120.24,1.4729,0.8566,1.6273,1.7246,1.0969
2019-11-21,1324.03,1.1057,120.11,1.4689,0.8561,1.6289,1.7263,1.0977
2019-11-22,1325.99,1.1022,119.74,1.466,0.8589,1.624,1.719,1.0991
2019-11-25,1320.94,1.1013,119.93,1.4644,0.8537,1.6239,1.7154,1.0973
2019-11-26,1325.52,1.1018,120.13,1.4621,0.8562,1.6229,1.7138,1.0984
2019-11-27,1321.73,1.0998,120.48,1.4606,0.851,1.6224,1.7128,1.0987
2019-11-28,1324.21,1.1007,120.53,1.4614,0.8523,1.6256,1.7142,1.0988
2019-11-29,1330.59,1.1015,120.63,1.4622,0.8516,1.6280000000000001,1.7147,1.1013
2019-12-02,1319.56,1.1077,120.72,1.4737,0.8561,1.6244,1.7028,1.0978
2019-12-03,1332.73,1.1081,120.36,1.4731,0.8526,1.6181,1.6988,1.0936
2019-12-04,1330.49,1.1076,120.56,1.4619,0.8452,1.6167,1.6959,1.0948
2019-12-05,1329.04,1.1102,120.76,1.4627,0.8438,1.6246,1.6963,1.0959999999999999
2019-12-06,1319.51,1.1057,120.07,1.4656,0.8415,1.6165,1.6840000000000002,1.0949
2019-12-09,1320.62,1.1062,120.08,1.4643,0.8414,1.6213,1.6886,1.0928
2019-12-10,1319.86,1.1092,120.57,1.4669,0.843,1.6288,1.6942,1.0917
2019-12-11,1324.74,1.1128,120.78,1.4657,0.8432,1.6177,1.6891,1.0937
2019-12-12,1320.16,1.1128,121.62,1.4669,0.8451,1.6104,1.6863,1.0959999999999999
2019-12-13,1326.58,1.1119,121.6,1.4638,0.8343,1.6168,1.6844,1.0939
2019-12-16,1323.88,1.1142,121.99,1.4652,0.8357,1.6181,1.6884,1.0941
2019-12-17,1323.64,1.1149,122.05,1.4669999999999999,0.8490000000000001,1.6266,1.6949,1.0929
2019-12-18,1327.3,1.1111,121.7,1.4569999999999999,0.8495,1.6211,1.6858,1.0892
2019-12-19,1329.4,1.112,121.62,1.4595,0.8547,1.6142,1.6823,1.0879
2019-12-20,1333.89,1.1078,121.24,1.4563,0.8518,1.6055,1.6772,1.0885
2019-12-23,1339.28,1.1086,121.26,1.4569999999999999,0.8569,1.6009,1.6701,1.0883
2019-12-24,1351.62,1.1087,121.28,1.4596,0.8563,1.6015,1.6697,1.0866
2019-12-25,1350.94,1.109,121.26,1.4593,0.8555,1.6022,1.671,1.0867
2019-12-26,1361.18,1.1096,121.65,1.4559,0.8539,1.5975,1.6628,1.0887
2019-12-27,1351.24,1.1175,122.27,1.4612,0.8544,1.6012,1.6674,1.0893
2019-12-30,1352.59,1.1197,121.89,1.4628,0.8537,1.6007,1.6642,1.0852
2019-12-31,1352.78,1.121,121.75,1.4554,0.8447,1.5964,1.6632,1.0849
2020-01-01,1352.68,1.121,121.85,1.4557,0.8457,1.5973,1.6667,1.0848
2020-01-02,1368.35,1.117,121.27,1.4501,0.8498,1.5974,1.6669999999999998,1.0848
2020-01-03,1389.77,1.1158,120.63,1.4508,0.8527,1.6064,1.6741,1.0851
2020-01-06,1398.09,1.1193,121.33,1.4515,0.8502,1.6132,1.6757,1.0838
2020-01-07,1411.17,1.1151,120.89,1.45,0.8495,1.6226,1.6785,1.0819
2020-01-08,1400.69,1.1103,121.17,1.4479,0.8475,1.6168,1.6698,1.0812
2020-01-09,1397.62,1.1105,121.61,1.4493,0.8497,1.619,1.6780000000000002,1.0806
2020-01-10,1404.21,1.112,121.72,1.4512,0.8513,1.6104,1.6765,1.0812
2020-01-13,1389.66,1.1133,122.39,1.4535,0.8571,1.6125,1.6784,1.0807
2020-01-14,1389.01,1.1127,122.39,1.4531,0.8546,1.6121,1.6816,1.0763
2020-01-15,1395.19,1.1149,122.52,1.4539,0.855,1.6149,1.6841,1.0745
2020-01-16,1393.54,1.1135,122.64,1.452,0.8512,1.6138,1.6765,1.0739
2020-01-17,1402.99,1.1088,122.12,1.4484,0.8521,1.6130000000000002,1.6757,1.0733
