Date,PHLX Yen,PHLX Swiss Franc,Japan 10Y,Switzerland 10Y
2014-03-04,97.79,112.68,0.611,0.9420000000000001
2014-03-05,97.75,112.74,0.619,0.9670000000000001
2014-03-06,96.97,113.59,0.621,1.028
2014-03-07,96.84,113.76,0.625,1.036
2014-03-09,,,0.625,1.025
2014-03-10,96.82,113.94,0.628,1.0090000000000001
2014-03-11,97.15,113.88,0.628,1.01
2014-03-12,97.34,114.43,0.623,0.987
2014-03-13,98.25,114.35,0.636,0.951
2014-03-14,98.66,114.6,0.625,0.965
2014-03-17,98.29,114.52,0.631,0.968
2014-03-18,98.61,114.49,0.621,0.973
2014-03-19,97.67,113.5,0.618,0.98
2014-03-20,97.63,113.14,0.601,1.016
2014-03-21,97.81,113.28,,1.012
2014-03-24,97.84,113.52,0.607,0.986
2014-03-25,97.79,113.29,0.614,0.941
2014-03-26,98.01,113.01,0.627,0.9570000000000001
2014-03-27,97.87,112.79,0.626,0.9259999999999999
2014-03-28,97.25,112.74,0.63,0.9420000000000001
2014-03-31,96.89,113.1,0.643,0.956
2014-04-01,96.46,113.18,0.618,0.953
2014-04-02,96.28,112.78,0.644,0.9590000000000001
2014-04-03,96.23,112.23,0.648,0.941
2014-04-04,96.8,112.15,0.649,0.914
2014-04-07,97.0,112.64,0.611,0.902
2014-04-08,98.24,113.21,0.621,0.914
2014-04-09,98.07,113.68,0.617,0.9209999999999999
2014-04-10,98.47,114.11,0.607,0.894
2014-04-11,98.42,114.08,0.609,0.872
2014-04-14,98.17,113.66,0.612,0.867
2014-04-15,98.13,113.61,0.603,0.8440000000000001
2014-04-16,97.8,113.4,0.612,0.865
2014-04-17,97.67,113.22,0.617,0.8690000000000001
2014-04-18,98.03,113.18,0.602,
2014-04-21,97.46,112.99,0.612,
2014-04-22,97.48,113.0,0.607,0.902
2014-04-23,97.54,113.2,0.615,0.8690000000000001
2014-04-24,97.75,113.41,0.636,0.867
2014-04-25,97.88,113.42,0.624,0.853
2014-04-28,97.58,113.63,0.616,0.851
2014-04-29,97.44,113.18,0.0,0.863
2014-04-30,97.84,113.61,0.62,0.8440000000000001
2014-05-01,97.75,113.73,0.618,
2014-05-02,97.85,113.91,0.611,0.841
2014-05-05,97.92,113.94,,0.8340000000000001
2014-05-06,98.36,114.37,0.0,0.846
2014-05-07,98.14,114.13,0.606,0.847
2014-05-08,98.38,113.61,0.606,0.8170000000000001
2014-05-09,98.17,113.01,0.609,0.812
2014-05-12,97.92,112.64,0.619,0.812
2014-05-13,97.79,112.33,0.611,0.7809999999999999
2014-05-14,98.17,112.38,0.599,0.731
2014-05-15,98.46,112.23,0.589,0.698
2014-05-16,98.53,112.04,0.5920000000000001,0.748
2014-05-19,98.55,112.09,0.598,0.767
2014-05-20,98.72,112.09,0.593,0.7979999999999999
2014-05-21,98.6,111.95,0.603,0.8109999999999999
2014-05-22,98.29,111.85,0.605,0.794
2014-05-23,98.07,111.7,0.5920000000000001,0.792
2014-05-25,,,0.5920000000000001,0.792
2014-05-26,,,0.596,0.779
2014-05-27,98.05,111.52,0.596,0.755
2014-05-28,98.21,111.31,0.5770000000000001,0.72
2014-05-29,98.29,111.39,0.579,0.7140000000000001
2014-05-30,98.26,111.74,0.579,0.723
2014-06-02,97.69,111.28,0.593,0.695
2014-06-03,97.56,111.55,0.618,0.731
2014-06-04,97.35,111.46,0.618,0.742
2014-06-05,97.65,112.18,0.612,0.747
2014-06-06,97.55,111.33,0.599,0.7020000000000001
2014-06-09,97.54,111.47,0.607,0.705
2014-06-10,97.73,111.2,0.598,0.779
2014-06-11,98.05,111.13,0.602,0.7659999999999999
2014-06-12,98.28,111.31,0.6,0.76
2014-06-13,98.07,111.25,0.605,0.762
2014-06-16,98.2,111.46,0.601,0.737
2014-06-17,97.88,111.18,0.596,0.7609999999999999
2014-06-18,98.12,111.58,0.594,0.745
2014-06-19,98.1,111.83,0.5920000000000001,0.71
2014-06-20,97.98,111.76,0.586,0.713
2014-06-23,98.12,111.81,0.589,0.701
2014-06-24,98.1,111.88,0.578,0.7
2014-06-25,98.21,112.01,0.575,0.672
2014-06-26,98.33,111.91,0.5720000000000001,0.648
2014-06-27,98.64,112.23,0.565,0.652
2014-06-30,98.69,112.76,0.5670000000000001,0.645
2014-07-01,98.49,112.68,0.563,0.642
2014-07-02,98.26,112.5,0.5670000000000001,0.6559999999999999
2014-07-03,97.84,111.95,0.5660000000000001,0.659
2014-07-04,97.97,111.93,0.568,0.649
2014-07-07,98.17,111.92,0.564,0.639
2014-07-08,98.47,111.99,0.551,0.613
2014-07-09,98.39,112.24,0.5489999999999999,0.616
2014-07-10,98.69,112.06,0.5429999999999999,0.598
2014-07-11,98.64,111.98,0.537,0.603
2014-07-12,,,0.537,0.603
2014-07-14,98.49,112.13,0.541,0.611
2014-07-15,98.35,111.64,0.547,0.609
2014-07-16,98.35,111.3,0.547,0.607
2014-07-17,98.85,111.41,0.525,0.591
2014-07-18,98.67,111.17,0.545,0.539
2014-07-20,,,0.545,0.541
2014-07-21,98.64,111.36,0.0,0.5379999999999999
2014-07-22,98.57,110.81,0.5429999999999999,0.5379999999999999
2014-07-23,98.49,110.79,0.534,0.516
2014-07-24,98.22,110.8,0.5329999999999999,0.531
2014-07-25,98.2,110.48,0.536,0.515
2014-07-27,,,0.536,0.513
2014-07-28,98.19,110.62,0.53,0.507
2014-07-29,97.96,110.26,0.525,0.486
2014-07-30,97.27,110.05,0.54,0.523
2014-07-31,97.27,110.03,0.534,0.552
2014-08-01,97.48,110.94,0.539,0.552
2014-08-02,,,0.539,0.552
2014-08-04,97.52,110.29,0.5329999999999999,0.524
2014-08-05,97.48,109.98,0.52,0.524
2014-08-06,97.95,110.21,0.522,0.49
2014-08-07,97.96,110.04,0.523,0.473
2014-08-08,98.01,110.58,0.509,0.45399999999999996
2014-08-10,,,0.509,0.45399999999999996
2014-08-11,97.86,110.3,0.518,0.44299999999999995
2014-08-12,97.79,110.18,0.512,0.431
2014-08-13,97.64,110.19,0.508,0.418
2014-08-14,97.6,110.33,0.505,0.465
2014-08-15,97.7,110.77,0.505,0.45799999999999996
2014-08-18,97.5,110.32,0.505,0.474
2014-08-19,97.17,109.97,0.502,0.46799999999999997
2014-08-20,96.39,109.47,0.522,0.46
2014-08-21,96.32,109.72,0.524,0.469
2014-08-22,96.23,109.5,0.511,0.493
2014-08-25,96.12,109.23,0.51,0.465
2014-08-26,96.09,108.99,0.504,0.48200000000000004
2014-08-27,96.29,109.31,0.49700000000000005,0.45799999999999996
2014-08-28,96.41,109.28,0.491,0.431
2014-08-29,96.08,106.75,0.49700000000000005,0.435
2014-08-31,,,0.49700000000000005,0.435
2014-09-01,,108.76,0.495,0.41700000000000004
2014-09-02,95.16,108.8,0.541,0.47200000000000003
2014-09-03,95.4,108.96,0.534,0.49200000000000005
2014-09-04,94.97,107.26,0.5429999999999999,0.499
2014-09-05,95.16,106.89,0.545,0.48100000000000004
2014-09-08,94.28,106.91,0.5379999999999999,0.467
2014-09-09,94.16,107.22,0.535,0.531
2014-09-10,93.6,106.73,0.564,0.521
2014-09-11,93.41,106.85,0.564,0.518
2014-09-12,93.17,107.15,0.5770000000000001,0.528
2014-09-13,,,0.5770000000000001,0.527
2014-09-15,93.3,106.91,0.0,0.51
2014-09-16,93.35,107.24,0.585,0.515
2014-09-17,92.31,106.25,0.5670000000000001,0.503
2014-09-18,92.02,107.05,0.5710000000000001,0.517
2014-09-19,91.71,106.5,0.563,0.506
2014-09-22,91.89,106.38,0.542,0.489
2014-09-23,91.87,106.41,,0.474
2014-09-24,91.72,105.76,0.534,0.47600000000000003
2014-09-25,91.95,105.63,0.515,0.47200000000000003
2014-09-26,91.54,105.09,0.525,0.475
2014-09-27,,,0.525,0.47200000000000003
2014-09-29,91.35,105.11,0.521,0.484
2014-09-30,91.21,104.7,0.5329999999999999,0.478
2014-10-01,91.84,104.54,0.521,0.447
2014-10-02,92.24,104.83,0.526,0.46299999999999997
2014-10-03,91.11,103.33,0.52,0.478
2014-10-06,91.94,104.36,0.519,0.45
2014-10-07,92.47,104.5,0.507,0.45899999999999996
2014-10-08,92.49,105.04,0.5,0.45299999999999996
2014-10-09,92.75,104.78,0.496,0.436
2014-10-10,92.88,104.49,0.503,0.446
2014-10-13,93.58,105.53,,0.43
2014-10-14,93.37,104.82,0.494,0.429
2014-10-15,94.36,106.31,0.478,0.397
2014-10-16,94.05,106.08,0.486,0.426
2014-10-17,93.62,105.72,0.475,0.45399999999999996
2014-10-20,93.49,106.07,0.485,0.447
2014-10-21,93.43,105.35,0.484,0.45399999999999996
2014-10-22,93.35,104.82,0.486,0.452
2014-10-23,92.39,104.82,0.48200000000000004,0.451
2014-10-24,92.43,105.04,0.467,0.47100000000000003
2014-10-27,92.77,105.31,0.47100000000000003,0.486
2014-10-28,92.44,105.56,0.466,0.48700000000000004
2014-10-29,91.83,104.71,0.47100000000000003,0.491
2014-10-30,91.56,104.61,0.478,0.461
2014-10-31,89.04,103.68,0.457,0.461
2014-11-03,87.78,103.55,0.0,0.46299999999999997
2014-11-04,88.09,104.17,0.445,0.45299999999999996
2014-11-05,87.21,103.73,0.474,0.451
2014-11-06,86.79,102.76,0.479,0.447
2014-11-07,87.26,103.69,0.48,0.43700000000000006
2014-11-10,87.09,103.29,0.462,0.418
2014-11-11,86.34,103.65,0.52,0.41100000000000003
2014-11-12,86.57,103.47,0.5329999999999999,0.38799999999999996
2014-11-13,86.34,103.78,0.49700000000000005,0.386
2014-11-14,86.02,104.37,0.484,0.382
2014-11-16,,,0.484,0.382
2014-11-17,85.73,103.65,0.495,0.389
2014-11-18,85.56,104.32,0.498,0.381
2014-11-19,84.81,104.49,0.475,0.401
2014-11-20,84.58,104.35,0.46399999999999997,0.376
2014-11-21,84.9,103.26,0.46,0.376
2014-11-24,84.53,103.46,0.0,0.373
2014-11-25,84.8,103.73,0.452,0.364
2014-11-26,85.0,104.03,0.435,0.345
2014-11-27,,,0.426,0.327
2014-11-28,84.33,103.63,0.42,0.308
2014-11-30,,,0.42,0.308
2014-12-01,84.51,103.67,0.441,0.301
2014-12-02,83.87,102.85,0.45399999999999996,0.303
2014-12-03,83.48,102.29,0.434,0.299
2014-12-04,83.49,102.95,0.43200000000000005,0.301
2014-12-05,82.31,101.97,0.435,0.304
2014-12-08,82.88,102.43,0.435,0.304
2014-12-09,83.56,102.93,0.419,0.281
2014-12-10,84.77,103.44,0.409,0.273
2014-12-11,84.17,103.3,0.405,0.268
2014-12-12,84.19,103.76,0.395,0.27
2014-12-14,,,0.395,0.27
2014-12-15,84.76,103.57,0.377,0.28300000000000003
2014-12-16,85.82,104.17,0.35200000000000004,0.27399999999999997
2014-12-17,84.21,102.78,0.37,0.28800000000000003
2014-12-18,84.15,102.04,0.358,0.273
2014-12-19,83.66,101.61,0.35200000000000004,0.33799999999999997
2014-12-22,83.3,101.61,0.34,0.359
2014-12-23,82.85,101.25,0.0,0.379
2014-12-24,83.0,101.44,0.33899999999999997,0.381
2014-12-25,,,0.309,
2014-12-26,83.11,102.27,0.33,
2014-12-28,,,0.33,0.381
2014-12-29,82.89,101.05,0.317,0.364
2014-12-30,83.7,101.13,0.33,0.368
2014-12-31,83.55,100.57,,
2015-01-02,83.0,99.83,,0.368
2015-01-05,83.6,99.3,0.325,0.28
2015-01-06,84.41,98.79,0.28800000000000003,0.221
2015-01-07,83.88,98.57,0.299,0.191
2015-01-08,83.54,98.2,0.289,0.201
2015-01-09,84.36,98.6,0.282,0.23600000000000002
2015-01-12,84.51,98.53,,0.20199999999999999
2015-01-13,84.84,98.05,0.267,0.205
2015-01-14,85.26,98.15,0.256,0.16699999999999998
2015-01-15,86.26,116.56,0.252,0.069
2015-01-16,85.02,116.44,0.24100000000000002,0.065
2015-01-19,,,0.207,-0.069
2015-01-20,84.18,114.23,0.21899999999999997,-0.094
2015-01-21,84.84,116.28,0.252,-0.174
2015-01-22,84.42,114.74,0.316,-0.20199999999999999
2015-01-23,84.99,113.51,0.247,-0.257
2015-01-26,84.42,110.78,0.226,-0.284
2015-01-27,84.85,110.93,0.262,-0.043
2015-01-28,85.05,110.52,0.295,-0.003
2015-01-29,84.55,108.29,0.294,-0.023
2015-01-30,85.14,108.56,0.28600000000000003,-0.026000000000000002
2015-02-01,,,0.29,-0.008
2015-02-02,85.05,107.78,0.289,-0.136
2015-02-03,85.06,108.25,0.364,-0.14400000000000002
2015-02-04,85.3,107.97,0.381,-0.121
2015-02-05,85.11,108.56,0.366,-0.09
2015-02-06,83.94,107.89,0.344,-0.057999999999999996
2015-02-09,84.31,108.22,0.358,-0.062
2015-02-10,83.7,107.92,0.395,0.015
2015-02-11,83.07,107.85,,0.061
2015-02-12,83.94,107.48,0.39299999999999996,0.033
2015-02-13,84.17,107.25,0.418,0.048
2015-02-16,,,0.45,0.091
2015-02-17,83.87,106.73,0.397,0.08800000000000001
2015-02-18,84.25,106.18,0.41,0.095
2015-02-19,84.05,105.31,0.39799999999999996,0.054000000000000006
2015-02-20,84.04,106.59,0.391,0.065
2015-02-23,84.16,105.24,0.384,0.109
2015-02-24,84.04,105.21,0.376,0.1
2015-02-25,84.15,105.45,0.341,0.035
2015-02-26,83.76,104.97,0.33799999999999997,0.026000000000000002
2015-02-27,83.59,104.86,0.34,0.026000000000000002
2015-03-02,83.23,104.41,0.345,-0.032
2015-03-03,83.51,104.03,0.377,0.009000000000000001
2015-03-04,83.56,103.81,0.41100000000000003,0.02
2015-03-05,83.23,102.7,0.409,-0.015
2015-03-06,82.76,101.43,0.38799999999999996,0.0
2015-03-09,82.53,101.46,0.434,-0.035
2015-03-10,82.56,100.01,0.47200000000000003,-0.07400000000000001
2015-03-11,82.29,99.0,0.42200000000000004,-0.091
2015-03-12,82.44,99.76,0.38799999999999996,-0.061
2015-03-13,82.37,99.46,0.418,-0.006
2015-03-16,82.41,99.27,0.424,-0.034
2015-03-17,82.42,99.37,0.42,-0.059000000000000004
2015-03-18,83.3,102.23,0.374,-0.069
2015-03-19,82.78,100.98,0.32899999999999996,-0.04
2015-03-20,83.32,102.49,0.327,-0.06
2015-03-23,83.52,103.5,0.314,-0.049
2015-03-24,83.5,104.31,0.317,-0.07
2015-03-25,83.69,104.19,0.32899999999999996,-0.057
2015-03-26,83.9,103.78,0.331,-0.04
2015-03-27,83.94,103.92,0.38,-0.033
2015-03-30,83.24,103.33,0.375,-0.052000000000000005
2015-03-31,83.28,102.86,0.4,-0.042
2015-04-01,83.54,103.43,0.379,-0.078
2015-04-02,83.53,104.21,0.344,-0.063
2015-04-03,,,0.358,
2015-04-06,83.69,104.33,0.34600000000000003,
2015-04-07,83.12,103.52,0.36,-0.045
2015-04-08,83.23,103.49,0.364,-0.062
2015-04-09,82.91,102.29,0.35700000000000004,-0.09300000000000001
2015-04-10,83.21,101.88,0.344,-0.09699999999999999
2015-04-13,83.24,102.3,0.34299999999999997,-0.10800000000000001
2015-04-14,83.74,102.83,0.327,-0.128
2015-04-15,83.93,103.68,0.33,-0.149
2015-04-16,84.0,104.6,0.32899999999999996,-0.14800000000000002
2015-04-17,84.08,105.01,0.309,-0.17600000000000002
2015-04-20,83.89,104.59,0.313,-0.184
2015-04-21,83.53,104.72,0.312,-0.162
2015-04-22,83.38,103.04,0.306,-0.133
2015-04-23,83.65,104.8,0.317,-0.107
2015-04-24,84.13,104.84,0.292,-0.079
2015-04-27,84.01,104.7,0.307,-0.09300000000000001
2015-04-28,84.11,104.62,0.303,-0.079
2015-04-29,83.97,106.4,,-0.035
2015-04-30,83.73,107.22,0.331,0.017
2015-05-01,83.19,107.22,0.364,
2015-05-04,83.25,107.1,0.36700000000000005,0.057999999999999996
2015-05-05,83.44,107.93,0.36700000000000005,0.09
2015-05-06,83.69,109.15,,0.132
2015-05-07,83.55,108.54,0.436,0.13699999999999998
2015-05-08,83.47,107.37,0.419,0.07
2015-05-11,83.26,107.06,0.396,0.081
2015-05-12,83.46,107.66,0.456,0.109
2015-05-13,83.93,109.07,0.461,0.107
2015-05-14,83.91,109.63,0.452,0.113
2015-05-15,83.8,108.31,0.397,0.055999999999999994
2015-05-18,83.33,107.94,0.381,0.06
2015-05-19,82.84,106.73,0.387,0.018000000000000002
2015-05-20,82.4,106.72,0.397,0.043
2015-05-21,82.64,106.79,0.41100000000000003,0.002
2015-05-22,82.27,105.95,0.419,0.013999999999999999
2015-05-25,,,0.425,
2015-05-26,81.23,104.86,0.42200000000000004,-0.002
2015-05-27,80.85,105.32,0.392,-0.034
2015-05-28,80.71,106.06,0.40299999999999997,-0.023
2015-05-29,80.56,106.37,0.396,-0.064
2015-05-30,,,0.401,-0.068
2015-06-01,80.12,105.74,0.40299999999999997,-0.08
2015-06-02,80.56,107.18,0.41100000000000003,-0.03
2015-06-03,80.48,107.02,0.47200000000000003,0.054000000000000006
2015-06-04,80.4,107.11,0.49700000000000005,0.057999999999999996
2015-06-05,79.67,106.44,0.48700000000000004,0.098
2015-06-07,,,0.512,0.10300000000000001
2015-06-08,80.31,107.78,0.49200000000000005,0.161
2015-06-09,80.44,107.42,0.457,0.20800000000000002
2015-06-10,81.51,107.34,0.501,0.23199999999999998
2015-06-11,81.0,107.16,0.534,0.163
2015-06-12,80.74,107.8,0.506,0.16399999999999998
2015-06-15,81.01,107.59,0.508,0.122
2015-06-16,81.06,107.27,0.502,0.12
2015-06-17,81.03,108.45,0.484,0.128
2015-06-18,81.32,108.56,0.444,0.145
2015-06-19,81.5,108.99,0.424,0.14300000000000002
2015-06-22,81.04,108.45,0.429,0.18600000000000003
2015-06-23,80.69,107.01,0.46799999999999997,0.18600000000000003
2015-06-24,80.72,107.1,0.467,0.155
2015-06-25,80.88,106.84,0.475,0.14
2015-06-26,80.73,107.15,0.474,0.16699999999999998
2015-06-29,81.59,108.13,0.44299999999999995,0.11
2015-06-30,81.65,106.85,0.45799999999999996,0.10400000000000001
2015-07-01,81.2,105.5,0.47700000000000004,0.12300000000000001
2015-07-02,81.26,105.97,0.513,0.13699999999999998
2015-07-03,,,0.48700000000000004,0.09300000000000001
2015-07-06,81.58,106.07,0.466,0.08900000000000001
2015-07-07,81.6,105.63,0.45899999999999996,-0.004
2015-07-08,82.85,105.78,0.42200000000000004,-0.006
2015-07-09,82.42,105.42,0.44799999999999995,0.006999999999999999
2015-07-10,81.46,106.58,0.43799999999999994,0.091
2015-07-13,80.99,105.24,0.447,0.10400000000000001
2015-07-14,81.04,105.83,0.461,0.096
2015-07-15,80.8,105.05,0.45399999999999996,0.083
2015-07-16,80.55,104.43,0.447,0.09300000000000001
2015-07-17,80.61,103.99,0.428,0.069
2015-07-18,,,0.445,0.079
2015-07-20,80.46,103.66,,0.036000000000000004
2015-07-21,80.72,104.33,0.424,0.044000000000000004
2015-07-22,80.68,104.18,0.41600000000000004,0.006999999999999999
2015-07-23,80.72,104.21,0.418,0.002
2015-07-24,80.8,103.86,0.415,-0.049
2015-07-27,81.13,103.89,0.41200000000000003,-0.05
2015-07-28,80.91,103.9,0.406,-0.025
2015-07-29,80.68,103.3,0.406,-0.008
2015-07-30,80.54,103.16,0.41600000000000004,-0.028999999999999998
2015-07-31,80.7,103.47,0.41200000000000003,-0.036000000000000004
2015-08-03,80.63,103.2,0.41600000000000004,-0.062
2015-08-04,80.42,102.23,0.39399999999999996,-0.081
2015-08-05,80.09,102.12,0.39799999999999996,-0.067
2015-08-06,80.19,101.96,0.424,-0.09
2015-08-07,80.51,101.71,0.42100000000000004,-0.125
2015-08-10,80.26,101.67,0.408,-0.12300000000000001
2015-08-11,79.9,101.15,0.401,-0.16
2015-08-12,80.5,102.56,0.366,-0.196
2015-08-13,80.36,102.44,0.386,-0.16
2015-08-14,80.44,102.45,0.38,-0.159
2015-08-17,80.39,102.16,0.395,-0.188
2015-08-18,80.4,102.37,0.377,-0.183
2015-08-19,80.75,103.6,0.377,-0.179
2015-08-20,81.06,104.27,0.36200000000000004,-0.20199999999999999
2015-08-21,81.92,105.69,0.358,-0.205
2015-08-24,84.42,107.32,0.35200000000000004,-0.23399999999999999
2015-08-25,84.09,106.47,0.374,-0.152
2015-08-26,83.34,104.75,0.375,-0.152
2015-08-27,82.62,103.49,0.38799999999999996,-0.133
2015-08-28,82.15,103.85,0.386,-0.145
2015-08-31,82.47,103.4,0.381,-0.135
2015-09-01,83.85,104.27,0.369,-0.10099999999999999
2015-09-02,83.12,103.16,0.396,-0.10400000000000001
2015-09-03,83.25,102.71,0.40299999999999997,-0.12300000000000001
2015-09-04,84.01,102.83,0.374,-0.14300000000000002
2015-09-07,,,0.371,-0.16
2015-09-08,83.43,102.15,0.366,-0.136
2015-09-09,82.98,102.5,0.36700000000000005,-0.09
2015-09-10,82.88,102.75,0.35600000000000004,-0.087
2015-09-11,82.93,103.07,0.353,-0.08
2015-09-14,83.2,103.26,0.363,-0.079
2015-09-15,83.02,102.68,0.375,-0.001
2015-09-16,82.92,102.96,0.37200000000000005,0.008
2015-09-17,83.3,104.15,0.365,0.026000000000000002
2015-09-18,83.67,103.24,0.34,-0.048
2015-09-21,82.93,102.89,,-0.027999999999999997
2015-09-22,83.25,102.54,,-0.083
2015-09-23,83.16,102.1,,-0.087
2015-09-24,83.18,102.39,0.332,-0.102
2015-09-25,82.92,102.14,0.32799999999999996,-0.085
2015-09-27,,,0.32899999999999996,-0.085
2015-09-28,83.42,102.69,0.349,-0.122
2015-09-29,83.46,102.97,0.34,-0.12300000000000001
2015-09-30,83.42,102.73,0.35,-0.122
2015-10-01,83.39,102.33,0.33399999999999996,-0.166
2015-10-02,83.41,102.93,0.327,-0.22399999999999998
2015-10-03,,,0.324,-0.226
2015-10-05,83.03,102.5,0.316,-0.203
2015-10-06,83.18,103.45,0.325,-0.201
2015-10-07,83.32,102.7,0.33299999999999996,-0.18100000000000002
2015-10-08,83.39,103.43,0.33299999999999996,-0.196
2015-10-09,83.18,103.98,0.32799999999999996,-0.17600000000000002
2015-10-12,83.32,103.87,,-0.21
2015-10-13,83.5,104.4,0.322,-0.17800000000000002
2015-10-14,84.15,105.33,0.314,-0.204
2015-10-15,84.1,105.16,0.32,-0.198
2015-10-16,83.71,104.61,0.321,-0.22
2015-10-18,,,0.32,-0.212
2015-10-19,83.67,104.6,0.327,-0.23199999999999998
2015-10-20,83.42,104.59,0.318,-0.215
2015-10-21,83.39,104.22,0.321,-0.24600000000000002
2015-10-22,82.85,102.77,0.315,-0.29600000000000004
2015-10-23,82.34,104.7,0.307,-0.301
2015-10-26,82.6,101.68,0.317,-0.303
2015-10-27,83.02,101.34,0.308,-0.342
2015-10-28,82.63,100.56,0.3,-0.32799999999999996
2015-10-29,82.56,101.07,0.3,-0.26899999999999996
2015-10-30,82.91,101.24,0.304,-0.272
2015-11-02,82.79,101.37,0.311,-0.27
2015-11-03,82.58,100.87,,-0.266
2015-11-04,82.25,100.69,0.317,-0.273
2015-11-05,82.14,100.47,0.319,-0.292
2015-11-06,81.2,99.44,0.32,-0.275
2015-11-09,81.19,99.64,0.336,-0.285
2015-11-10,81.19,99.38,0.322,-0.317
2015-11-11,81.38,99.57,0.322,-0.278
2015-11-12,81.53,99.96,0.314,-0.28
2015-11-13,81.56,99.41,0.31,-0.308
2015-11-16,81.17,99.02,0.307,-0.31
2015-11-17,81.02,98.56,0.304,-0.311
2015-11-18,80.89,98.05,0.302,-0.321
2015-11-19,81.4,98.73,0.302,-0.314
2015-11-20,81.45,98.19,0.314,-0.324
2015-11-22,,,0.325,-0.324
2015-11-23,81.39,98.18,,-0.3
2015-11-24,81.59,98.35,0.322,-0.32899999999999996
2015-11-25,81.48,97.89,0.309,-0.375
2015-11-26,,,0.301,-0.35600000000000004
2015-11-27,81.4,97.13,0.304,-0.379
2015-11-30,81.25,97.2,0.305,-0.389
2015-12-01,81.4,97.52,0.303,-0.389
2015-12-02,81.15,98.18,0.326,-0.40399999999999997
2015-12-03,81.57,100.69,0.32299999999999995,-0.271
2015-12-04,81.23,100.35,0.33399999999999996,-0.243
2015-12-07,81.05,100.02,0.33,-0.285
2015-12-08,81.36,100.76,0.32,-0.265
2015-12-09,82.28,101.7,0.313,-0.23600000000000002
2015-12-10,82.24,101.22,0.311,-0.209
2015-12-11,82.67,101.76,0.318,-0.217
2015-12-14,82.61,101.47,0.304,-0.18899999999999997
2015-12-15,82.19,100.85,0.298,-0.128
2015-12-16,81.82,101.04,0.3,-0.127
2015-12-17,81.65,100.39,0.3,-0.14300000000000002
2015-12-18,82.55,100.56,0.276,-0.16399999999999998
2015-12-21,82.52,100.77,0.27699999999999997,-0.149
2015-12-22,82.6,101.24,0.28,-0.115
2015-12-23,82.72,100.95,,-0.091
2015-12-24,83.13,101.38,0.28300000000000003,
2015-12-25,,,0.285,
2015-12-28,83.06,101.17,0.275,-0.096
2015-12-29,83.03,100.7,0.272,-0.078
2015-12-30,82.98,101.17,0.272,-0.075
2015-12-31,83.12,99.86,0.272,-0.069
2016-01-04,83.77,99.78,0.26899999999999996,-0.127
2016-01-05,84.0,99.14,0.262,-0.153
2016-01-06,84.39,99.25,0.256,-0.10300000000000001
2016-01-07,85.03,100.58,0.249,-0.07
2016-01-08,85.3,100.53,0.235,-0.09699999999999999
2016-01-10,,,0.23600000000000002,-0.099
2016-01-11,84.89,99.85,,-0.075
2016-01-12,84.97,99.76,0.228,-0.08800000000000001
2016-01-13,84.99,99.4,0.212,-0.124
2016-01-14,84.65,99.47,0.23,-0.11900000000000001
2016-01-15,85.47,99.84,0.23,-0.151
2016-01-18,,,0.20800000000000002,-0.139
2016-01-19,85.0,99.65,0.21899999999999997,-0.124
2016-01-20,85.52,99.52,0.217,-0.175
2016-01-21,84.91,99.27,0.22899999999999998,-0.204
2016-01-22,84.19,98.45,0.235,-0.18600000000000003
2016-01-25,84.52,98.74,0.23,-0.21100000000000002
2016-01-26,84.44,98.31,0.226,-0.22699999999999998
2016-01-27,84.27,98.49,0.222,-0.20600000000000002
2016-01-28,84.16,98.64,0.226,-0.22399999999999998
2016-01-29,82.56,97.75,0.114,-0.278
2016-02-01,82.63,98.04,0.069,-0.285
2016-02-02,83.38,98.14,0.085,-0.284
2016-02-03,84.76,99.49,0.069,-0.306
2016-02-04,85.61,100.68,0.065,-0.275
2016-02-05,85.59,100.92,0.039,-0.27
2016-02-08,86.33,101.31,0.042,-0.321
2016-02-09,86.86,102.74,-0.003,-0.307
2016-02-10,88.17,102.69,0.016,-0.267
2016-02-11,88.97,102.86,,-0.303
2016-02-12,88.32,102.33,0.076,-0.267
2016-02-14,,,0.08,-0.275
2016-02-15,,,0.094,-0.298
2016-02-16,87.67,101.14,0.047,-0.305
2016-02-17,87.65,100.73,0.055,-0.29100000000000004
2016-02-18,88.31,100.69,0.025,-0.313
2016-02-19,88.83,101.03,0.012,-0.321
2016-02-22,88.59,100.06,0.002,-0.358
2016-02-23,89.22,100.85,0.002,-0.36200000000000004
2016-02-24,89.14,101.12,-0.04,-0.41
2016-02-25,88.5,100.96,-0.055,-0.414
2016-02-26,87.73,100.31,-0.059000000000000004,-0.41600000000000004
2016-02-29,88.74,100.18,-0.057999999999999996,-0.444
2016-03-01,87.64,100.25,-0.06,-0.434
2016-03-02,88.12,100.36,-0.031,-0.415
2016-03-03,87.96,100.81,-0.01,-0.413
2016-03-04,87.88,100.72,-0.028999999999999998,-0.40399999999999997
2016-03-07,88.16,100.42,-0.043,-0.39399999999999996
2016-03-08,88.77,100.45,-0.087,-0.40700000000000003
2016-03-09,88.21,100.26,-0.016,-0.325
2016-03-10,88.34,101.52,-0.013999999999999999,-0.32899999999999996
2016-03-11,87.86,101.75,-0.008,-0.32899999999999996
2016-03-14,87.89,101.29,-0.035,-0.297
2016-03-15,88.36,101.31,-0.015,-0.276
2016-03-16,88.69,102.23,-0.045,-0.312
