Date,US Dollar Index,PHLX Euro,PHLX Australian Dollar,PHLX Canadian Dollar,PHLX Swiss Franc,PHLX British Pound,PHLX Yen
2016-03-11,96.17,111.47,75.62,75.65,101.75,143.84,87.86
2016-03-14,96.62,111.02,75.1,75.39,101.29,143.01,87.89
2016-03-15,96.63,111.08,74.56,74.88,101.31,141.51,88.36
2016-03-16,95.89,112.21,75.63,76.31,102.23,142.52,88.69
2016-03-17,94.76,113.15,76.43,77.05,103.37,144.78,89.78
2016-03-18,95.09,112.71,76.04,76.89,103.16,144.79,89.64
2016-03-21,95.29,112.4,75.8,76.34,103.08,143.69,89.32
2016-03-22,95.65,112.15,76.22,76.67,102.79,142.12,89.01
2016-03-23,96.05,111.79,75.29,75.72,102.5,141.15,88.98
2016-03-24,96.14,111.75,75.26,75.49,102.46,141.54,88.6
2016-03-25,96.14,,,,,,
2016-03-28,95.94,111.96,75.44,75.83,102.67,142.59,88.13
2016-03-29,95.16,112.91,76.28,76.5,103.39,143.85,88.76
2016-03-30,94.84,113.37,76.72,77.19,103.62,143.74,88.95
2016-03-31,94.59,113.81,76.58,76.93,103.99,143.64,88.83
2016-04-01,94.62,113.94,76.79,76.85,104.37,142.3,89.59
2016-04-04,94.51,113.9,76.05,76.41,104.29,142.66,89.84
2016-04-05,94.63,113.85,75.45,76.1,104.58,141.62,90.65
2016-04-06,94.43,113.96,76.02,76.37,104.59,141.21,91.1
2016-04-07,94.48,113.76,75.04,76.06,104.61,140.56,92.43
2016-04-08,94.23,113.97,75.51,76.98,104.88,141.25,92.52
2016-04-11,93.95,114.1,76.0,77.53,104.78,142.37,92.64
2016-04-12,93.96,113.87,76.83,78.33,104.7,142.68,92.12
2016-04-13,94.74,112.78,76.55,78.03,103.41,142.07,91.48
2016-04-14,94.9,112.65,76.94,77.85,103.41,141.55,91.42
2016-04-15,94.7,112.71,77.26,78.02,103.31,142.02,91.94
2016-04-18,94.49,113.13,77.5,78.2,103.7,142.82,91.91
2016-04-19,93.98,113.61,78.13,78.98,103.97,143.98,91.54
2016-04-20,94.49,112.98,77.96,79.04,102.87,143.35,91.07
2016-04-21,94.6,112.86,77.42,78.54,102.55,143.19,91.37
2016-04-22,95.12,112.25,77.12,78.95,102.18,144.06,89.45
2016-04-25,94.84,112.68,77.15,78.87,102.55,144.82,89.92
2016-04-26,94.57,112.99,77.48,79.35,102.72,145.72,89.81
2016-04-27,94.39,113.24,76.08,79.43,102.99,145.49,89.76
2016-04-28,93.76,113.55,76.25,79.65,103.47,146.01,92.48
2016-04-29,93.08,114.47,76.07,79.67,104.22,146.1,94.02
2016-05-02,92.63,115.33,76.68,79.8,104.74,146.7,93.96
2016-05-03,92.94,114.99,74.86,78.61,104.78,145.39,93.8
2016-05-04,93.18,114.9,74.61,77.72,104.42,144.98,93.46
2016-05-05,93.78,114.06,74.64,77.74,103.32,144.84,93.24
2016-05-06,93.89,114.05,73.67,77.47,102.82,144.31,93.37
2016-05-09,94.13,113.81,73.14,77.14,102.96,144.08,92.28
2016-05-10,94.29,113.75,73.74,77.47,102.47,144.46,91.52
2016-05-11,93.82,114.28,73.77,77.82,102.99,144.52,92.26
2016-05-12,94.15,113.75,73.23,77.85,103.04,144.54,91.68
2016-05-13,94.61,113.08,72.68,77.29,102.52,143.59,92.05
2016-05-16,94.57,113.2,72.88,77.55,102.27,144.02,91.72
2016-05-17,94.55,113.13,73.29,77.48,101.98,144.6,91.64
2016-05-18,95.08,112.2,72.22,76.76,101.26,146.03,90.75
2016-05-19,95.29,112.01,72.26,76.36,100.92,146.04,90.94
2016-05-20,95.33,112.23,72.23,76.25,100.99,145.01,90.81
2016-05-23,95.23,112.21,72.25,76.04,101.05,144.83,91.56
2016-05-24,95.57,111.42,71.85,76.18,100.68,146.38,90.92
2016-05-25,95.35,111.57,71.96,76.81,100.89,147.04,90.76
2016-05-26,95.17,111.92,72.25,77.07,101.09,146.65,91.11
2016-05-27,95.52,111.12,71.87,76.76,100.52,146.2,90.72
2016-05-30,95.52,,,,,,
2016-05-31,95.89,111.29,72.32,76.36,100.62,144.79,90.33
2016-06-01,95.45,111.9,72.51,76.49,101.19,144.13,91.3
2016-06-02,95.56,111.53,72.3,76.33,100.98,144.24,91.86
2016-06-03,94.03,113.66,73.66,77.29,102.48,145.15,93.86
2016-06-06,93.9,113.59,73.68,77.98,103.01,144.43,92.96
2016-06-07,93.83,113.59,74.6,78.45,103.59,145.43,93.16
2016-06-08,93.59,113.97,74.92,78.78,104.26,145.13,93.46
2016-06-09,93.95,113.18,74.32,78.6,103.66,144.56,93.43
2016-06-10,94.57,112.51,73.76,78.24,103.7,142.61,93.51
2016-06-13,94.36,112.93,73.89,77.96,103.72,142.31,94.21
2016-06-14,94.93,112.09,73.48,77.72,103.78,141.0,94.34
2016-06-15,94.61,112.61,74.08,77.46,104.02,142.1,94.34
2016-06-16,94.57,112.28,73.64,77.15,103.65,142.05,95.89
2016-06-17,94.21,112.76,73.97,77.56,104.19,143.59,96.01
2016-06-20,93.61,113.11,74.61,78.09,103.95,146.62,96.27
2016-06-21,94.02,112.46,74.52,78.04,103.92,146.5,95.46
2016-06-22,93.72,112.46,74.52,78.04,103.92,146.5,95.46
2016-06-23,93.53,114.23,76.37,78.48,104.0,149.87,93.63
2016-06-24,95.45,111.04,74.77,76.92,102.84,136.76,97.85
2016-06-27,96.54,110.24,73.35,76.48,102.2,132.27,98.09
2016-06-28,96.25,110.65,73.87,76.75,101.86,133.45,97.32
2016-06-29,95.77,111.19,74.49,77.25,102.05,134.32,97.13
2016-06-30,96.14,111.07,74.44,77.32,102.48,133.09,96.86
2016-07-01,95.65,111.38,75.03,77.5,102.78,132.68,97.54
2016-07-04,95.65,,,,,,
2016-07-05,96.17,110.71,74.63,77.01,102.31,130.25,98.26
2016-07-06,96.05,111.02,75.26,77.14,102.56,129.34,98.68
2016-07-07,96.33,110.63,74.78,76.93,102.14,129.14,99.24
2016-07-08,96.3,110.51,75.7,76.7,101.71,129.5,99.42
2016-07-11,96.57,110.6,75.33,76.22,101.76,129.97,97.26
2016-07-12,96.44,110.63,76.21,76.67,101.12,132.48,95.49
2016-07-13,96.22,110.91,76.07,77.06,101.52,131.43,95.73
2016-07-14,96.08,111.15,76.33,77.55,101.94,133.41,94.9
2016-07-15,96.58,110.34,75.78,77.12,101.79,131.88,95.33
2016-07-18,96.56,110.74,75.84,77.21,101.79,132.54,94.17
2016-07-19,97.06,110.19,75.06,76.79,101.46,131.07,94.26
2016-07-20,97.2,110.09,74.64,76.55,101.27,132.46,93.32
2016-07-21,97.0,110.29,74.96,76.41,101.44,132.25,94.52
2016-07-22,97.47,109.75,74.66,76.16,101.33,131.14,94.25
2016-07-25,97.29,109.93,74.69,75.66,101.44,131.39,94.48
2016-07-26,97.16,109.87,75.03,75.83,100.76,131.31,95.54
2016-07-27,97.05,110.62,74.93,75.83,101.5,132.24,94.91
2016-07-28,96.74,110.78,75.05,76.03,101.97,131.63,95.0
2016-07-29,95.53,111.73,76.01,76.68,103.13,132.26,97.97
2016-08-01,95.71,111.61,75.31,76.19,103.16,131.82,97.64
2016-08-02,95.06,112.28,76.1,76.34,103.72,133.54,99.13
2016-08-03,95.56,111.51,75.88,76.55,102.75,133.26,98.81
2016-08-04,95.76,111.3,76.27,76.8,102.69,131.13,98.82
2016-08-05,96.19,110.87,76.18,75.9,101.96,130.7,98.21
2016-08-08,96.4,110.86,76.54,76.0,101.76,130.46,97.62
2016-08-09,96.18,111.23,76.73,76.23,101.9,130.02,98.16
2016-08-10,95.65,111.79,77.2,76.61,102.59,130.16,98.89
2016-08-11,95.86,111.35,76.99,76.99,102.5,129.6,98.1
2016-08-12,95.72,111.68,76.49,77.18,102.6,129.19,98.7
2016-08-15,95.63,111.84,76.72,77.35,102.79,128.8,98.75
2016-08-16,94.79,112.79,76.96,77.76,103.95,130.45,99.72
2016-08-17,94.72,112.87,76.55,77.81,103.89,130.42,99.75
2016-08-18,94.16,113.54,76.86,78.26,104.77,131.65,100.09
2016-08-19,94.51,113.25,76.26,77.73,104.14,130.78,99.81
2016-08-22,94.52,113.23,76.34,77.26,103.92,131.4,99.71
2016-08-23,94.54,113.04,76.15,77.42,103.81,131.96,99.75
2016-08-24,94.79,112.65,76.16,77.36,103.41,132.34,99.56
2016-08-25,94.77,112.84,76.17,77.4,103.33,131.88,99.46
2016-08-26,95.57,111.96,75.63,76.88,102.22,131.34,98.2
2016-08-29,95.58,111.88,75.7,76.83,102.25,131.06,98.11
2016-08-30,96.05,111.44,75.11,76.36,101.68,130.78,97.1
2016-08-31,96.02,111.58,75.19,76.31,101.66,131.41,96.7
2016-09-01,95.65,111.98,75.52,76.37,102.05,132.74,96.84
2016-09-02,95.84,111.89,75.81,76.98,101.96,132.94,96.37
2016-09-05,95.84,,,,,,
2016-09-06,94.82,112.53,76.86,77.86,103.14,134.35,97.98
2016-09-07,94.96,112.39,76.74,77.57,103.11,133.41,98.3
2016-09-08,95.03,112.62,76.41,77.35,102.81,132.98,97.6
2016-09-09,95.34,112.32,75.39,76.64,102.53,132.67,97.38
2016-09-12,95.09,112.37,75.65,76.67,102.9,133.34,98.18
2016-09-13,95.63,112.17,74.64,75.91,102.33,131.91,97.51
2016-09-14,95.33,112.48,74.71,75.76,102.73,132.36,97.62
2016-09-15,95.29,112.46,75.16,76.01,102.9,132.41,97.95
2016-09-16,96.11,111.57,74.93,75.69,102.0,130.0,97.77
2016-09-19,95.84,111.77,75.37,75.74,102.03,130.31,98.12
2016-09-20,96.02,111.55,75.53,75.8,102.16,129.91,98.31
2016-09-21,95.66,111.92,76.35,76.38,102.71,130.37,99.67
2016-09-22,95.45,112.07,76.42,76.64,103.2,130.82,99.22
2016-09-23,95.48,112.27,76.24,75.94,103.07,129.65,99.01
2016-09-26,95.3,112.53,76.36,75.6,103.18,129.75,99.66
2016-09-27,95.44,112.19,76.68,75.73,103.05,130.21,99.61
2016-09-28,95.43,112.25,76.9,76.41,102.98,130.18,99.34
2016-09-29,95.53,112.23,76.35,76.07,103.53,129.7,98.96
2016-09-30,95.46,112.42,76.59,76.17,102.95,129.79,98.68
2016-10-03,95.69,112.12,76.72,76.23,102.74,128.39,98.44
2016-10-04,96.17,112.07,76.18,75.81,102.13,127.29,97.21
2016-10-05,96.12,112.05,76.22,75.88,102.62,127.43,96.61
2016-10-06,96.77,111.48,75.82,75.67,101.93,126.18,96.15
2016-10-07,96.63,112.01,75.88,75.22,102.31,124.38,97.14
2016-10-10,96.93,111.38,76.06,75.91,101.77,123.63,96.52
2016-10-11,97.69,110.54,75.35,75.42,101.13,121.24,96.6
2016-10-12,97.97,110.1,75.69,75.39,100.97,122.05,95.97
2016-10-13,97.52,110.58,75.68,75.79,101.4,122.55,96.46
2016-10-14,98.02,109.71,76.17,76.15,100.97,121.78,95.96
2016-10-17,97.89,110.0,76.34,76.16,101.14,121.85,96.26
2016-10-18,97.89,109.79,76.71,76.27,101.02,122.96,96.28
2016-10-19,97.92,109.72,77.23,76.23,101.06,122.87,96.68
2016-10-20,98.31,109.28,76.23,75.57,100.75,122.59,96.19
2016-10-21,98.69,108.86,76.08,74.97,100.66,122.31,96.3
2016-10-24,98.76,108.81,76.13,75.26,100.65,122.33,95.95
2016-10-25,98.72,108.87,76.42,74.89,100.56,121.86,95.93
2016-10-26,98.63,109.08,76.46,74.78,100.65,122.44,95.7
2016-10-27,98.89,109.01,75.92,74.71,100.63,121.65,95.04
2016-10-28,98.35,109.86,75.99,74.65,101.24,121.9,95.5
2016-10-31,98.44,109.85,76.07,74.57,101.12,122.43,95.4
2016-11-01,97.7,110.56,76.55,74.67,102.53,122.41,96.06
2016-11-02,97.4,110.98,76.6,74.67,102.75,123.04,96.78
2016-11-03,97.16,111.07,76.82,74.66,102.67,124.63,97.12
2016-11-04,97.06,111.35,76.72,74.61,103.26,125.19,96.97
2016-11-07,97.78,110.41,77.22,74.8,102.63,123.99,95.7
2016-11-08,97.86,110.34,77.0,74.69,102.56,123.94,95.77
2016-11-09,98.5,109.17,76.45,74.52,101.58,124.28,94.57
2016-11-10,98.78,108.87,76.09,74.27,101.31,125.53,93.64
2016-11-11,99.06,108.57,75.43,73.85,101.22,126.02,93.74
2016-11-14,100.11,107.39,75.57,73.79,100.2,124.98,92.25
2016-11-15,100.23,107.22,75.57,74.34,99.86,124.61,91.61
2016-11-16,100.41,106.92,74.81,74.39,99.7,124.45,91.73
2016-11-17,100.89,106.25,74.09,73.93,99.28,124.16,90.78
2016-11-18,101.21,105.89,73.37,74.04,98.99,123.54,90.25
2016-11-21,101.05,106.37,73.69,74.52,99.13,124.96,90.27
2016-11-22,101.04,106.28,74.02,74.4,98.89,124.2,90.0
2016-11-23,101.7,105.5,73.85,74.12,98.33,124.31,88.92
2016-11-24,101.7,,,,,,
2016-11-25,101.49,105.99,74.35,73.97,98.58,124.62,88.53
2016-11-28,101.33,106.14,74.81,74.6,98.68,124.13,89.34
2016-11-29,100.93,106.53,74.86,74.44,98.84,124.92,88.98
2016-11-30,101.5,105.94,73.84,74.43,98.35,125.09,87.38
2016-12-01,101.04,106.62,74.15,75.09,98.97,125.94,87.66
2016-12-02,100.77,106.65,74.57,75.23,98.97,127.34,88.11
2016-12-05,100.09,107.62,74.72,75.34,99.32,127.29,87.82
2016-12-06,100.49,107.17,74.6,75.31,99.02,126.81,87.67
2016-12-07,100.23,107.55,74.78,75.56,99.27,126.26,87.97
2016-12-08,101.1,106.14,74.61,75.79,98.37,125.81,87.69
2016-12-09,101.59,105.6,74.49,75.9,98.33,125.75,86.71
2016-12-12,101.03,106.38,74.95,76.17,98.67,126.77,87.02
2016-12-13,101.07,106.3,74.94,76.14,98.81,126.64,86.83
2016-12-14,101.76,105.38,74.03,75.33,97.97,125.56,85.44
2016-12-15,103.02,104.18,73.6,74.98,97.09,124.25,84.59
2016-12-16,102.95,104.52,73.04,74.97,97.41,124.88,84.79
2016-12-19,103.14,103.98,72.44,74.57,97.27,123.91,85.37
2016-12-20,103.29,103.91,72.59,74.8,97.19,123.68,84.82
2016-12-21,103.02,104.26,72.38,74.54,97.38,123.57,85.11
2016-12-22,103.09,104.37,72.17,74.15,97.5,122.84,85.09
2016-12-23,103.01,104.53,71.71,73.81,97.33,122.78,85.28
2016-12-26,103.01,,,,,,
2016-12-27,103.02,104.56,71.87,73.66,97.27,122.71,85.16
2016-12-28,103.3,104.16,71.79,73.75,97.25,122.26,85.45
2016-12-29,102.68,104.88,72.19,74.07,97.75,122.63,85.77
2016-12-30,102.21,105.25,72.04,74.39,98.24,123.5,85.48
2017-01-02,102.83,,,,,,
2017-01-03,103.21,104.1,72.2,74.46,97.34,122.41,84.97
2017-01-04,102.7,104.85,72.8,75.15,97.87,123.23,85.3
2017-01-05,101.52,106.07,73.41,75.61,99.05,124.2,86.7
2017-01-06,102.22,105.33,72.9,75.55,98.28,122.95,85.46
2017-01-09,101.93,105.81,73.58,75.62,98.56,121.67,86.35
2017-01-10,102.01,105.56,73.68,75.57,98.35,121.72,86.38
2017-01-11,101.78,105.84,74.48,75.87,98.62,122.1,86.7
2017-01-12,101.35,106.15,74.85,76.08,98.92,121.65,87.22
2017-01-13,101.18,106.44,75.0,76.26,99.2,121.83,87.32
2017-01-16,101.18,,,,,,
2017-01-17,100.33,107.12,75.63,76.65,99.83,124.14,88.8
2017-01-18,100.93,106.32,75.08,75.36,99.26,122.62,87.29
2017-01-19,101.15,106.64,75.62,75.09,99.39,123.37,87.03
2017-01-20,100.74,107.02,75.57,75.08,99.82,123.8,87.24
2017-01-23,100.16,107.65,75.87,75.62,100.33,125.31,88.71
2017-01-24,100.35,107.32,75.81,75.97,99.91,125.19,87.83
2017-01-25,100.03,107.48,75.71,76.49,100.08,126.36,88.24
2017-01-26,100.38,106.82,75.32,76.37,99.95,125.92,87.25
2017-01-27,100.53,106.99,75.51,76.03,100.01,125.48,86.88
2017-01-30,100.43,106.94,75.54,76.23,100.47,124.87,87.9
2017-01-31,99.51,107.96,75.85,76.71,101.03,125.76,88.6
2017-02-01,99.64,107.7,75.87,76.65,100.72,126.59,88.3
2017-02-02,99.79,107.62,76.61,76.76,100.73,125.3,88.62
2017-02-03,99.87,107.85,76.82,76.83,100.75,124.85,88.82
2017-02-06,99.91,107.48,76.6,76.44,100.89,124.67,89.47
2017-02-07,100.26,106.81,76.26,75.84,100.24,125.08,88.98
2017-02-08,100.28,106.96,76.43,76.07,100.5,125.36,89.32
2017-02-09,100.65,106.6,76.27,76.13,99.87,124.97,88.28
2017-02-10,100.8,106.4,76.77,76.43,99.73,124.87,88.34
2017-02-13,100.96,105.97,76.43,76.5,99.41,125.26,87.94
2017-02-14,101.25,105.78,76.62,76.47,99.38,124.7,87.51
2017-02-15,101.18,105.99,77.12,76.44,99.45,124.62,87.6
2017-02-16,100.44,106.7,76.95,76.5,100.25,124.89,88.3
2017-02-17,100.95,106.16,76.66,76.38,99.73,124.12,88.62
2017-02-20,100.95,,,,,,
2017-02-21,101.37,105.37,76.75,76.08,99.04,124.73,87.98
2017-02-22,101.22,105.57,77.01,75.98,98.98,124.52,88.22
2017-02-23,101.05,105.8,77.14,76.33,99.35,125.53,88.78
2017-02-24,101.09,105.8,76.73,75.76,99.27,124.59,89.33
2017-02-27,101.13,105.88,76.76,75.89,99.1,124.39,88.71
2017-02-28,101.12,105.78,76.52,75.18,99.39,123.83,88.65
2017-03-01,101.78,105.51,76.81,75.0,99.13,122.95,87.93
2017-03-02,102.2,105.06,75.71,74.68,98.69,122.68,87.4
2017-03-03,101.54,106.22,75.99,74.79,99.18,122.94,87.69
2017-03-06,101.64,105.8,75.8,74.59,98.78,122.33,87.8
2017-03-07,101.81,105.68,75.88,74.56,98.7,122.02,87.73
2017-03-08,102.07,105.44,75.22,74.11,98.54,121.69,87.39
2017-03-09,101.85,105.8,75.05,74.01,98.83,121.56,87.03
2017-03-10,101.25,106.74,75.44,74.23,98.92,121.54,87.11
2017-03-13,101.31,106.55,75.73,74.38,99.28,122.18,87.04
2017-03-14,101.7,106.04,75.6,74.18,98.97,121.53,87.14
2017-03-15,100.74,107.26,77.07,75.19,99.94,122.87,88.2
2017-03-16,100.36,107.7,76.77,75.08,100.36,123.62,88.25
2017-03-17,100.3,107.27,76.91,74.8,100.14,123.99,88.75
2017-03-20,100.41,107.42,77.29,74.89,100.14,123.58,88.84
2017-03-21,99.81,108.08,76.88,74.86,100.58,124.77,89.51
2017-03-22,99.68,107.97,76.77,75.01,100.86,124.87,89.95
2017-03-23,99.76,107.84,76.31,74.89,100.71,125.21,90.14
2017-03-24,99.63,108.03,76.23,74.77,100.85,124.72,89.67
2017-03-27,99.17,108.65,76.16,74.74,101.46,125.62,90.39
2017-03-28,99.71,108.14,76.31,74.71,100.79,124.52,90.0
2017-03-29,100.0,107.66,76.72,75.03,100.38,124.37,90.09
2017-03-30,100.41,106.78,76.45,74.93,99.89,124.66,89.41
2017-03-31,100.35,106.59,76.29,75.06,99.71,125.54,89.77
2017-04-03,100.54,106.72,76.08,74.7,99.84,124.83,90.16
2017-04-04,100.54,106.74,75.65,74.6,99.8,124.43,90.3
2017-04-05,100.56,106.67,75.71,74.44,99.53,124.81,90.32
2017-04-06,100.67,106.42,75.44,74.53,99.48,124.71,90.26
2017-04-07,101.18,105.96,75.0,74.59,99.1,123.75,90.03
2017-04-10,101.02,105.97,75.02,75.02,99.17,124.16,90.19
2017-04-11,100.71,106.04,75.01,75.04,99.26,124.91,91.23
2017-04-12,100.78,106.72,75.3,75.5,99.75,125.42,91.78
2017-04-13,100.56,106.15,75.65,75.02,99.43,125.05,91.65
2017-04-14,100.56,,,,,,
2017-04-17,100.29,106.44,75.91,75.09,99.58,125.68,91.71
2017-04-18,99.5,107.31,75.58,74.74,100.37,128.42,92.2
2017-04-19,99.74,107.11,74.98,74.16,100.2,127.78,91.89
2017-04-20,99.78,107.19,75.29,74.24,100.15,128.14,91.45
2017-04-21,99.98,107.25,75.4,74.13,100.42,128.17,91.73
2017-04-24,99.09,108.67,75.68,74.05,100.43,127.89,91.13
2017-04-25,98.78,109.3,75.34,73.68,100.7,128.34,90.01
2017-04-26,99.05,109.06,74.74,73.42,100.67,128.48,90.03
2017-04-27,99.08,108.75,74.69,73.36,100.63,129.05,89.87
2017-04-28,99.05,108.98,74.89,73.26,100.48,129.51,89.65
2017-05-01,99.08,109.02,75.24,73.11,100.4,128.86,89.42
2017-05-02,98.98,109.29,75.35,72.94,100.83,129.39,89.27
2017-05-03,99.21,108.86,74.21,72.84,100.54,128.69,88.74
2017-05-04,98.8,109.82,74.09,72.72,101.37,129.24,88.91
2017-05-05,98.65,109.98,74.22,73.25,101.3,129.83,88.71
2017-05-08,99.06,109.26,73.86,73.03,100.16,129.41,88.31
2017-05-09,99.66,108.76,73.43,72.9,99.27,129.34,87.74
2017-05-10,99.67,108.68,73.56,73.19,99.09,129.38,87.47
2017-05-11,99.62,108.63,73.75,73.0,99.23,128.86,87.84
2017-05-12,99.25,109.27,73.85,72.93,99.89,128.88,88.24
2017-05-15,98.91,109.78,74.16,73.35,100.35,128.96,88.03
2017-05-16,98.11,110.83,74.26,73.49,101.44,129.16,88.43
2017-05-17,97.58,111.61,74.32,73.53,102.17,129.7,90.3
2017-05-18,97.88,111.03,74.2,73.51,102.02,129.37,89.67
2017-05-19,97.14,112.08,74.62,74.01,102.79,130.36,89.87
2017-05-22,96.98,112.4,74.74,74.07,102.75,130.0,89.87
2017-05-23,97.35,111.83,74.8,74.0,102.47,129.65,89.46
2017-05-24,97.24,112.21,75.04,74.58,102.75,129.72,89.66
2017-05-25,97.25,112.11,74.56,74.14,102.76,129.4,89.44
2017-05-26,97.44,111.84,74.49,74.36,102.7,128.09,89.82
2017-05-29,97.44,,,,,,
2017-05-30,97.28,111.89,74.65,74.29,102.61,128.62,90.23
2017-05-31,96.92,112.43,74.36,74.11,103.33,128.82,90.29
2017-06-01,97.2,112.14,73.76,73.99,102.95,128.84,89.8
2017-06-02,96.72,112.83,74.46,74.14,103.89,128.95,90.58
2017-06-05,96.8,112.58,74.86,74.22,103.62,129.04,90.52
2017-06-06,96.64,112.79,75.09,74.34,103.96,129.07,91.41
2017-06-07,96.75,112.59,75.5,74.02,103.59,129.63,91.05
2017-06-08,96.92,112.22,75.33,73.93,103.4,127.57,91.02
2017-06-09,97.27,111.96,75.3,74.26,103.16,127.5,90.62
2017-06-12,97.14,112.04,75.42,75.06,103.24,126.58,91.02
2017-06-13,96.97,112.09,75.35,75.53,103.26,127.54,90.87
2017-06-14,96.94,112.18,75.92,75.53,102.98,127.49,91.23
2017-06-15,97.43,111.46,75.81,75.35,102.53,127.56,90.16
2017-06-16,97.16,111.98,76.21,75.65,102.73,128.1,90.17
2017-06-19,97.55,111.5,76.04,75.65,102.53,127.38,89.65
2017-06-20,97.76,111.34,75.8,75.39,102.56,126.34,89.72
2017-06-21,97.56,111.66,75.55,75.03,102.82,126.72,89.77
2017-06-22,97.59,111.53,75.42,75.56,102.91,126.83,89.86
2017-06-23,97.26,111.94,75.68,75.33,103.17,127.97,89.86
2017-06-26,97.43,111.84,75.84,75.49,102.87,127.21,89.41
2017-06-27,96.39,113.36,75.83,75.79,104.12,128.12,89.02
2017-06-28,96.01,113.79,76.36,76.7,104.23,129.28,89.06
2017-06-29,95.63,114.43,76.84,76.87,104.61,130.04,89.2
2017-06-30,95.63,114.24,76.91,77.14,104.38,131.75,89.0
2017-07-03,96.22,113.61,76.53,76.9,103.73,129.4,88.18
2017-07-04,96.22,,,,,,
2017-07-05,96.29,113.52,76.03,77.16,103.72,129.35,88.28
2017-07-06,95.8,114.24,75.84,77.06,104.1,129.71,88.33
2017-07-07,96.01,114.02,76.0,77.64,103.74,128.95,87.8
2017-07-10,96.02,114.0,76.05,77.59,103.54,128.81,87.69
2017-07-11,95.67,114.65,76.38,77.4,103.78,128.5,87.8
2017-07-12,95.76,114.13,76.78,78.46,103.63,128.83,88.34
2017-07-13,95.73,114.0,77.32,78.57,103.37,129.43,88.28
2017-07-14,95.15,114.67,78.31,79.05,103.8,130.8,88.86
2017-07-17,95.13,114.78,78.01,78.75,103.89,130.56,88.79
2017-07-18,94.6,115.55,79.15,79.21,104.73,130.43,89.24
2017-07-19,94.78,115.16,79.52,79.32,104.65,130.2,89.35
2017-07-20,94.31,116.33,79.56,79.43,105.12,129.74,89.39
2017-07-21,93.86,116.61,79.15,79.72,105.76,129.95,89.96
2017-07-24,93.98,116.42,79.25,79.93,105.64,130.29,90.01
2017-07-25,94.05,116.47,79.39,79.95,105.02,130.26,89.38
2017-07-26,93.67,117.36,80.05,80.32,105.17,131.13,89.92
2017-07-27,93.86,116.79,79.69,79.63,103.64,130.66,89.87
2017-07-28,93.26,117.52,79.86,80.43,103.24,131.36,90.39
2017-07-31,92.86,118.45,80.02,80.11,103.46,132.12,90.72
2017-08-01,93.04,118.02,79.68,79.72,103.55,132.04,90.65
2017-08-02,92.84,118.56,79.67,79.55,103.01,132.25,90.32
2017-08-03,92.84,118.7,79.49,79.47,103.26,131.38,90.93
2017-08-04,93.54,117.74,79.29,79.01,102.79,130.48,90.35
2017-08-07,93.43,117.96,79.13,78.88,102.77,130.34,90.3
2017-08-08,93.65,117.52,79.15,78.94,102.66,129.9,90.63
2017-08-09,93.55,117.59,78.87,78.75,103.77,130.06,90.92
2017-08-10,93.4,117.69,78.75,78.5,103.85,129.76,91.61
2017-08-11,93.07,118.2,78.95,78.07,103.97,129.3,91.58
2017-08-14,93.41,117.79,78.51,78.6,102.86,129.63,91.22
2017-08-15,93.85,117.35,78.22,78.39,102.83,128.66,90.36
2017-08-16,93.54,117.68,79.3,79.29,103.53,128.91,90.78
2017-08-17,93.62,117.22,78.88,78.89,103.88,128.71,91.29
2017-08-18,93.43,117.6,79.28,78.16,103.64,128.21,91.59
2017-08-21,93.09,118.13,79.4,79.62,103.95,128.98,91.8
2017-08-22,93.55,117.62,79.11,79.58,103.3,128.23,91.27
2017-08-23,93.15,118.1,79.06,79.68,103.61,128.0,91.74
2017-08-24,93.28,118.03,79.03,79.87,103.59,128.03,91.3
2017-08-25,92.74,119.31,79.16,80.14,104.58,129.05,91.43
2017-08-28,92.21,119.82,79.61,79.93,104.85,129.35,91.71
2017-08-29,92.25,119.75,79.53,79.89,104.66,129.23,91.2
2017-08-30,92.88,118.89,79.05,79.24,103.84,129.26,90.69
2017-08-31,92.67,119.13,79.48,80.1,104.33,129.27,90.95
2017-09-01,92.81,118.6,79.7,80.66,103.63,129.51,90.69
2017-09-04,92.64,,,,,,
2017-09-05,92.25,119.14,79.95,80.77,104.68,130.34,91.97
2017-09-06,92.29,119.19,80.02,81.79,104.57,130.43,91.54
2017-09-07,91.66,120.24,80.47,82.49,105.21,130.99,92.21
2017-09-08,91.35,120.35,80.57,82.2,105.91,132.02,92.73
2017-09-11,91.9,119.54,80.28,82.53,104.58,131.64,91.41
2017-09-12,91.88,119.65,80.2,82.1,104.16,132.81,90.82
2017-09-13,92.52,118.88,79.85,82.13,103.68,132.06,90.51
2017-09-14,92.12,119.17,80.01,82.15,103.83,133.94,90.7
2017-09-15,91.87,119.45,80.02,81.99,104.2,135.83,90.21
2017-09-18,92.05,119.53,79.61,81.34,103.98,134.95,89.63
2017-09-19,91.79,119.95,80.1,81.4,103.88,135.06,89.64
2017-09-20,92.51,118.94,80.29,81.11,103.12,134.9,89.08
2017-09-21,92.19,119.42,79.34,81.15,103.02,135.82,88.91
2017-09-22,92.17,119.51,78.86,81.05,103.17,134.96,89.29
2017-09-25,92.65,118.51,79.38,80.84,103.42,134.65,89.51
2017-09-26,92.97,117.94,78.88,80.98,103.24,134.59,89.09
2017-09-27,93.36,117.47,78.5,80.14,102.89,133.91,88.65
