Date,US Coffee C,US Cotton #2,US Sugar #11,Orange Juice,US Cocoa,Lumber,London Cocoa,London Coffee,London Sugar
2018-09-13,96.4,81.5,11.68,153.6,2314.0,434.7,1549.0,1555.0,332.6
2018-09-14,95.45,81.84,11.16,153.5,2219.0,420.0,1584.0,1537.0,328.9
2018-09-17,93.45,81.34,10.63,152.5,2236.0,363.1,1585.0,1521.0,330.1
2018-09-18,92.0,78.62,10.52,146.8,2242.0,348.1,1592.0,1533.0,329.1
2018-09-19,96.7,78.72,10.76,146.6,2195.0,347.2,1566.0,1551.0,330.2
2018-09-20,99.75,78.46,10.8,147.4,2201.0,345.0,1563.0,1568.0,330.2
2018-09-21,99.9,79.14,10.84,147.25,2167.0,340.3,1565.0,1596.0,331.0
2018-09-24,98.5,78.56,10.38,146.45,2235.0,339.6,1597.0,1596.0,317.7
2018-09-25,97.1,78.97,10.36,149.8,2195.0,336.9,1563.0,1507.0,317.5
2018-09-26,97.75,78.56,9.9,147.8,2151.0,351.0,1539.0,1511.0,311.7
2018-09-27,99.3,77.71,10.05,146.85,2114.0,359.4,1529.0,1516.0,313.0
2018-09-28,102.45,76.38,10.42,147.6,2057.0,344.4,1496.0,1554.0,320.5
2018-10-01,102.2,76.3,11.61,146.1,1990.0,337.4,1463.0,1572.0,327.2
2018-10-02,107.65,76.23,12.07,146.75,2086.0,346.3,1541.0,1604.0,333.5
2018-10-03,106.6,76.44,12.23,146.5,2019.0,353.6,1498.0,1588.0,338.7
2018-10-04,106.95,75.99,12.33,144.6,2010.0,361.4,1508.0,1616.0,341.6
2018-10-05,108.95,76.09,12.63,143.2,2024.0,350.3,1527.0,1655.0,345.8
2018-10-08,111.85,77.56,12.94,145.1,2086.0,353.5,1553.0,1684.0,350.2
2018-10-09,113.15,76.97,12.97,142.4,2119.0,349.0,1573.0,1693.0,353.4
2018-10-10,111.9,76.81,12.85,143.7,2088.0,339.2,1545.0,1682.0,356.5
2018-10-11,112.9,76.75,12.92,142.7,2097.0,324.2,1552.0,1691.0,362.9
2018-10-12,116.55,78.36,13.07,144.15,2160.0,320.1,1596.0,1713.0,363.5
2018-10-15,119.35,78.75,13.43,144.85,2141.0,325.2,1569.0,1738.0,370.8
2018-10-16,117.65,78.4,13.25,145.1,2194.0,339.9,1589.0,1744.0,366.5
2018-10-17,122.55,77.87,13.73,142.75,2226.0,333.7,1615.0,1755.0,378.5
2018-10-18,122.05,78.03,13.87,142.8,2145.0,321.6,1581.0,1756.0,378.6
2018-10-19,122.1,77.91,13.89,139.5,2162.0,325.9,1606.0,1717.0,379.0
2018-10-22,117.65,80.01,13.82,137.9,2220.0,318.4,1641.0,1696.0,377.0
2018-10-23,121.1,79.0,13.81,137.75,2187.0,313.3,1629.0,1693.0,380.5
2018-10-24,120.25,77.06,14.01,139.95,2137.0,304.3,1616.0,1688.0,387.7
2018-10-25,121.15,77.69,13.97,138.15,2209.0,309.7,1675.0,1674.0,381.4
2018-10-26,119.65,78.55,13.84,135.6,2251.0,307.7,1704.0,1711.0,372.9
2018-10-29,114.25,77.16,13.5,138.2,2195.0,307.0,1673.0,1668.0,364.7
2018-10-30,112.4,76.88,13.32,135.55,2215.0,305.8,1703.0,1658.0,358.8
2018-10-31,112.7,76.85,13.19,135.7,2234.0,311.5,1695.0,1657.0,355.7
2018-11-01,117.8,79.07,13.19,136.15,2264.0,325.8,1676.0,1694.0,351.9
2018-11-02,120.05,78.78,13.44,137.05,2267.0,340.0,1675.0,1711.0,357.7
2018-11-05,117.1,78.8,13.15,137.35,2312.0,330.0,1696.0,1670.0,348.0
2018-11-06,113.25,77.44,12.96,136.05,2379.0,335.4,1696.0,1651.0,342.0
2018-11-07,115.6,78.87,13.01,136.85,2383.0,327.7,1698.0,1667.0,342.7
2018-11-08,116.65,78.99,12.84,136.33,2265.0,332.0,1648.0,1660.0,342.5
2018-11-09,113.85,78.17,12.73,136.28,2250.0,331.1,1638.0,1661.0,344.1
2018-11-12,110.15,78.3,12.94,135.45,2209.0,327.6,1618.0,1631.0,345.9
2018-11-13,109.2,77.7,12.61,134.15,2211.0,310.2,1593.0,1630.0,341.5
2018-11-14,112.65,78.34,12.65,133.55,2158.0,323.1,1582.0,1645.0,345.5
2018-11-15,110.05,78.22,12.65,133.1,2166.0,329.0,1599.0,1642.0,328.2
2018-11-16,112.6,78.3,12.69,137.3,2193.0,351.4,1609.0,1628.0,341.1
2018-11-19,112.35,78.09,12.8,140.35,2155.0,358.5,1597.0,1609.0,343.9
2018-11-20,110.65,77.41,12.46,139.2,2144.0,356.0,1578.0,1599.0,338.1
2018-11-21,110.3,78.78,12.68,140.2,2084.0,365.7,1558.0,1585.0,342.3
2018-11-22,,,,,,,1551.0,1586.0,339.6
2018-11-23,107.15,77.27,12.47,141.6,2061.0,362.3,1533.0,1574.0,337.7
2018-11-26,107.0,78.4,12.48,140.05,2057.0,355.7,1530.0,1574.0,339.0
2018-11-27,109.5,77.82,12.34,139.3,2086.0,346.2,1566.0,1645.0,336.3
2018-11-28,110.1,78.78,12.84,139.7,2062.0,336.7,1556.0,1615.0,347.4
2018-11-29,108.5,78.72,12.87,144.55,2106.0,329.7,1569.0,1609.0,346.7
2018-11-30,103.25,78.83,12.84,143.95,2144.0,323.9,1571.0,1580.0,348.2
2018-12-03,103.5,79.85,12.91,143.3,2144.0,334.8,1572.0,1566.0,350.4
2018-12-04,101.9,79.78,12.75,144.2,2105.0,328.1,1568.0,1556.0,344.3
2018-12-05,100.95,81.06,12.72,143.9,2060.0,321.8,1521.0,1556.0,343.5
2018-12-06,100.65,79.05,12.64,141.5,2078.0,319.5,1501.0,1545.0,341.6
2018-12-07,98.8,80.25,12.87,143.1,2175.0,331.9,1545.0,1533.0,345.6
2018-12-10,100.45,79.81,12.72,139.4,2156.0,317.1,1547.0,1524.0,343.0
2018-12-11,97.65,80.02,12.83,137.8,2066.0,316.4,1486.0,1502.0,344.7
2018-12-12,97.75,79.94,12.74,138.5,2112.0,322.2,1525.0,1499.0,343.2
2018-12-13,98.8,79.46,12.75,138.65,2200.0,323.2,1674.0,1477.0,345.2
2018-12-14,96.95,79.59,12.65,139.15,2237.0,321.6,1665.0,1443.0,343.0
2018-12-17,94.7,78.45,12.49,139.6,2230.0,320.7,1657.0,1450.0,339.7
2018-12-18,94.35,77.8,12.3,137.15,2271.0,325.3,1685.0,1458.0,336.0
2018-12-19,100.85,76.66,12.47,136.3,2317.0,335.8,1709.0,1477.0,341.0
2018-12-20,102.5,75.23,12.43,131.5,2271.0,334.8,1685.0,1494.0,339.4
2018-12-21,99.7,73.22,12.34,130.45,2271.0,335.2,1682.0,1461.0,337.6
2018-12-24,102.2,72.46,12.4,128.65,2315.0,335.3,1704.0,1485.0,337.7
2018-12-26,103.9,73.44,12.39,128.2,2429.0,332.4,,1485.0,337.7
2018-12-27,101.75,72.03,12.25,123.8,2373.0,332.7,1753.0,1487.0,335.9
2018-12-28,100.95,72.27,12.39,126.0,2408.0,331.5,1764.0,1509.0,339.0
2018-12-31,101.85,72.27,12.03,125.15,2416.0,332.5,1766.0,1506.0,332.5
2019-01-02,99.5,70.77,11.93,122.4,2394.0,329.0,1763.0,1512.0,328.8
2019-01-03,102.15,70.88,11.69,121.65,2400.0,326.3,1760.0,1537.0,324.2
2019-01-04,101.6,72.48,11.93,121.3,2361.0,323.6,1724.0,1525.0,331.0
2019-01-07,102.75,72.89,12.65,121.95,2410.0,324.8,1746.0,1524.0,344.8
2019-01-08,105.05,71.57,12.76,122.3,2382.0,326.5,1730.0,1538.0,345.4
2019-01-09,105.3,73.12,12.87,123.55,2351.0,324.5,1709.0,1514.0,347.7
2019-01-10,104.25,72.86,12.67,122.28,2369.0,330.0,1710.0,1515.0,344.1
2019-01-11,103.85,72.52,12.78,121.0,2356.0,328.5,1698.0,1522.0,344.9
2019-01-14,102.75,72.99,12.75,120.75,2341.0,325.0,1678.0,1507.0,343.5
2019-01-15,101.3,72.32,13.16,121.4,2274.0,340.0,1666.0,1506.0,354.8
2019-01-16,102.4,73.25,13.17,120.9,2322.0,361.5,1687.0,1519.0,353.8
2019-01-17,102.4,74.29,12.85,119.5,2335.0,359.4,1684.0,1510.0,348.5
2019-01-18,104.95,73.97,13.03,119.85,2307.0,354.9,1671.0,1525.0,353.2
2019-01-21,,73.71,,,,,1668.0,1519.0,354.7
2019-01-22,103.35,73.08,12.93,119.2,2246.0,363.4,1633.0,1497.0,348.6
2019-01-23,103.4,73.59,12.97,117.9,2245.0,366.1,1623.0,1504.0,350.7
2019-01-24,105.3,73.19,12.98,119.15,2256.0,381.1,1633.0,1528.0,351.2
2019-01-25,106.8,74.17,12.44,119.4,2225.0,381.5,1601.0,1528.0,339.1
2019-01-28,102.65,73.75,12.79,118.35,2250.0,389.7,1607.0,1508.0,345.8
2019-01-29,102.6,74.17,12.69,117.45,2215.0,401.5,1590.0,1537.0,342.6
2019-01-30,102.1,74.41,12.53,117.0,2176.0,416.5,1582.0,1527.0,339.3
2019-01-31,105.9,74.24,12.73,120.1,2168.0,416.2,1571.0,1551.0,341.3
2019-02-01,103.7,73.63,12.6,122.25,2168.0,419.2,1591.0,1547.0,337.8
2019-02-04,105.6,72.72,12.85,119.05,2228.0,423.9,1633.0,1556.0,340.0
2019-02-05,104.85,73.49,12.82,120.0,2219.0,438.9,1671.0,1535.0,341.9
2019-02-06,105.5,73.7,12.9,120.45,2257.0,439.5,1708.0,1556.0,341.4
2019-02-07,104.3,72.77,12.73,119.85,2221.0,424.5,1698.0,1547.0,337.7
2019-02-08,102.6,72.48,12.71,120.95,2196.0,419.1,1686.0,1530.0,333.9
2019-02-11,100.2,70.48,12.67,118.35,2224.0,404.1,1719.0,1504.0,326.3
2019-02-12,100.45,69.8,12.85,118.9,2227.0,401.4,1709.0,1511.0,325.8
2019-02-13,98.9,69.81,12.75,119.1,2248.0,416.4,1713.0,1511.0,332.0
2019-02-14,97.85,70.12,12.61,117.7,2232.0,423.3,1714.0,1512.0,341.8
2019-02-15,97.95,70.22,13.14,115.2,2307.0,408.3,1761.0,1529.0,354.7
2019-02-18,,71.89,13.23,,,,1772.0,1529.0,357.8
2019-02-19,97.2,72.22,13.35,118.8,2340.0,397.4,1778.0,1513.0,359.1
2019-02-20,97.55,72.15,13.44,119.85,2298.0,389.0,1766.0,1517.0,360.0
2019-02-21,96.1,73.97,13.24,120.05,2256.0,398.2,1759.0,1505.0,356.2
2019-02-22,96.45,72.92,13.37,121.3,2269.0,396.9,1757.0,1517.0,359.5
2019-02-25,96.4,73.1,13.1,118.45,2247.0,395.9,1736.0,1531.0,350.5
2019-02-26,93.55,71.98,12.88,116.65,2267.0,388.7,1734.0,1522.0,347.8
2019-02-27,95.7,72.44,12.91,113.15,2304.0,388.7,1746.0,1530.0,350.6
2019-02-28,95.2,72.77,12.73,114.3,2238.0,385.6,1709.0,1520.0,348.0
2019-03-01,96.95,73.89,12.62,114.05,2218.0,379.4,1691.0,1517.0,344.4
2019-03-04,94.1,73.14,12.36,114.35,2157.0,366.6,1655.0,1505.0,341.3
2019-03-05,96.45,74.56,12.44,112.65,2158.0,359.9,1646.0,1511.0,342.9
2019-03-06,98.4,74.33,12.16,112.2,2246.0,368.6,1715.0,1516.0,338.1
2019-03-07,96.9,73.12,12.14,111.95,2183.0,387.5,1675.0,1489.0,337.2
2019-03-08,95.3,73.33,12.18,111.55,2199.0,389.6,1703.0,1514.0,338.5
2019-03-11,97.3,73.22,12.29,112.95,2189.0,400.3,1704.0,1516.0,340.5
2019-03-12,92.8,74.83,12.33,123.5,2204.0,396.2,1733.0,1508.0,340.1
2019-03-13,97.5,75.74,12.36,123.45,2203.0,397.0,1727.0,1500.0,339.3
2019-03-14,93.95,74.34,12.41,124.9,2201.0,392.6,1700.0,1475.0,338.8
2019-03-15,97.65,75.51,12.52,126.4,2197.0,400.5,1656.0,1469.0,340.7
2019-03-18,96.85,75.3,12.84,128.5,2196.0,390.6,1654.0,1471.0,346.7
2019-03-19,96.6,75.63,12.78,129.25,2202.0,385.5,1650.0,1498.0,341.8
2019-03-20,94.75,75.52,12.74,130.1,2143.0,381.1,1614.0,1485.0,338.0
2019-03-21,94.8,77.16,12.5,127.5,2132.0,378.4,1620.0,1489.0,335.2
2019-03-22,93.9,76.59,12.57,129.85,2159.0,368.3,1628.0,1480.0,335.4
2019-03-25,94.25,77.76,12.48,128.85,2216.0,363.0,1677.0,1480.0,332.5
2019-03-26,95.35,77.88,12.59,128.5,2237.0,369.2,1687.0,1510.0,331.6
2019-03-27,93.85,76.96,12.58,123.0,2248.0,366.6,1691.0,1504.0,330.1
2019-03-28,94.0,75.94,12.53,123.8,2257.0,374.9,1710.0,1492.0,326.6
2019-03-29,94.5,77.58,12.53,119.9,2280.0,360.2,1728.0,1456.0,324.8
2019-04-01,92.1,77.27,12.67,123.6,2327.0,365.7,1749.0,1418.0,330.1
2019-04-02,91.65,77.3,12.66,121.65,2356.0,359.9,1770.0,1413.0,331.1
2019-04-03,95.35,77.09,12.42,120.4,2376.0,365.2,1780.0,1457.0,327.2
2019-04-04,95.3,77.41,12.71,117.7,2415.0,360.3,1807.0,1448.0,330.0
2019-04-05,93.2,78.36,12.76,116.75,2413.0,352.8,1810.0,1420.0,330.3
2019-04-08,92.95,78.9,12.57,111.45,2430.0,345.5,1795.0,1426.0,326.2
2019-04-09,93.65,78.05,12.78,109.4,2446.0,340.0,1804.0,1420.0,328.2
2019-04-10,94.25,77.58,12.81,108.6,2443.0,342.4,1810.0,1424.0,326.7
2019-04-11,90.25,77.0,12.66,107.15,2388.0,340.3,1809.0,1392.0,323.0
2019-04-12,90.4,78.05,12.77,106.7,2424.0,348.7,1835.0,1387.0,329.6
2019-04-15,91.4,76.66,12.66,109.85,2406.0,348.0,1815.0,1410.0,329.8
2019-04-16,90.5,77.93,12.51,107.45,2364.0,335.8,1809.0,1402.0,335.9
2019-04-17,87.05,78.17,12.35,109.65,2420.0,338.9,1865.0,1386.0,332.4
2019-04-18,90.2,77.34,12.76,107.25,2380.0,335.7,1859.0,1389.0,338.7
2019-04-19,,,,,,334.5,,,
2019-04-22,91.1,78.42,12.54,106.05,2346.0,323.6,,,
2019-04-23,91.5,77.84,12.7,101.0,2304.0,314.9,1846.0,1369.0,338.2
2019-04-24,90.45,77.15,12.68,100.45,2260.0,328.5,1829.0,1363.0,340.3
2019-04-25,92.05,78.33,12.36,100.75,2294.0,342.8,1838.0,1368.0,340.1
2019-04-26,92.7,77.66,12.26,99.8,2344.0,349.5,1876.0,1388.0,340.0
2019-04-29,91.35,76.97,11.63,96.7,2392.0,340.0,1908.0,1381.0,334.5
2019-04-30,91.85,76.77,11.99,94.8,2368.0,341.2,1936.0,1388.0,334.9
2019-05-01,89.8,76.64,12.21,94.05,2314.0,334.4,1918.0,1352.0,331.7
2019-05-02,91.38,75.44,12.23,92.95,2373.0,343.7,1933.0,1336.0,329.6
2019-05-03,89.25,75.72,12.01,93.43,2378.0,344.3,1909.0,1321.0,327.4
2019-05-06,90.25,73.48,11.88,91.9,2333.0,337.0,,,
2019-05-07,86.65,73.16,11.95,91.25,2291.0,332.8,1887.0,1271.0,328.3
2019-05-08,87.2,72.33,11.65,94.1,2295.0,337.0,1877.0,1267.0,321.7
2019-05-09,89.5,70.12,11.78,93.58,2328.5,342.8,1879.0,1322.0,324.7
2019-05-10,89.45,68.47,11.72,96.03,2330.0,342.2,1868.0,1337.0,323.6
2019-05-13,90.03,65.89,11.84,95.8,2304.0,338.6,1855.0,1320.0,326.4
2019-05-14,90.68,66.72,11.94,101.7,2310.0,342.3,1768.0,1367.0,328.6
2019-05-15,91.58,66.41,11.85,106.9,2338.0,328.2,1727.0,1351.0,326.6
2019-05-16,90.0,66.88,11.78,102.5,2372.0,328.1,1743.0,1315.0,325.6
2019-05-17,87.35,65.85,11.55,96.75,2353.0,324.0,1729.0,1281.0,321.5
2019-05-20,88.25,67.97,11.62,100.25,2387.0,313.6,1743.0,1314.0,323.2
2019-05-21,92.9,67.35,11.81,98.0,2446.0,317.9,1771.0,1344.0,326.3
2019-05-22,91.75,66.72,11.62,98.2,2413.0,319.0,1761.0,1341.0,322.8
2019-05-23,93.5,67.52,11.57,99.7,2426.0,323.7,1773.0,1352.0,322.1
2019-05-24,93.3,68.34,11.66,100.95,2467.0,326.5,1789.0,1352.0,324.4
2019-05-28,96.05,69.34,11.75,104.4,2450.0,307.5,1785.0,1372.0,325.6
2019-05-29,99.5,69.14,11.87,103.2,2438.0,316.2,1783.0,1412.0,325.9
2019-05-30,102.35,69.31,11.76,104.55,2428.0,309.3,1796.0,1456.0,323.9
2019-05-31,104.6,68.17,12.1,108.4,2400.0,305.5,1785.0,1478.0,330.6
2019-06-03,103.75,69.4,12.19,110.9,2351.0,301.8,1751.0,1480.0,330.8
2019-06-04,105.65,68.97,12.42,108.55,2360.0,316.4,1769.0,1484.0,336.8
2019-06-05,99.1,68.75,12.21,103.75,2401.0,311.6,1780.0,1413.0,332.1
2019-06-06,102.05,68.53,12.51,107.3,2427.0,314.4,1782.0,1431.0,339.3
2019-06-07,100.95,66.09,12.5,106.1,2478.0,315.8,1798.0,1430.0,337.6
2019-06-10,98.6,65.89,12.4,101.65,2544.0,324.3,1832.0,1415.0,333.7
2019-06-11,97.0,65.68,12.54,103.45,2539.0,343.3,1836.0,1388.0,335.8
2019-06-12,99.05,66.51,12.62,101.55,2568.0,354.8,1853.0,1400.0,333.7
2019-06-13,97.35,66.88,12.75,102.75,2527.0,373.8,1836.0,1384.0,335.7
2019-06-14,96.0,66.0,12.75,104.5,2502.0,386.0,1831.0,1364.0,335.0
2019-06-17,96.05,65.36,12.66,104.75,2500.0,392.3,1826.0,1356.0,333.1
2019-06-18,94.3,65.41,12.61,101.7,2529.0,410.0,1835.0,1340.0,333.6
2019-06-19,96.25,65.44,12.5,98.8,2538.0,391.0,1838.0,1340.0,332.7
2019-06-20,101.05,63.25,12.43,99.8,2471.0,386.3,1794.0,1385.0,331.7
2019-06-21,99.8,61.66,12.22,100.0,2527.0,405.3,1824.0,1381.0,324.6
2019-06-24,102.0,65.42,12.27,99.25,2512.0,398.2,1812.0,1389.0,323.0
2019-06-25,106.45,65.56,12.33,100.55,2489.0,396.3,1800.0,1416.0,324.1
2019-06-26,104.9,66.34,12.03,98.9,2486.0,386.0,1801.0,1402.0,319.2
2019-06-27,105.55,65.99,12.53,99.3,2478.0,381.1,1786.0,1398.0,328.7
2019-06-28,108.25,65.73,12.32,100.95,2450.0,378.9,1771.0,1421.0,328.4
2019-07-01,110.15,65.62,12.57,98.3,2526.0,404.6,1799.0,1439.0,326.9
2019-07-02,108.25,66.5,12.35,95.9,2497.0,391.3,1784.0,1410.0,319.7
2019-07-03,112.25,66.52,12.54,100.9,2458.0,384.3,1766.0,1424.0,320.7
2019-07-04,,,,,,,1796.0,1443.0,320.3
2019-07-05,109.45,66.32,12.36,102.5,2488.0,386.2,1785.0,1414.0,319.8
2019-07-08,104.75,65.17,12.45,105.13,2602.0,379.4,1862.0,1390.0,321.5
2019-07-09,108.0,63.05,12.35,103.33,2547.0,368.2,1840.0,1400.0,319.3
2019-07-10,106.03,63.89,12.5,103.25,2534.0,370.0,1802.0,1397.0,321.4
2019-07-11,105.5,63.12,12.38,102.5,2516.0,361.5,1766.0,1396.0,317.7
2019-07-12,106.58,62.63,12.3,103.4,2528.0,360.0,1777.0,1393.0,306.8
2019-07-15,109.98,63.96,12.06,101.25,2445.0,360.0,1720.0,1402.0,294.0
2019-07-16,106.03,63.11,11.99,104.7,2454.0,332.4,1722.0,1369.0,295.0
2019-07-17,107.38,62.54,11.79,103.05,2424.0,327.1,1836.0,1391.0,312.3
2019-07-18,107.15,61.72,11.55,100.5,2440.0,334.7,1833.0,1393.0,312.6
2019-07-19,107.12,63.09,11.59,104.1,2467.0,353.7,1836.0,1380.0,315.7
2019-07-22,105.1,63.39,11.56,103.05,2532.0,344.0,1866.0,1354.0,315.1
2019-07-23,102.3,63.72,11.98,101.5,2475.0,332.7,1853.0,1337.0,318.3
2019-07-24,101.0,64.22,12.06,103.9,2463.0,343.5,1842.0,1326.0,321.2
2019-07-25,100.65,64.21,12.0,104.15,2434.0,340.1,1843.0,1326.0,320.0
2019-07-26,99.75,64.46,12.02,102.45,2389.0,333.7,1825.0,1344.0,321.0
2019-07-29,101.15,64.24,12.07,101.7,2383.0,335.8,1841.0,1371.0,322.1
2019-07-30,99.5,63.32,12.15,102.35,2379.0,349.0,1847.0,1354.0,323.0
2019-07-31,99.65,63.88,12.21,103.45,2345.0,343.9,1825.0,1338.0,324.0
2019-08-01,97.25,62.31,12.12,100.7,2329.0,362.9,1823.0,1307.0,325.6
2019-08-02,98.15,59.42,12.02,99.2,2320.0,368.0,1822.0,1312.0,323.7
2019-08-05,95.65,58.6,11.82,98.5,2308.0,358.0,1791.0,1297.0,317.8
2019-08-06,97.05,58.78,11.73,102.9,2252.0,369.6,1762.0,1307.0,316.2
2019-08-07,96.9,58.9,11.34,101.0,2224.0,358.0,1738.0,1302.0,307.8
2019-08-08,97.4,59.63,11.43,101.8,2205.0,363.6,1728.0,1312.0,310.5
2019-08-09,97.3,58.85,11.86,102.3,2195.0,348.9,1726.0,1296.0,318.6
2019-08-12,93.75,58.14,11.56,98.85,2194.0,342.8,1719.0,1270.0,314.0
2019-08-13,96.35,59.56,11.72,98.8,2153.0,354.2,1684.0,1305.0,317.2
2019-08-14,94.45,59.51,11.61,98.8,2143.0,348.1,1668.0,1309.0,314.7
2019-08-15,94.55,59.59,11.63,97.6,2134.0,354.2,1646.0,1324.0,313.5
2019-08-16,92.85,60.12,11.64,98.8,2111.0,362.9,1629.0,1304.0,314.1
2019-08-19,91.15,59.18,11.47,94.4,2126.0,371.9,1636.0,1288.0,310.4
2019-08-20,91.45,59.08,11.44,95.7,2149.0,366.2,1625.0,1293.0,309.1
2019-08-21,92.85,59.93,11.39,97.9,2191.0,369.1,1654.0,1297.0,307.9
2019-08-22,93.5,58.88,11.58,96.95,2200.0,359.3,1649.0,1293.0,312.1
2019-08-23,92.6,58.18,11.47,96.05,2208.0,359.9,1647.0,1279.0,310.4
2019-08-26,94.15,57.77,11.43,98.5,2197.0,363.3,,,
2019-08-27,93.8,57.93,11.24,99.25,2206.0,368.2,1644.0,1316.0,306.1
2019-08-28,94.2,58.7,11.37,102.25,2198.0,379.3,1641.0,1328.0,309.2
2019-08-29,91.9,58.99,11.21,104.55,2124.0,373.2,1618.0,1300.0,304.3
2019-08-30,93.6,58.88,11.14,100.5,2161.0,374.5,1640.0,1312.0,301.6
2019-09-02,,,,,,,1652.0,1305.0,304.9
2019-09-03,95.58,57.86,11.19,97.8,2184.0,370.3,1674.0,1282.0,304.4
2019-09-04,96.62,58.18,11.01,102.25,2208.0,364.9,1690.0,1288.0,303.2
2019-09-05,95.08,59.15,10.97,104.0,2184.0,361.7,1661.0,1249.0,302.5
2019-09-06,96.8,58.45,11.02,101.88,2216.0,359.2,1664.0,1272.0,304.1
2019-09-09,98.8,58.95,10.92,101.53,2235.0,360.8,1654.0,1282.0,303.3
2019-09-10,101.78,59.18,10.88,103.98,2218.0,385.4,1629.0,1305.0,301.5
2019-09-11,100.15,59.38,10.81,105.25,2235.0,390.0,1613.0,1321.0,309.8
2019-09-12,103.48,62.02,10.76,103.0,2244.0,380.0,1634.0,1314.0,317.0
2019-09-13,102.48,62.3,10.89,101.95,2296.0,374.0,1697.0,1301.0,329.4
2019-09-16,103.83,62.57,11.09,102.05,2383.0,367.6,1821.0,1311.0,321.2
2019-09-17,100.6,61.31,10.94,100.85,2394.0,376.3,1824.0,1296.0,320.8
2019-09-18,100.68,60.42,11.0,99.1,2401.0,382.0,1838.0,1302.0,321.0
2019-09-19,98.35,60.36,10.99,98.65,2468.0,378.3,1873.0,1283.0,321.9
2019-09-20,98.4,60.55,11.09,100.15,2473.0,383.8,1876.0,1287.0,325.7
2019-09-23,99.0,60.82,11.22,100.1,2454.0,387.2,1881.0,1301.0,329.3
2019-09-24,99.15,60.38,11.5,98.25,2439.0,373.0,1869.0,1301.0,330.9
2019-09-25,100.95,60.62,11.8,97.0,2469.0,369.2,1918.0,1309.0,339.6
2019-09-26,100.85,60.24,11.63,97.5,2505.0,372.0,1944.0,1314.0,339.8
2019-09-27,100.9,60.99,11.53,99.85,2490.0,371.6,1940.0,1321.0,341.4
2019-09-30,101.15,60.74,11.92,99.75,2442.0,367.1,1917.0,1320.0,344.3
2019-10-01,101.35,60.95,12.88,98.75,2453.0,361.7,1919.0,1311.0,344.0
2019-10-02,100.6,61.29,12.89,99.1,2482.0,359.8,1933.0,1304.0,343.0
2019-10-03,102.05,61.56,12.74,99.9,2520.0,364.2,1968.0,1312.0,340.6
2019-10-04,99.0,61.77,12.76,100.05,2475.0,365.7,1956.0,1292.0,345.5
2019-10-07,97.0,61.83,12.52,103.45,2422.0,368.7,1922.0,1253.0,339.6
2019-10-08,95.7,61.34,12.46,102.3,2448.0,362.0,1938.0,1259.0,341.6
2019-10-09,95.45,62.08,12.41,97.75,2407.0,366.3,1916.0,1258.0,342.7
2019-10-10,93.5,61.55,12.41,97.0,2460.0,363.0,1942.0,1257.0,339.2
2019-10-11,93.7,64.0,12.41,97.4,2506.0,369.4,1931.0,1242.0,339.9
2019-10-14,94.85,62.2,12.52,99.4,2449.0,380.5,1898.0,1251.0,345.2
2019-10-15,94.45,63.43,12.59,100.15,2522.0,372.7,1934.0,1237.0,347.6
2019-10-16,93.55,64.55,12.35,100.45,2515.0,379.9,1922.0,1211.0,341.7
2019-10-17,92.9,65.09,12.24,99.8,2488.0,389.6,1909.0,1194.0,339.0
2019-10-18,95.7,65.18,12.32,99.35,2486.0,385.6,1897.0,1216.0,335.9
2019-10-21,96.35,64.45,12.27,98.15,2474.0,397.6,1880.0,1209.0,337.3
2019-10-22,98.9,64.67,12.18,97.95,2448.0,395.8,1870.0,1217.0,335.8
2019-10-23,97.75,64.88,12.15,98.2,2457.0,400.6,1894.0,1212.0,333.7
2019-10-24,96.45,64.67,12.3,97.8,2463.0,402.1,1927.0,1207.0,335.5
2019-10-25,99.45,64.99,12.35,98.05,2435.0,403.3,1913.0,1220.0,337.2
2019-10-28,100.5,64.83,12.54,93.4,2463.0,399.0,1921.0,1245.0,340.8
2019-10-29,98.95,64.78,12.34,94.7,2485.0,402.6,1915.0,1251.0,338.5
2019-10-30,99.35,65.71,12.41,95.1,2454.0,395.0,1897.0,1262.0,340.6
2019-10-31,101.95,64.38,12.48,95.85,2403.0,396.2,1861.0,1293.0,338.4
2019-11-01,104.0,64.63,12.48,95.15,2478.0,404.1,1898.0,1289.0,340.1
2019-11-04,103.65,63.77,12.51,95.2,2486.0,406.5,1908.0,1277.0,344.1
2019-11-05,105.8,63.77,12.71,100.5,2484.0,394.3,1892.0,1303.0,347.8
2019-11-06,108.0,63.65,12.56,99.45,2444.0,388.1,1888.0,1316.0,338.9
2019-11-07,109.1,64.18,12.39,96.05,2440.0,386.0,1885.0,1349.0,332.1
2019-11-08,109.45,64.51,12.57,100.68,2503.0,379.9,1926.0,1354.0,335.2
2019-11-11,106.0,64.3,12.57,98.1,2533.0,377.0,1946.0,1338.0,332.9
2019-11-12,105.6,64.65,12.59,98.55,2633.0,372.2,2030.0,1334.0,327.5
2019-11-13,107.95,64.3,12.85,100.1,2675.0,372.6,2053.0,1374.0,334.3
2019-11-14,108.05,64.24,12.81,100.45,2761.0,382.0,2056.0,1384.0,331.4
2019-11-15,106.15,64.86,12.73,100.5,2766.0,375.7,2054.0,1361.0,322.7
2019-11-18,105.55,65.8,12.76,98.55,2742.0,413.0,2041.0,1335.0,340.3
2019-11-19,102.7,65.31,12.69,98.15,2694.0,413.4,2036.0,1303.0,336.0
