Date,Euro Stoxx 50,DAX,TecDAX,CAC 40,IBEX 35,Italy 40
2014-09-05,3275.25,9747.02,1260.89,4486.49,11148.9,2092.8
2014-09-08,3267.54,9758.03,1265.4,4474.93,11102.6,2083.0
2014-09-09,3245.43,9710.7,1258.24,4452.37,10951.6,2068.8
2014-09-10,3244.16,9700.17,1248.98,4450.79,10937.8,2067.9
2014-09-11,3237.76,9691.28,1254.98,4440.9,10886.3,2063.2
2014-09-12,3235.07,9651.13,1256.64,4441.7,10888.9,2061.1
2014-09-15,3231.7,9659.63,1251.05,4428.63,10841.3,2039.7
2014-09-16,3221.73,9632.93,1230.31,4409.15,10798.7,2033.5
2014-09-17,3237.44,9661.5,1241.03,4431.41,10907.4,2065.1
2014-09-18,3271.37,9798.13,1249.68,4464.7,10991.0,2066.8
2014-09-19,3273.25,9799.26,1252.59,4461.22,11001.9,2051.5
2014-09-22,3257.48,9749.54,1250.6,4442.55,10947.9,2022.2
2014-09-23,3205.93,9595.03,1232.91,4359.35,10801.8,1990.7
2014-09-24,3244.01,9661.97,1241.05,4413.72,10856.9,2024.0
2014-09-25,3202.31,9510.01,1241.97,4355.28,10783.1,1996.6
2014-09-26,3219.58,9490.55,1239.86,4394.75,10851.4,2034.2
2014-09-29,3186.95,9422.91,1246.39,4358.07,10686.0,2007.8
2014-09-30,3225.93,9474.3,1249.36,4416.24,10825.5,2043.6
2014-10-01,3195.08,9382.03,1247.61,4365.27,10753.2,2025.5
2014-10-02,3106.42,9195.68,1214.45,4242.67,10418.1,1946.1
2014-10-03,3133.37,,,4281.74,10567.6,1976.0
2014-10-06,3138.67,9209.51,1226.25,4286.52,10645.7,1968.1
2014-10-07,3082.1,9086.21,1203.05,4209.14,10430.7,1934.0
2014-10-08,3053.31,8995.33,1181.53,4168.12,10339.0,1921.7
2014-10-09,3042.45,9005.02,1184.21,4141.45,10273.7,1896.0
2014-10-10,2991.5,8788.81,1157.4,4073.71,10150.5,1878.2
2014-10-13,2998.32,8812.43,1143.9,4078.7,10187.3,1872.2
2014-10-14,3000.99,8825.21,1150.06,4088.25,10204.9,1873.8
2014-10-15,2892.55,8571.95,1120.29,3939.72,9838.5,1790.6
2014-10-16,2874.65,8582.9,1112.91,3918.62,9669.7,1768.9
2014-10-17,2962.24,8850.27,1164.49,4033.18,9956.8,1829.3
2014-10-20,2927.3,8717.76,1159.96,3991.24,9915.2,1813.6
2014-10-21,2991.46,8886.96,1189.08,4081.24,10152.1,1864.2
2014-10-22,3008.53,8940.14,1208.23,4105.09,10249.9,1884.6
2014-10-23,3044.3,9047.31,1209.66,4157.68,10333.7,1901.1
2014-10-24,3030.37,8987.8,1204.31,4128.9,10339.3,1907.0
2014-10-27,2998.84,8902.61,1193.16,4096.74,10195.2,1861.4
2014-10-28,3036.15,9068.19,1204.68,4112.67,10394.8,1905.2
2014-10-29,3022.42,9082.81,1216.54,4110.64,10247.8,1874.0
2014-10-30,3035.9,9114.84,1228.15,4141.24,10263.7,1877.6
2014-10-31,3113.32,9326.87,1242.32,4233.09,10477.8,1935.2
2014-11-03,3082.32,9251.7,1249.14,4194.03,10374.4,1894.7
2014-11-04,3034.24,9166.47,1242.22,4130.19,10154.4,1852.2
2014-11-05,3091.54,9315.48,1259.25,4208.42,10276.9,1900.4
2014-11-06,3102.07,9377.41,1260.74,4227.68,10261.8,1886.5
2014-11-07,3064.92,9291.83,1256.39,4189.89,10126.3,1867.9
2014-11-10,3094.6,9351.87,1275.61,4222.82,10273.0,1883.8
2014-11-11,3104.59,9369.03,1280.77,4244.1,10338.8,1883.5
2014-11-12,3047.3,9210.96,1270.36,4179.88,10157.3,1829.4
2014-11-13,3056.8,9248.51,1271.73,4187.95,10140.4,1837.3
2014-11-14,3059.99,9252.94,1263.64,4202.46,10148.0,1855.2
2014-11-17,3084.79,9306.35,1280.43,4226.1,10309.0,1879.8
2014-11-18,3120.42,9456.53,1305.22,4262.38,10432.9,1893.1
2014-11-19,3123.12,9472.8,1307.63,4266.19,10376.8,1895.7
2014-11-20,3102.21,9483.97,1318.6,4234.21,10209.2,1879.0
2014-11-21,3194.22,9732.55,1329.02,4347.23,10520.8,1951.9
2014-11-24,3211.7,9785.54,1341.17,4368.44,10642.5,1949.1
2014-11-25,3226.15,9861.21,1340.69,4382.31,10699.6,1957.3
2014-11-26,3226.08,9915.56,1342.09,4373.42,10647.0,1950.3
2014-11-27,3244.92,9974.87,1350.39,4382.34,10727.6,1966.2
2014-11-28,3250.93,9980.85,1347.02,4390.18,10770.7,1957.8
2014-12-01,3232.91,9963.51,1345.89,4377.33,10672.8,1925.7
2014-12-02,3238.35,9934.08,1339.02,4388.3,10749.2,1934.9
2014-12-03,3247.72,9971.79,1363.44,4391.86,10875.9,1954.3
2014-12-04,3191.25,9851.35,1356.81,4323.89,10619.9,1900.1
2014-12-05,3277.38,10087.12,1379.47,4419.48,10900.7,1964.9
2014-12-08,3247.99,10014.99,1381.41,4375.48,10805.2,1951.6
2014-12-09,3162.77,9793.71,1341.46,4263.94,10461.6,1896.7
2014-12-10,3150.95,9799.73,1348.2,4227.91,10396.9,1879.8
2014-12-11,3159.11,9862.53,1351.59,4225.86,10431.8,1878.2
2014-12-12,3067.32,9594.73,1331.47,4108.93,10145.0,1819.5
2014-12-15,2982.9,9334.01,1304.12,4005.38,9903.9,1768.5
2014-12-16,3049.99,9563.89,1309.83,4093.2,10081.9,1826.3
2014-12-17,3051.99,9544.43,1316.39,4111.91,10049.5,1816.4
2014-12-18,3153.77,9811.06,1366.54,4249.49,10391.3,1864.5
2014-12-19,3141.28,9786.96,1360.34,4241.65,10363.6,1857.0
2014-12-22,3154.91,9865.76,1374.93,4254.43,10371.0,1865.8
2014-12-23,3192.47,9922.11,1372.61,4314.97,10477.7,1893.0
2014-12-24,3184.66,,,4295.85,10481.8,
2014-12-29,3185.17,9927.13,1369.68,4317.93,10394.2,1871.3
2014-12-30,3135.95,9805.55,1371.36,4245.54,10279.2,1859.7
2014-12-31,3146.43,,,4272.75,10279.5,
2015-01-02,3139.44,9764.73,1382.06,4252.29,10350.8,1871.3
2015-01-05,3023.14,9473.16,1372.8,4111.36,9993.3,1779.2
2015-01-06,3007.91,9469.66,1361.4,4083.5,9871.1,1774.7
2015-01-07,3026.79,9518.18,1368.46,4112.73,9891.4,1772.8
2015-01-08,3135.08,9837.61,1411.76,4260.19,10115.0,1838.2
2015-01-09,3042.9,9648.5,1408.21,4179.07,9719.0,1778.1
2015-01-12,3084.18,9781.9,1416.9,4228.24,9797.5,1794.9
2015-01-13,3133.86,9941.0,1435.14,4290.28,9966.0,1830.1
2015-01-14,3089.67,9817.08,1421.63,4223.24,9846.0,1800.9
2015-01-15,3157.36,10032.61,1436.61,4323.2,9982.5,1843.3
2015-01-16,3202.24,10167.77,1439.48,4379.62,10038.9,1883.5
2015-01-19,3220.9,10242.35,1453.41,4394.93,10157.5,1905.6
2015-01-20,3244.92,10257.13,1456.83,4446.02,10283.9,1923.0
2015-01-21,3269.73,10299.23,1451.79,4484.82,10335.3,1954.6
2015-01-22,3322.65,10435.62,1458.55,4552.8,10510.6,2002.3
2015-01-23,3382.55,10649.58,1479.46,4640.69,10581.5,2007.2
2015-01-26,3414.28,10798.33,1501.69,4675.13,10696.1,2030.4
2015-01-27,3372.58,10628.58,1477.96,4624.21,10598.9,2019.5
2015-01-28,3358.96,10710.97,1499.06,4610.94,10456.9,2003.2
2015-01-29,3371.83,10737.87,1488.0,4631.43,10507.6,2014.4
2015-01-30,3351.44,10694.32,1496.59,4604.25,10403.3,2005.6
2015-02-02,3370.11,10828.01,1483.61,4627.67,10328.1,2003.9
2015-02-03,3414.18,10890.95,1490.43,4677.9,10598.2,2055.3
2015-02-04,3415.53,10911.32,1499.34,4696.3,10577.8,2048.5
2015-02-05,3408.96,10905.41,1507.81,4703.3,10535.5,2036.5
2015-02-06,3398.16,10846.39,1506.93,4691.03,10573.1,2030.8
2015-02-09,3347.75,10663.51,1478.95,4651.08,10364.9,1992.2
2015-02-10,3383.13,10753.83,1499.73,4695.65,10500.1,2027.4
2015-02-11,3374.14,10752.11,1504.19,4679.38,10364.8,2011.7
2015-02-12,3417.61,10919.65,1526.66,4726.2,10562.2,2054.5
2015-02-13,3447.59,10963.4,1517.4,4759.36,10739.5,2074.2
2015-02-16,3433.3,10923.23,1523.01,4751.95,10689.5,2070.4
2015-02-17,3438.44,10895.62,1521.74,4753.99,10698.0,2080.2
2015-02-18,3465.8,10961.0,1535.22,4799.03,10805.3,2118.7
2015-02-19,3488.08,11001.94,1539.72,4833.28,10910.4,2131.5
2015-02-20,3490.53,11050.64,1551.21,4830.9,10879.3,2136.6
2015-02-23,3519.58,11130.92,1569.64,4862.3,10990.1,2148.5
2015-02-24,3547.1,11205.74,1570.23,4886.44,11064.5,2166.7
2015-02-25,3541.78,11210.27,1574.39,4882.22,11049.5,2145.9
2015-02-26,3574.94,11327.19,1578.95,4910.62,11139.5,2168.2
2015-02-27,3599.0,11401.66,1581.8,4951.48,11178.3,2185.1
2015-03-02,3591.09,11410.36,1584.79,4917.32,11178.5,2181.1
2015-03-03,3549.11,11280.36,1567.61,4869.25,11014.7,2150.8
2015-03-04,3583.44,11390.38,1569.4,4917.35,11051.3,2164.8
2015-03-05,3618.21,11504.01,1590.42,4963.51,11124.4,2191.1
2015-03-06,3617.62,11550.97,1603.53,4964.35,11091.9,2194.7
2015-03-09,3610.28,11582.11,1599.62,4937.2,11054.2,2207.2
2015-03-10,3567.25,11500.38,1593.36,4881.95,10902.2,2185.8
2015-03-11,3649.54,11805.99,1631.54,4997.75,11021.8,2233.5
2015-03-12,3641.32,11799.39,1642.7,4987.33,11011.8,2231.1
2015-03-13,3656.21,11901.61,1656.25,5010.46,11033.8,2221.8
2015-03-16,3706.75,12167.72,1673.11,5061.16,11114.7,2243.1
2015-03-17,3672.16,11980.85,1637.1,5028.93,11028.1,2222.7
2015-03-18,3668.52,11922.77,1627.77,5033.42,11050.0,2207.3
2015-03-19,3670.73,11899.4,1639.73,5037.18,11091.0,2230.8
2015-03-20,3726.07,12039.37,1652.4,5087.49,11419.6,2267.1
2015-03-23,3699.04,11895.84,1636.83,5054.52,11452.8,2255.4
2015-03-24,3731.35,12005.69,1642.22,5088.28,11579.3,2282.4
2015-03-25,3684.04,11865.32,1610.95,5020.99,11464.7,2264.0
2015-03-26,3669.79,11843.68,1581.15,5006.35,11453.8,2240.1
2015-03-27,3679.03,11868.33,1597.47,5034.06,11427.4,2248.3
2015-03-30,3727.8,12086.01,1628.92,5083.52,11529.1,2275.3
2015-03-31,3697.38,11966.17,1615.46,5033.64,11521.1,2265.2
2015-04-01,3714.89,12001.38,1614.0,5062.22,11569.8,2284.9
2015-04-02,3715.27,11967.39,1614.24,5074.14,11634.0,2280.0
2015-04-07,3768.72,12123.52,1634.35,5151.19,11730.5,2318.9
2015-04-08,3742.63,12035.86,1625.35,5136.86,11655.5,2306.4
2015-04-09,3781.79,12166.44,1647.82,5208.95,11734.6,2328.5
2015-04-10,3816.76,12374.73,1676.34,5240.46,11749.3,2335.6
2015-04-13,3828.78,12338.73,1687.89,5254.12,11866.4,2348.5
2015-04-14,3784.53,12227.6,1677.88,5218.06,11704.7,2323.5
2015-04-15,3803.55,12231.34,1674.7,5254.35,11778.4,2350.6
2015-04-16,3751.72,11998.86,1654.33,5224.49,11611.7,2309.6
2015-04-17,3674.05,11688.7,1618.51,5143.26,11359.4,2254.1
2015-04-20,3718.04,11891.91,1648.98,5187.59,11384.6,2282.4
2015-04-21,3719.38,11939.58,1666.32,5192.64,11422.3,2273.3
2015-04-22,3724.49,11867.37,1666.33,5211.09,11399.2,2280.7
2015-04-23,3697.88,11723.58,1654.11,5178.91,11425.8,2269.3
2015-04-24,3713.96,11810.85,1655.06,5201.45,11505.4,2291.6
2015-04-27,3771.45,12039.16,1677.79,5268.91,11640.2,2328.7
2015-04-28,3715.42,11811.66,1647.75,5173.38,11607.7,2301.9
2015-04-29,3617.11,11432.72,1604.88,5039.39,11378.9,2249.4
2015-04-30,3615.59,11454.38,1605.93,5046.49,11385.0,2254.3
2015-05-01,3615.59,,,,,
2015-05-04,3632.94,11619.85,1637.17,5081.97,11429.1,2271.1
2015-05-05,3546.56,11327.68,1596.17,4974.07,11115.6,2208.4
2015-05-06,3558.03,11350.15,1591.53,4981.59,11163.6,2216.6
2015-05-07,3556.21,11407.97,1614.81,4967.22,11180.3,2234.4
2015-05-08,3649.48,11709.73,1662.43,5090.39,11424.7,2280.4
2015-05-11,3624.41,11673.35,1672.2,5027.87,11445.8,2281.3
2015-05-12,3573.1,11472.41,1654.47,4974.65,11322.6,2260.1
2015-05-13,3553.42,11351.46,1656.91,4961.86,11324.6,2270.5
2015-05-14,3602.22,11559.82,1668.58,5029.31,11398.7,2303.5
2015-05-15,3573.07,11447.03,1669.3,4993.82,11317.3,2296.1
2015-05-18,3589.22,11594.28,1689.36,5012.31,11345.0,2269.2
2015-05-19,3670.52,11853.33,1734.31,5117.3,11497.7,2319.6
2015-05-20,3683.48,11848.47,1735.73,5133.3,11574.1,2325.4
2015-05-21,3688.72,11864.59,1736.69,5146.7,11595.4,2322.2
2015-05-22,3679.14,11815.01,1731.27,5142.89,11554.2,2326.3
2015-05-25,3655.41,11815.01,,5117.17,11322.3,2277.7
2015-05-26,3619.3,11625.13,1710.12,5083.54,11240.3,2281.8
2015-05-27,3682.87,11771.13,1718.36,5182.53,11431.1,2334.1
2015-05-28,3650.71,11677.57,1720.72,5137.83,11382.8,2322.6
2015-05-29,3570.78,11413.82,1692.54,5007.89,11217.6,2298.3
2015-06-01,3575.04,11436.05,1697.6,5025.3,11238.1,2292.4
2015-06-02,3561.89,11328.8,1690.58,5004.46,11271.4,2306.2
2015-06-03,3583.82,11419.62,1703.71,5034.17,11267.6,2309.4
2015-06-04,3556.38,11340.6,1692.3,4987.13,11146.1,2282.7
2015-06-05,3510.01,11197.15,1668.3,4920.74,11062.0,2234.9
2015-06-08,3468.31,11064.92,1660.5,4857.66,10917.3,2214.8
2015-06-09,3456.79,11001.29,1628.81,4850.22,10938.1,2203.6
2015-06-10,3526.48,11265.39,1660.1,4934.91,11097.5,2258.8
2015-06-11,3551.91,11332.78,1678.81,4971.37,11156.7,2266.7
2015-06-12,3502.77,11196.49,1656.24,4901.19,11030.5,2237.9
2015-06-15,3438.07,10984.97,1622.64,4815.36,10842.1,2184.1
2015-06-16,3454.09,11044.01,1640.11,4839.86,10871.4,2189.5
2015-06-17,3428.76,10978.01,1626.4,4790.62,10813.4,2174.0
2015-06-18,3450.45,11100.3,1637.78,4803.48,10871.9,2197.0
2015-06-19,3455.8,11040.1,1635.3,4815.37,10944.3,2220.4
2015-06-22,3596.07,11460.5,1671.71,4998.61,11368.2,2297.4
2015-06-23,3625.97,11542.54,1702.91,5057.68,11402.5,2305.3
2015-06-24,3610.95,11471.26,1689.33,5045.35,11321.9,2293.2
2015-06-25,3610.91,11473.13,1696.32,5041.71,11308.4,2312.7
2015-06-26,3621.37,11492.43,1695.99,5059.17,11372.3,2328.1
2015-06-29,3468.9,11083.2,1647.79,4869.82,10853.9,2207.8
2015-06-30,3424.3,10944.97,1642.21,4790.2,10769.5,2197.1
2015-07-01,3496.28,11180.5,1672.39,4883.19,10911.5,2244.3
2015-07-02,3463.25,11099.35,1658.42,4835.56,10846.4,2212.3
2015-07-03,3441.76,11058.39,1656.96,4808.22,10779.8,2201.7
2015-07-06,3365.2,10890.63,1651.09,4711.54,10540.1,2113.0
2015-07-07,3294.19,10676.78,1625.17,4604.64,10346.0,2050.1
2015-07-08,3327.5,10747.3,1614.78,4639.02,10430.3,2104.3
2015-07-09,3420.03,10996.41,1645.46,4757.22,10706.4,2178.3
2015-07-10,3528.81,11315.63,1702.52,4903.07,11036.1,2243.7
2015-07-13,3590.43,11484.38,1740.05,4998.1,11224.2,2266.2
2015-07-14,3607.19,11516.9,1745.66,5032.47,11258.3,2259.4
2015-07-15,3623.87,11539.66,1773.5,5047.24,11335.7,2288.2
2015-07-16,3676.41,11716.76,1795.57,5121.5,11510.6,2326.4
2015-07-17,3670.34,11673.42,1801.08,5124.39,11480.7,2324.7
2015-07-20,3686.58,11735.72,1828.11,5142.49,11556.1,2350.7
2015-07-21,3647.96,11604.8,1814.19,5106.57,11458.6,2319.6
2015-07-22,3635.58,11520.67,1802.66,5082.57,11484.3,2316.5
2015-07-23,3634.64,11512.11,1816.23,5086.74,11441.9,2311.8
2015-07-24,3600.0,11347.45,1804.47,5057.36,11309.3,2299.5
2015-07-27,3513.1,11056.4,1751.96,4927.6,11145.4,2231.2
2015-07-28,3554.11,11173.91,1769.41,4977.32,11252.4,2281.9
2015-07-29,3575.53,11211.85,1769.48,5017.44,11282.9,2274.2
2015-07-30,3583.79,11257.15,1761.52,5046.42,11168.6,2288.6
2015-07-31,3600.69,11308.99,1770.44,5082.61,11180.7,2302.5
2015-08-03,3635.4,11443.72,1803.06,5120.52,11265.9,2319.7
2015-08-04,3619.31,11456.07,1799.75,5112.14,11150.5,2296.1
2015-08-05,3676.75,11636.3,1816.91,5196.73,11279.5,2339.0
2015-08-06,3668.47,11585.1,1794.02,5192.11,11253.6,2329.2
2015-08-07,3637.8,11490.83,1759.78,5154.75,11178.2,2318.8
2015-08-10,3674.94,11604.78,1783.27,5195.41,11311.7,2344.4
2015-08-11,3605.28,11293.65,1758.63,5099.03,11152.3,2318.2
2015-08-12,3484.41,10924.61,1713.92,4925.43,10880.1,2249.6
2015-08-13,3516.15,11014.63,1758.33,4986.85,10947.9,2284.7
2015-08-14,3491.03,10985.14,1761.19,4956.47,10879.3,2274.1
2015-08-17,3497.9,10940.33,1764.2,4984.83,10900.3,2289.7
2015-08-18,3495.38,10915.92,1780.47,4971.25,10897.9,2288.0
2015-08-19,3429.84,10682.15,1748.42,4884.1,10782.4,2247.4
2015-08-20,3353.48,10432.19,1685.62,4783.55,10587.0,2189.0
2015-08-21,3247.26,10124.52,1624.6,4630.99,10271.7,2127.2
2015-08-24,3073.39,9648.43,1574.66,4383.46,9756.6,2000.4
2015-08-25,3218.01,10128.12,1662.91,4564.86,10115.4,2117.7
2015-08-26,3170.73,9997.43,1642.78,4501.05,9984.5,2100.5
2015-08-27,3280.78,10315.62,1693.22,4658.18,10290.2,2171.7
2015-08-28,3286.59,10298.53,1695.59,4675.13,10352.9,2151.4
2015-08-31,3269.63,10259.46,1706.98,4652.95,10259.0,2146.3
2015-09-01,3188.73,10015.57,1663.68,4541.16,9992.8,2098.3
2015-09-02,3198.86,10048.05,1676.67,4554.92,9938.3,2114.1
2015-09-03,3270.09,10317.84,1718.22,4653.79,10042.4,2169.4
2015-09-04,3180.25,10038.04,1687.99,4523.08,9821.8,2100.4
2015-09-07,3197.97,10108.61,1693.51,4549.64,9805.4,2115.1
2015-09-08,3233.84,10271.36,1719.39,4598.26,9866.2,2146.3
2015-09-09,3269.98,10303.12,1734.71,4664.59,10037.8,2164.4
2015-09-10,3221.14,10210.44,1729.78,4596.53,9859.0,2142.4
2015-09-11,3187.94,10123.56,1714.6,4548.72,9737.9,2128.8
2015-09-14,3175.62,10131.74,1719.0,4518.15,9696.4,2108.4
2015-09-15,3207.6,10188.13,1736.69,4569.37,9782.5,2142.6
2015-09-16,3251.79,10227.21,1755.24,4645.84,9976.8,2157.8
2015-09-17,3255.79,10229.58,1770.12,4655.14,10106.6,2152.0
2015-09-18,3157.3,9916.16,1760.33,4535.85,9847.2,2100.1
2015-09-21,3184.72,9948.51,1746.97,4585.5,9856.8,2121.4
2015-09-22,3076.05,9570.66,1698.3,4428.51,9550.2,2060.6
2015-09-23,3079.99,9612.62,1711.69,4432.83,9474.6,2054.2
2015-09-24,3019.34,9427.64,1686.69,4347.24,9291.4,2014.1
2015-09-25,3113.16,9688.53,1738.52,4480.66,9519.5,2079.4
2015-09-28,3039.44,9483.55,1715.66,4357.05,9394.2,2029.0
2015-09-29,3029.86,9450.4,1713.75,4343.73,9393.9,2020.7
2015-09-30,3100.67,9660.44,1747.74,4455.29,9559.9,2077.4
2015-10-01,3069.05,9509.25,1727.18,4426.54,9567.3,2067.4
2015-10-02,3088.18,9553.07,1737.78,4458.88,9603.6,2092.1
2015-10-05,3190.39,9814.79,1783.27,4616.9,9971.3,2145.1
2015-10-06,3220.09,9902.83,1788.45,4660.64,10103.3,2160.8
2015-10-07,3226.4,9970.4,1767.74,4667.34,10170.0,2155.2
2015-10-08,3224.96,9993.07,1773.24,4675.91,10181.2,2164.0
2015-10-09,3250.31,10096.6,1763.0,4701.39,10309.6,2176.4
2015-10-12,3247.33,10119.83,1755.96,4688.7,10246.4,2155.9
2015-10-13,3221.28,10032.82,1726.82,4643.38,10115.3,2154.4
2015-10-14,3191.57,9915.85,1691.6,4609.03,10037.6,2133.9
2015-10-15,3238.81,10064.8,1728.66,4675.29,10101.7,2169.4
2015-10-16,3264.93,10104.43,1741.29,4702.79,10231.5,2180.9
2015-10-19,3272.04,10164.31,1760.92,4704.07,10207.3,2190.1
2015-10-20,3255.72,10147.68,1759.84,4673.81,10100.6,2175.7
2015-10-21,3272.23,10238.1,1771.62,4695.1,10157.5,2168.6
2015-10-22,3353.11,10491.97,1785.41,4802.18,10365.4,2206.8
2015-10-23,3425.81,10794.54,1820.52,4923.64,10476.3,2221.9
2015-10-26,3414.6,10801.34,1801.35,4897.13,10478.3,2211.4
2015-10-27,3381.01,10692.19,1772.61,4847.07,10322.4,2185.8
2015-10-28,3421.09,10831.96,1800.08,4890.58,10421.9,2215.6
2015-10-29,3413.39,10800.84,1797.26,4885.82,10397.2,2195.8
2015-10-30,3418.23,10850.14,1799.48,4897.66,10360.7,2198.2
2015-11-02,3434.5,10950.67,1822.58,4916.21,10418.2,2197.0
2015-11-03,3442.68,10951.15,1821.42,4936.18,10465.2,2197.0
2015-11-04,3439.16,10845.24,1796.77,4948.29,10473.5,2181.9
2015-11-05,3447.49,10887.74,1810.82,4980.04,10431.2,2172.1
2015-11-06,3468.21,10988.03,1831.55,4984.15,10453.2,2200.9
2015-11-09,3418.36,10815.45,1813.24,4911.17,10325.2,2161.8
2015-11-10,3425.4,10832.52,1815.38,4912.16,10336.8,2192.1
2015-11-11,3448.42,10907.87,1831.1,4952.51,10377.2,2189.7
2015-11-12,3387.7,10782.63,1809.47,4856.65,10144.0,2135.9
2015-11-13,3360.65,10708.4,1783.91,4807.95,10111.4,2135.6
2015-11-16,3362.23,10713.23,1799.84,4804.31,10124.5,2135.4
2015-11-17,3451.94,10971.04,1823.22,4937.31,10363.8,2178.4
2015-11-18,3431.92,10959.95,1818.65,4906.72,10261.1,2159.6
2015-11-19,3448.93,11085.44,1826.79,4915.1,10354.7,2167.6
2015-11-20,3452.45,11119.83,1829.24,4910.97,10290.3,2161.6
2015-11-23,3445.26,11092.31,1827.7,4889.12,10277.4,2179.9
2015-11-24,3409.6,10933.99,1795.77,4820.28,10207.2,2148.4
2015-11-25,3462.06,11169.54,1820.71,4892.99,10227.3,2186.8
2015-11-26,3498.62,11320.77,1835.27,4946.02,10332.3,2206.3
2015-11-27,3488.99,11293.76,1843.87,4930.14,10310.7,2208.5
2015-11-30,3506.45,11382.23,1858.87,4957.6,10386.9,2220.3
2015-12-01,3479.64,11261.24,1843.88,4914.53,10379.2,2210.4
2015-12-02,3468.66,11190.02,1873.66,4905.76,10342.0,2208.0
2015-12-03,3343.34,10789.24,1836.71,4730.21,10092.9,2152.8
2015-12-04,3330.75,10752.1,1835.33,4714.79,10078.7,2153.9
2015-12-07,3360.21,10886.09,1869.32,4756.41,10042.4,2155.9
2015-12-08,3297.46,10673.6,1840.2,4681.86,9837.1,2109.4
2015-12-09,3277.21,10592.49,1831.69,4637.45,9835.5,2104.1
2015-12-10,3269.97,10598.93,1799.64,4635.06,9778.7,2095.3
2015-12-11,3203.21,10340.06,1766.64,4549.56,9630.7,2056.1
2015-12-14,3139.24,10139.34,1741.56,4473.07,9428.5,2008.4
2015-12-15,3241.51,10450.38,1789.16,4614.4,9711.6,2077.4
2015-12-16,3246.78,10469.26,1792.53,4624.67,9711.0,2076.4
2015-12-17,3306.47,10738.12,1819.83,4677.54,9878.5,2105.3
2015-12-18,3260.72,10608.19,1814.81,4625.26,9717.1,2080.1
2015-12-21,3213.01,10497.77,1796.12,4565.17,9365.8,2065.7
2015-12-22,3214.32,10488.75,1789.41,4567.6,9415.6,2062.0
2015-12-23,3286.68,10727.64,1814.35,4674.53,9641.0,2097.9
2015-12-24,3284.47,,,4663.18,9682.9,
2015-12-28,3256.49,10653.91,1808.16,4617.95,9552.5,2092.6
2015-12-29,3314.28,10860.14,1843.3,4701.36,9670.4,2116.8
2015-12-30,3287.98,10743.01,1830.74,4677.14,9641.9,2098.2
2015-12-31,3267.52,,,4637.06,9544.2,
2016-01-04,3164.76,10283.44,1793.6,4522.45,9313.2,2030.0
2016-01-05,3178.01,10310.1,1810.34,4537.63,9335.2,2050.8
2016-01-06,3139.32,10214.02,1787.52,4480.47,9197.4,2000.4
2016-01-07,3084.68,9979.85,1745.34,4403.58,9059.3,1975.9
2016-01-08,3033.47,9849.34,1725.05,4333.76,8909.2,1943.7
2016-01-10,,,,,8909.2,
2016-01-11,3027.49,9825.07,1698.13,4312.74,8886.1,1934.6
2016-01-12,3064.66,9985.43,1714.46,4378.75,8915.4,1951.5
2016-01-13,3073.02,9960.96,1719.26,4391.94,8934.5,1970.8
2016-01-14,3024.0,9794.2,1672.54,4312.89,8787.7,1939.0
2016-01-15,2952.48,9545.27,1614.25,4210.16,8543.6,1879.6
2016-01-18,2935.39,9521.85,1591.27,4189.57,8469.3,1829.4
2016-01-19,2980.49,9664.21,1647.56,4272.26,8554.9,1845.8
2016-01-20,2882.59,9391.64,1596.76,4124.95,8281.4,1755.6
2016-01-21,2943.92,9574.16,1622.07,4206.4,8444.2,1829.7
2016-01-22,3023.21,9764.88,1668.9,4336.69,8722.9,1858.8
2016-01-25,3001.78,9736.15,1688.47,4311.33,8567.7,1825.1
2016-01-26,3032.84,9822.75,1688.01,4356.81,8692.5,1850.5
2016-01-27,3043.47,9880.82,1695.45,4380.36,8741.0,1845.8
2016-01-28,2979.42,9639.59,1643.18,4322.16,8590.6,1781.8
2016-01-29,3045.09,9798.11,1688.63,4417.02,8815.8,1819.9
2016-02-01,3021.01,9757.88,1698.35,4392.33,8788.5,1810.6
2016-02-02,2951.85,9581.04,1677.2,4283.99,8528.7,1753.7
2016-02-03,2896.63,9434.82,1645.52,4226.96,8314.5,1705.9
2016-02-04,2905.3,9393.36,1627.87,4228.53,8468.1,1723.3
2016-02-05,2879.39,9286.23,1592.72,4200.67,8499.5,1687.1
2016-02-08,2785.17,8979.36,1500.14,4066.31,8122.1,1609.8
2016-02-09,2736.5,8879.4,1490.49,3997.54,7927.6,1556.1
2016-02-10,2789.05,9017.29,1529.5,4061.2,8143.7,1627.0
2016-02-11,2680.35,8752.87,1485.01,3896.71,7746.3,1548.7
2016-02-12,2756.16,8967.51,1512.23,3995.06,7920.8,1610.1
2016-02-15,2833.87,9206.84,1562.08,4115.25,8179.2,1660.0
2016-02-16,2821.26,9135.11,1544.72,4110.66,8137.6,1658.8
2016-02-17,2897.72,9377.21,1586.98,4233.47,8364.9,1695.7
2016-02-18,2895.15,9463.64,1619.41,4239.76,8295.4,1677.1
2016-02-19,2871.05,9388.05,1612.67,4223.04,8194.2,1653.6
2016-02-22,2933.91,9573.59,1625.82,4298.7,8387.0,1709.2
2016-02-23,2887.38,9416.77,1619.52,4238.42,8267.6,1683.7
2016-02-24,2820.24,9167.8,1536.4,4155.34,8013.7,1639.7
2016-02-25,2877.42,9331.48,1589.42,4248.45,8215.6,1670.2
