Date,AUDUSD,NZDUSD,GBPUSD,USDCAD,Crude Oil WTI
2015-02-27,0.7812,0.7564,1.5434,1.2508,49.76
2015-03-02,0.7767,0.7509999999999999,1.5364,1.2536,49.59
2015-03-03,0.7815,0.755,1.5361,1.2496,50.52
2015-03-04,0.7817,0.759,1.5264,1.2428,51.53
2015-03-05,0.7782,0.7481,1.5241,1.2485,50.76
2015-03-06,0.7718,0.7362,1.5038,1.2622,49.61
2015-03-09,0.7702,0.7361,1.5128,1.2603,50.0
2015-03-10,0.7624,0.7275,1.507,1.2689,48.29
2015-03-11,0.7595,0.7294,1.4929,1.2752,48.17
2015-03-12,0.7708,0.7388,1.4882,1.2685,47.05
2015-03-13,0.7637,0.7341,1.4744,1.2784,44.84
2015-03-16,0.7641,0.737,1.4829,1.2773,43.88
2015-03-17,0.7618,0.7306,1.4745,1.2788,43.46
2015-03-18,0.7771,0.7486,1.4978,1.2566,44.66
2015-03-19,0.7649,0.7415,1.4752,1.2719,43.96
2015-03-20,0.7774,0.7567,1.4951,1.2551,45.72
2015-03-23,0.7881,0.7653,1.4952,1.2523,47.45
2015-03-24,0.7876,0.7653,1.4851,1.2494,47.51
2015-03-25,0.7845,0.7607,1.4880000000000002,1.2516,49.21
2015-03-26,0.7828,0.7599,1.485,1.2483,51.43
2015-03-27,0.7752,0.7568,1.4878,1.261,48.87
2015-03-30,0.7652,0.7514,1.4809999999999999,1.2675,48.68
2015-03-31,0.7607,0.747,1.4818,1.2687,47.6
2015-04-01,0.76,0.7452,1.4823,1.2621,50.09
2015-04-02,0.7591,0.7509,1.4829,1.2557,49.14
2015-04-03,0.7631,0.7612,1.4921,1.2484,49.14
2015-04-06,0.7591,0.7541,1.4880000000000002,1.2479,52.14
2015-04-07,0.7633,0.7494,1.4808,1.2506,53.98
2015-04-08,0.7683,0.7552,1.4867,1.2543,50.42
2015-04-09,0.7693,0.7567,1.4714,1.258,50.79
2015-04-10,0.7684,0.7537,1.4632,1.2562,51.64
2015-04-13,0.759,0.7454,1.4676,1.2595,51.91
2015-04-14,0.7626,0.7521,1.4780000000000002,1.2485,53.29
2015-04-15,0.7681,0.7591,1.4842,1.2288,56.39
2015-04-16,0.7803,0.7671,1.4935,1.2187,56.71
2015-04-17,0.7776,0.7683,1.4962,1.225,55.74
2015-04-20,0.7724,0.7663,1.4906,1.2223,56.38
2015-04-21,0.7709999999999999,0.7671,1.4926,1.2281,55.26
2015-04-22,0.7755,0.7665,1.5036,1.2237,56.16
2015-04-23,0.7778,0.7594,1.5059,1.2145,57.74
2015-04-24,0.7818,0.7608,1.5189,1.218,57.15
2015-04-27,0.7858,0.7645,1.5238,1.2086,56.99
2015-04-28,0.8024,0.7718,1.5338,1.2035,57.06
2015-04-29,0.8009,0.7688,1.544,1.202,58.58
2015-04-30,0.7904,0.7617,1.5351,1.2077,59.63
2015-05-01,0.7852,0.7538,1.5141,1.2159,59.15
2015-05-04,0.7837,0.7538,1.5119999999999998,1.2096,58.93
2015-05-05,0.7943,0.7558,1.5183,1.2066,60.4
2015-05-06,0.7969,0.7498,1.5245,1.2046,60.93
2015-05-07,0.7907,0.745,1.5246,1.2128,58.94
2015-05-08,0.7933,0.7490000000000001,1.5457,1.2071,59.39
2015-05-11,0.7891,0.7336,1.5587,1.2104,59.25
2015-05-12,0.7975,0.7362,1.5671,1.2016,60.75
2015-05-13,0.8113,0.7483,1.5745,1.1957,60.5
2015-05-14,0.8079999999999999,0.7497,1.5776,1.1983,59.88
2015-05-15,0.8034,0.7474,1.5723,1.2012,59.69
2015-05-18,0.7989,0.7389,1.5653,1.216,59.43
2015-05-19,0.7914,0.7345,1.551,1.2233,57.26
2015-05-20,0.7873,0.7307,1.5537,1.2208,58.98
2015-05-21,0.7894,0.7353,1.5662,1.2199,60.72
2015-05-22,0.7829999999999999,0.7313,1.5490000000000002,1.2279,59.72
2015-05-24,,,,,59.92
2015-05-25,0.7824,0.731,1.5471,1.2311,59.85
2015-05-26,0.7736,0.7233,1.5385,1.2434,58.03
2015-05-27,0.7728,0.7266,1.5355,1.2452,57.51
2015-05-28,0.7648,0.7177,1.5316,1.2435,57.68
2015-05-29,0.7641,0.7107,1.5291,1.2448,60.3
2015-06-01,0.7607,0.7106,1.5201,1.2523,60.2
2015-06-02,0.7772,0.7183,1.5344,1.2401,61.26
2015-06-03,0.7786,0.7153,1.5341,1.2454,59.64
2015-06-04,0.769,0.713,1.5366,1.2504,58.0
2015-06-05,0.763,0.7048,1.5272,1.2439,59.13
2015-06-08,0.7702,0.7145,1.535,1.2409999999999999,58.14
2015-06-09,0.7691,0.7135,1.5386,1.2338,60.14
2015-06-10,0.7759999999999999,0.7211,1.5530000000000002,1.2254,61.43
2015-06-11,0.7755,0.7013,1.5518,1.2292,60.77
2015-06-12,0.7731,0.6984,1.5559,1.2322,59.96
2015-06-15,0.7766,0.6999,1.5601,1.2325,59.52
2015-06-16,0.7752,0.6988,1.5648,1.2294,59.97
2015-06-17,0.7748,0.6987,1.5833,1.2226,59.92
2015-06-18,0.7798,0.6927,1.5881,1.2222,60.45
2015-06-19,0.7771,0.691,1.5884,1.2266,59.61
2015-06-22,0.7729,0.6865,1.5825,1.2308,59.68
2015-06-23,0.7736,0.6854,1.5730000000000002,1.2328,61.01
2015-06-24,0.7704,0.6889,1.5706,1.2382,60.27
2015-06-25,0.7737,0.6911,1.5747,1.2329,59.7
2015-06-26,0.7655,0.6846,1.5752,1.2318,59.63
2015-06-29,0.7679,0.6851,1.5739,1.2402,58.33
2015-06-30,0.7709,0.6764,1.5709,1.2493,59.47
2015-07-01,0.7644,0.6735,1.5618,1.2589,56.96
2015-07-02,0.7632,0.6722,1.5609,1.2538,56.93
2015-07-03,0.7509999999999999,0.6697,1.557,1.2574,55.52
2015-07-06,0.7499,0.6688,1.5606,1.2651,52.53
2015-07-07,0.7452,0.665,1.5462,1.2704,52.33
2015-07-08,0.7429,0.6729999999999999,1.5362,1.2747,51.65
2015-07-09,0.7447,0.6744,1.538,1.2706,52.78
2015-07-10,0.7446,0.6726,1.5526,1.2658,52.74
2015-07-13,0.7407,0.6694,1.5488,1.2742,52.2
2015-07-14,0.7451,0.6716,1.5636,1.2724,53.04
2015-07-15,0.7379,0.659,1.5637,1.2914,51.41
2015-07-16,0.7405,0.6513,1.561,1.2954,50.91
2015-07-17,0.7372,0.6513,1.5609,1.2971,50.89
2015-07-20,0.7372,0.6566,1.5566,1.2995,50.15
2015-07-21,0.7419,0.6625,1.5558,1.2948,50.36
2015-07-22,0.7375,0.6571,1.5614,1.3034,49.19
2015-07-23,0.7356,0.6608,1.5514,1.3035,48.45
2015-07-24,0.7283,0.6578,1.5514,1.3049,48.14
2015-07-27,0.7269,0.6605,1.5558,1.3039,47.39
2015-07-28,0.7338,0.6692,1.5611,1.2921,47.98
2015-07-29,0.7295,0.6666,1.5604,1.2946,48.79
2015-07-30,0.7292,0.6603,1.5602,1.3001,48.52
2015-07-31,0.7305,0.6593,1.5624,1.3089,47.12
2015-08-03,0.7287,0.6562,1.5587,1.3153,45.17
2015-08-04,0.7379,0.6539,1.5564,1.3191,45.74
2015-08-05,0.7356,0.6511,1.5602,1.318,45.15
2015-08-06,0.7346,0.6553,1.5512,1.3108,44.66
2015-08-07,0.7419,0.6623,1.5497,1.3129,43.87
2015-08-10,0.7413,0.6621,1.5587,1.3001,44.96
2015-08-11,0.7305,0.6536,1.5573,1.3113,43.08
2015-08-12,0.7379,0.662,1.5615,1.2976,43.3
2015-08-13,0.736,0.6572,1.561,1.3058,42.23
2015-08-14,0.7371,0.654,1.5646,1.3087,42.5
2015-08-17,0.7371,0.6573,1.5587,1.3079,41.87
2015-08-18,0.7340000000000001,0.6601,1.5661,1.3059,42.62
2015-08-19,0.7349,0.6602,1.568,1.3129,40.8
2015-08-20,0.7338,0.6631,1.5688,1.3090000000000002,41.14
2015-08-21,0.7322,0.6686,1.5697,1.3186,40.45
2015-08-24,0.7158,0.648,1.5776,1.3289,38.24
2015-08-25,0.713,0.6473,1.5688,1.3333,39.31
2015-08-26,0.7122,0.6438,1.5459,1.3291,38.6
2015-08-27,0.7167,0.6469,1.54,1.3199,42.56
2015-08-28,0.7173,0.6463,1.5393,1.3201,45.22
2015-08-31,0.7113,0.634,1.5343,1.3137,49.2
2015-09-01,0.7019,0.6334,1.5303,1.3259999999999998,45.41
2015-09-02,0.7038,0.635,1.5301,1.3266,46.25
2015-09-03,0.7017,0.64,1.5257,1.3176,46.75
2015-09-04,0.6907,0.6283,1.5171,1.3284,46.05
2015-09-06,,,,,45.72
2015-09-07,0.6925,0.626,1.527,1.3307,44.7
2015-09-08,0.7017,0.6346,1.5396,1.3207,45.94
2015-09-09,0.7019,0.6397,1.5368,1.3257,44.15
2015-09-10,0.7071,0.6291,1.5446,1.3254,45.92
2015-09-11,0.7091,0.6317,1.5429,1.3262,44.63
2015-09-14,0.7137,0.6331,1.5426,1.3263,44.0
2015-09-15,0.7142,0.6355,1.5342,1.3247,44.59
2015-09-16,0.7198,0.637,1.5493,1.3171,47.15
2015-09-17,0.7174,0.635,1.5591,1.3183,46.9
2015-09-18,0.7189,0.6397,1.5532,1.3226,44.68
2015-09-21,0.7131,0.6319,1.5507,1.3256,46.68
2015-09-22,0.7090000000000001,0.6294,1.5365,1.327,45.83
2015-09-23,0.7004,0.6274,1.5246,1.3319999999999999,44.48
2015-09-24,0.7025,0.6357,1.5241,1.3301,44.91
2015-09-25,0.7024,0.6386,1.5182,1.3337,45.7
2015-09-28,0.6989,0.6329,1.5174,1.3399,44.43
2015-09-29,0.6986,0.6347,1.5151,1.3422,45.23
2015-09-30,0.7020000000000001,0.6395,1.5129,1.3315,45.09
2015-10-01,0.7029,0.6399,1.5129,1.3268,44.74
2015-10-02,0.7048,0.6445,1.5182,1.3149,45.54
2015-10-05,0.7084,0.649,1.5144,1.3087,46.26
2015-10-06,0.7166,0.6543,1.5227,1.3035,48.53
2015-10-07,0.7208,0.6609999999999999,1.5318,1.3058,47.81
2015-10-08,0.726,0.6668,1.5349,1.3018,49.43
2015-10-09,0.7335,0.6692,1.5304,1.2944,49.63
2015-10-12,0.7362,0.6718,1.5345,1.2997,47.1
2015-10-13,0.7244,0.6642,1.5248,1.3039,46.66
2015-10-14,0.73,0.6789,1.5477,1.2936,46.64
2015-10-15,0.7329,0.6852,1.5457,1.2865,46.38
2015-10-16,0.7262,0.6812,1.5436,1.291,47.26
2015-10-19,0.7251,0.6793,1.5465,1.3019,45.89
2015-10-20,0.726,0.6753,1.5441,1.2978,45.55
2015-10-21,0.7211,0.6706,1.5419,1.3139,45.2
2015-10-22,0.7208,0.6793,1.5394,1.3089,45.38
2015-10-23,0.7215,0.6754,1.5314,1.3165,44.6
2015-10-26,0.7249,0.6788,1.535,1.3153,43.98
2015-10-27,0.7192,0.6764,1.5297,1.3266,43.2
2015-10-28,0.7116,0.6701,1.5261,1.3192,45.94
2015-10-29,0.7071,0.6694,1.5311,1.3172,46.06
2015-10-30,0.7139,0.6777,1.5429,1.3078,46.59
2015-11-02,0.7146,0.6744,1.5417,1.3095,46.14
2015-11-03,0.7187,0.6664,1.5421,1.306,47.9
2015-11-04,0.7148,0.6593,1.5383,1.3147,46.32
2015-11-05,0.7144,0.6613,1.5206,1.3167,45.2
2015-11-06,0.7048,0.6524,1.505,1.3306,44.29
2015-11-09,0.7046,0.6532,1.5115,1.3285,43.87
2015-11-10,0.7031,0.6528,1.5117,1.3276,44.21
2015-11-11,0.7061,0.6559,1.5212,1.3261,42.93
2015-11-12,0.7127,0.6542,1.5231,1.3291,41.75
2015-11-13,0.7131,0.6548,1.5233,1.3323,40.74
2015-11-16,0.7097,0.6493,1.5199,1.3331,41.74
2015-11-17,0.7111,0.6472,1.5215,1.3319,40.67
2015-11-18,0.711,0.6468,1.5237,1.3299,40.75
2015-11-19,0.7194,0.6565,1.5290000000000001,1.3282,40.54
2015-11-20,0.7241,0.6567,1.5192,1.3343,40.39
2015-11-23,0.7195,0.6521,1.5124,1.3365,41.75
2015-11-24,0.7256,0.6555,1.5087,1.3303,42.87
2015-11-25,0.7251,0.6579,1.5128,1.3286,43.04
2015-11-26,0.7227,0.6571,1.5102,1.3293,42.59
2015-11-27,0.7194,0.6534,1.5038,1.3371,41.71
2015-11-30,0.7228,0.6584,1.5057,1.3363,41.65
2015-12-01,0.7324,0.6676,1.5081,1.3357,41.85
2015-12-02,0.7309,0.664,1.4951,1.3344,39.94
2015-12-03,0.7341,0.6688,1.5145,1.3357,41.08
2015-12-04,0.7342,0.6748,1.5112,1.3363,39.97
2015-12-07,0.7268,0.6644,1.5053,1.3495,37.65
2015-12-08,0.7216,0.6646,1.5008,1.3584,37.51
2015-12-09,0.7229,0.672,1.5181,1.3577,37.16
2015-12-10,0.7282,0.6754,1.5159,1.3624,36.76
2015-12-11,0.7188,0.6723,1.5217,1.3756,35.62
2015-12-14,0.7245,0.6759,1.5142,1.3734,36.31
2015-12-15,0.7192,0.677,1.5035,1.3730000000000002,37.35
2015-12-16,0.7233,0.6798,1.5004,1.3780000000000001,35.52
2015-12-17,0.7128,0.6701,1.4901,1.3937,34.95
2015-12-18,0.7172,0.6727,1.4895,1.3955,34.73
2015-12-21,0.7190000000000001,0.6764,1.4885,1.3958,34.74
2015-12-22,0.7237,0.6806,1.4825,1.392,36.14
2015-12-23,0.7232,0.6794,1.4872,1.3847,37.5
2015-12-24,0.7279,0.684,1.4917,1.3818,38.1
2015-12-25,0.7244,0.6836,1.4933,1.3822,
2015-12-28,0.7249,0.6847,1.4877,1.3906,36.81
2015-12-29,0.7297,0.6869,1.4812,1.3842,37.87
2015-12-30,0.7287,0.6842,1.4817,1.3879,36.6
2015-12-31,0.728,0.6829,1.4739,1.3841,37.04
2016-01-01,0.7298,0.6848,1.4748,1.3849,
2016-01-04,0.7191,0.6752,1.4718,1.3953,36.76
2016-01-05,0.7161,0.6705,1.4672,1.3996,35.97
2016-01-06,0.7072,0.6639,1.4627,1.4073,33.97
2016-01-07,0.7011,0.6627,1.4617,1.4116,33.27
2016-01-08,0.6953,0.6546,1.452,1.4169999999999998,33.16
2016-01-11,0.6996,0.6559999999999999,1.4544,1.4216,31.41
2016-01-12,0.6986,0.6538,1.4444,1.4263,30.44
2016-01-13,0.6956,0.6514,1.4407,1.4341,30.48
2016-01-14,0.6985,0.6473,1.4414,1.4366,31.2
2016-01-15,0.6869,0.6466,1.4258,1.4539,29.42
2016-01-17,,,,,29.75
2016-01-18,0.6865,0.6452,1.4244,1.4564,30.02
2016-01-19,0.6907,0.6409999999999999,1.4158,1.4579,28.46
2016-01-20,0.6907,0.6431,1.4191,1.4505,26.55
2016-01-21,0.6998,0.6529,1.4218,1.4263,29.53
2016-01-22,0.7003,0.6494,1.4265,1.4117,32.19
2016-01-25,0.6955,0.6453,1.4249,1.4291,30.34
2016-01-26,0.7005,0.6499,1.4352,1.4116,31.45
2016-01-27,0.7026,0.6432,1.4234,1.4093,32.3
2016-01-28,0.7085,0.648,1.4362,1.4029,33.22
2016-01-29,0.7085,0.6483,1.4247,1.3973,33.62
2016-02-01,0.7114,0.6547,1.4433,1.3947,31.62
2016-02-02,0.7039,0.6514,1.4411,1.4053,29.88
2016-02-03,0.7168,0.6667,1.4604,1.3781,32.28
2016-02-04,0.7201,0.6723,1.4589,1.3753,31.72
2016-02-05,0.7071,0.6631,1.4503,1.3915,30.89
2016-02-08,0.7087,0.6628,1.4432,1.3925,29.69
2016-02-09,0.7070000000000001,0.6635,1.4473,1.3865,27.94
2016-02-10,0.7096,0.6686,1.4522,1.3925,27.45
2016-02-11,0.7109,0.6717,1.4477,1.3935,26.21
2016-02-12,0.7107,0.6633,1.4507,1.3847,29.44
2016-02-14,,,,,29.08
2016-02-15,0.7138,0.6648,1.4435,1.3835,30.6
2016-02-16,0.7112,0.6579,1.4305,1.3861,29.04
2016-02-17,0.7185,0.6633,1.4297,1.3669,30.66
2016-02-18,0.7157,0.6643,1.4337,1.3725,30.77
2016-02-19,0.715,0.6632,1.4406,1.3767,29.64
2016-02-22,0.7227,0.67,1.415,1.3706,31.48
2016-02-23,0.7203,0.6643,1.4022,1.3794,31.87
2016-02-24,0.7197,0.6659,1.3927,1.3702,32.15
2016-02-25,0.7235,0.6723,1.3963,1.3531,33.07
2016-02-26,0.713,0.6629,1.3869999999999998,1.3512,32.78
2016-02-29,0.7142,0.6591,1.3916,1.354,33.75
2016-03-01,0.7175,0.6629,1.3948,1.3408,34.4
2016-03-02,0.7294,0.6675,1.4078,1.3417,34.66
2016-03-03,0.7351,0.6722,1.4179,1.3401,34.57
2016-03-04,0.7442,0.6816,1.4228,1.3315,35.92
2016-03-07,0.7468,0.6801,1.4265,1.3279,37.9
2016-03-08,0.7439,0.6745,1.4216,1.3409,36.5
2016-03-09,0.7486,0.6653,1.4217,1.3251,38.29
2016-03-10,0.7454,0.6668,1.4280000000000002,1.3346,37.84
2016-03-11,0.7565,0.6754,1.4387,1.3209,38.5
2016-03-14,0.7514,0.6675,1.4302,1.3259999999999998,37.18
2016-03-15,0.7457,0.6602,1.4153,1.3355,36.34
2016-03-16,0.7552,0.6724,1.4259,1.3098,38.46
2016-03-17,0.7651,0.6852,1.4479,1.2974,40.2
2016-03-18,0.7603,0.6796,1.4480000000000002,1.3001,39.44
2016-03-21,0.7579,0.6762,1.4367,1.3102,39.91
2016-03-22,0.7622,0.6753,1.4208,1.3046,41.45
2016-03-23,0.7532,0.6706,1.4117,1.3205,39.79
2016-03-24,0.753,0.6702,1.4154,1.3247,39.46
2016-03-25,0.7508,0.6686,1.4143,1.3275,
2016-03-28,0.7546,0.6722,1.4254,1.3184,39.39
2016-03-29,0.7628,0.6851,1.4385,1.3073,38.28
2016-03-30,0.7671,0.6922,1.4378,1.2966,38.32
2016-03-31,0.7658,0.6909,1.4362,1.3005,38.34
2016-04-01,0.767,0.6891,1.4226,1.3011,36.79
2016-04-04,0.7606,0.6835,1.4263,1.3087,35.7
2016-04-05,0.7544,0.6804,1.4161,1.3137,35.89
2016-04-06,0.7599,0.6824,1.4121,1.3089,37.75
2016-04-07,0.7503,0.6777,1.4057,1.3145,37.26
2016-04-08,0.7555,0.6805,1.4126,1.2988,39.72
2016-04-11,0.7597,0.6859,1.4241,1.2898,40.36
2016-04-12,0.7684,0.6925,1.4275,1.2761,42.17
2016-04-13,0.7653,0.6920000000000001,1.4203,1.2816,41.76
2016-04-14,0.7696,0.6848,1.4154,1.2845,41.5
2016-04-15,0.7723,0.6922,1.4195,1.2822,40.36
2016-04-18,0.775,0.695,1.4278,1.2782,39.78
2016-04-19,0.7813,0.7044,1.4393,1.2668,41.08
2016-04-20,0.7794,0.6978,1.4333,1.2655,42.63
2016-04-21,0.7738,0.6912,1.4323,1.2736,43.18
2016-04-22,0.7708,0.6853,1.4403,1.2670000000000001,43.73
2016-04-25,0.7715,0.6855,1.4482,1.2679,42.64
2016-04-26,0.7748,0.6902,1.4582,1.2604,44.04
2016-04-27,0.7588,0.6836,1.4543,1.2599,45.33
2016-04-28,0.7626,0.6963,1.4609999999999999,1.2552,46.03
2016-04-29,0.7603,0.6975,1.4613,1.2553,45.92
2016-05-02,0.7666,0.7020000000000001,1.4673,1.2529,44.78
2016-05-03,0.7484,0.6914,1.4534,1.2721,43.65
2016-05-04,0.7457,0.688,1.4492,1.2869,43.78
2016-05-05,0.7467,0.6884,1.4486,1.2854,44.32
2016-05-06,0.7369,0.684,1.443,1.2909,44.66
2016-05-09,0.7316,0.6768,1.4407,1.2962,43.44
2016-05-10,0.7363,0.6762,1.4441,1.291,44.66
2016-05-11,0.7376,0.6819,1.4448,1.285,46.23
2016-05-12,0.7326,0.682,1.445,1.2847,46.7
2016-05-13,0.7268,0.6768,1.4362,1.2942,46.21
2016-05-16,0.7289,0.6791,1.4401,1.2895,47.72
2016-05-17,0.7325,0.6811,1.4464,1.2907,48.31
2016-05-18,0.723,0.674,1.4596,1.3034,48.19
2016-05-19,0.7228,0.6743,1.4612,1.3094,48.16
2016-05-20,0.7222,0.6771,1.4501,1.3113,47.75
2016-05-23,0.7224,0.6764,1.4485,1.3143,48.08
2016-05-24,0.7183,0.6738,1.4636,1.3121,48.62
2016-05-25,0.7199,0.674,1.4696,1.3021,49.56
2016-05-26,0.7226,0.674,1.4669999999999999,1.2978,49.48
2016-05-27,0.7183,0.6697,1.4625,1.3019,49.33
2016-05-29,,,,,49.58
2016-05-30,0.7183,0.6695,1.4639,1.3047,49.51
2016-05-31,0.7233,0.6764,1.4478,1.3094,49.1
2016-06-01,0.7259,0.6817,1.4416,1.3077,49.01
2016-06-02,0.7229,0.6811,1.4425,1.3097,49.17
2016-06-03,0.7368,0.6958,1.452,1.2934,48.62
2016-06-06,0.7369,0.6924,1.4442,1.2817,49.69
2016-06-07,0.746,0.6979,1.4544,1.2736,50.36
2016-06-08,0.747,0.7006,1.4502,1.2695,51.23
2016-06-09,0.7431,0.7105,1.4459,1.2721,50.56
2016-06-10,0.7372,0.7059,1.4258,1.2785,49.07
2016-06-13,0.7388,0.7062,1.4272,1.2835,48.88
2016-06-14,0.7359,0.6993,1.4117,1.2872,48.49
2016-06-15,0.7408,0.7034,1.4205,1.2913,48.01
2016-06-16,0.7363,0.7046,1.4203,1.2968,46.21
2016-06-17,0.7399,0.7054,1.4358,1.2895,47.98
2016-06-20,0.7458,0.7121,1.4699,1.2805,49.37
2016-06-21,0.745,0.7123,1.4647,1.2817,48.85
2016-06-22,0.7501,0.7165,1.4708,1.2843,49.13
2016-06-23,0.7611,0.7254,1.4879,1.2757,50.11
2016-06-24,0.7463,0.7134,1.368,1.3006,47.64
2016-06-27,0.7327,0.6996,1.3219,1.3072,46.33
2016-06-28,0.7388,0.7048,1.3342,1.3023,47.85
2016-06-29,0.7451,0.7112,1.3426,1.2931,49.88
2016-06-30,0.7451,0.7134,1.3311,1.2925,48.33
2016-07-01,0.7498,0.7181,1.3262,1.2917,48.99
2016-07-03,,,,,49.01
2016-07-04,0.7539,0.7228,1.329,1.2845,48.65
2016-07-05,0.7462,0.7154,1.3023,1.298,46.6
2016-07-06,0.752,0.7132,1.2931,1.2961,47.43
2016-07-07,0.7484,0.7228,1.291,1.3003,45.14
2016-07-08,0.7568,0.7308,1.2956,1.3044,45.41
2016-07-11,0.7531,0.722,1.2994,1.3113,44.76
2016-07-12,0.7622,0.7301,1.3243,1.3043,46.8
2016-07-13,0.7608,0.7277,1.3147,1.2978,44.75
2016-07-14,0.7631,0.7198,1.3342,1.2891,45.68
2016-07-15,0.7578,0.7111,1.3193,1.2971,45.95
2016-07-18,0.7591,0.7115,1.3256,1.2945,45.24
2016-07-19,0.7503,0.7053,1.3111,1.3019999999999998,44.65
2016-07-20,0.7478,0.7029,1.321,1.3058,44.94
2016-07-21,0.7497,0.6996,1.3234,1.3087,44.75
2016-07-22,0.7466,0.7001,1.3111,1.3125,44.19
2016-07-25,0.747,0.6997,1.3141,1.3216,43.13
2016-07-26,0.7502,0.7055,1.3132,1.3188,42.92
2016-07-27,0.7491,0.7076,1.3221,1.3188,41.92
2016-07-28,0.7502,0.7073,1.3165,1.3156,41.14
2016-07-29,0.7597,0.7208,1.3231,1.3030000000000002,41.6
2016-08-01,0.7537,0.7172,1.3178,1.3123,40.06
2016-08-02,0.7609999999999999,0.7243,1.3357,1.311,39.51
2016-08-03,0.7589,0.7159,1.3328,1.3067,40.83
2016-08-04,0.7628,0.7173,1.3108,1.3017,41.93
2016-08-05,0.762,0.7145,1.3073,1.3168,41.8
2016-08-08,0.7651,0.7138,1.3039,1.3155,43.02
2016-08-09,0.7672,0.7166,1.3002,1.3117,42.77
2016-08-10,0.7703,0.7207,1.3011,1.3058,41.71
2016-08-11,0.7699,0.7208,1.2955,1.2991,43.49
2016-08-12,0.7647,0.7197,1.2923,1.2948,44.49
2016-08-15,0.7673,0.7209,1.288,1.2921,45.74
2016-08-16,0.7695,0.728,1.3045,1.286,46.58
2016-08-17,0.7655,0.7252,1.3042,1.2845,46.79
2016-08-18,0.7686,0.7294,1.3168,1.2782,48.22
2016-08-19,0.7628,0.7281,1.3075,1.2872,48.52
2016-08-22,0.7618,0.727,1.3139,1.2946,47.05
2016-08-23,0.7616,0.7292,1.3196,1.2913,48.1
2016-08-24,0.7613,0.7311,1.3233,1.2926,46.77
2016-08-25,0.7618,0.7301,1.3191,1.2922,47.33
2016-08-26,0.7564,0.7240000000000001,1.3139,1.3003,47.64
2016-08-29,0.757,0.7251,1.3103,1.3008,46.98
2016-08-30,0.7509999999999999,0.7219,1.3083,1.3099,46.35
2016-08-31,0.7518,0.725,1.3138,1.3106,44.7
2016-09-01,0.7552,0.7283,1.3268,1.3102,43.16
2016-09-02,0.7572,0.7303,1.3293,1.2998,44.44
2016-09-04,,,,,44.11
2016-09-05,0.7582,0.7305,1.3304,1.2928,45.07
2016-09-06,0.7689,0.7417,1.3439,1.2844,44.83
2016-09-07,0.7673,0.7451,1.3338,1.2884,45.5
2016-09-08,0.7644,0.7399,1.3296,1.2934,47.62
2016-09-09,0.7541,0.7328,1.3267,1.3048,45.88
2016-09-12,0.7566,0.7352,1.3338,1.3037,46.29
2016-09-13,0.747,0.7253,1.3195,1.3174,44.9
2016-09-14,0.747,0.7286,1.3235,1.3195,43.58
2016-09-15,0.7514,0.7316,1.3238,1.3161,43.91
2016-09-16,0.7490000000000001,0.7269,1.3001,1.3209,43.03
2016-09-19,0.7534,0.7295,1.3027,1.3204,43.3
2016-09-20,0.7558,0.7314,1.2989,1.3189,43.44
2016-09-21,0.7624,0.7353,1.3027,1.3101,45.34
2016-09-22,0.7644,0.7315,1.3078,1.3042,46.32
2016-09-23,0.7621,0.7241,1.2974,1.3168,44.48
2016-09-26,0.7637,0.7275,1.2975,1.3224,45.93
2016-09-27,0.7667,0.73,1.3022,1.3195,44.67
2016-09-28,0.7692,0.7285,1.3019,1.308,47.05
2016-09-29,0.7636,0.7254,1.297,1.3143,47.83
2016-09-30,0.7664,0.7287,1.2976,1.3129,48.24
2016-10-03,0.7674,0.7278,1.2843,1.3119,48.81
2016-10-04,0.7621,0.721,1.2728,1.3192,48.69
2016-10-05,0.7623,0.7173,1.2749,1.3176,49.83
2016-10-06,0.7585,0.7166,1.2616,1.3218,50.44
2016-10-07,0.7577,0.7162,1.2434,1.3298,49.81
2016-10-10,0.7607,0.7137,1.2363,1.3175,51.35
2016-10-11,0.7539,0.7053,1.2123,1.3262,50.79
2016-10-12,0.7561,0.7062,1.2208,1.3276,50.18
2016-10-13,0.7569,0.7096,1.2255,1.319,50.44
2016-10-14,0.7621,0.7085,1.2187,1.314,50.35
2016-10-17,0.7629,0.7134,1.2184,1.3125,49.94
2016-10-18,0.7665,0.7191,1.2297,1.3109,50.29
2016-10-19,0.7722,0.7231,1.2286,1.3114,51.6
2016-10-20,0.7627,0.7195,1.2252,1.3230000000000002,50.43
2016-10-21,0.7607,0.7166,1.2235,1.3333,50.85
2016-10-24,0.7611,0.7138,1.2239,1.3287,50.52
2016-10-25,0.7647,0.7164,1.2188,1.3351,49.96
2016-10-26,0.765,0.7155,1.2248,1.3381,49.18
2016-10-27,0.7591,0.7121,1.2163,1.3387,49.72
2016-10-28,0.76,0.7163,1.2185,1.3398,48.7
2016-10-31,0.7609999999999999,0.7151,1.2244,1.341,46.86
2016-11-01,0.7652,0.7185,1.2243,1.339,46.67
2016-11-02,0.7661,0.7288,1.2303,1.339,45.34
2016-11-03,0.7683,0.7336,1.2462,1.3396,44.66
2016-11-04,0.7673,0.7327,1.2519,1.3404,44.07
2016-11-07,0.7728,0.7342,1.2398,1.3361,44.89
2016-11-08,0.7762,0.7386,1.2381,1.3288,44.98
2016-11-09,0.7635,0.728,1.2406,1.3421,45.27
