Date,PHLX British Pound,PHLX Euro,U.K. 10Y,Germany 10Y
2012-02-08,158.18,132.59,2.21,1.982
2012-02-09,158.18,132.85,2.227,2.015
2012-02-10,157.56,131.98,2.1430000000000002,1.9469999999999998
2012-02-13,157.67,131.88,2.121,1.9240000000000002
2012-02-14,156.88,131.26,2.09,1.909
2012-02-15,156.91,130.64,2.0780000000000003,1.861
2012-02-16,157.99,131.32,2.126,1.879
2012-02-17,158.25,131.45,2.1790000000000003,1.929
2012-02-19,,,2.187,
2012-02-20,,,2.231,1.962
2012-02-21,157.8,132.37,2.217,1.963
2012-02-22,156.69,132.47,2.138,1.923
2012-02-23,157.45,133.71,2.102,1.8869999999999998
2012-02-24,158.68,134.47,2.069,1.881
2012-02-25,,,2.069,
2012-02-27,158.23,133.94,2.015,1.828
2012-02-28,159.0,134.58,2.0869999999999997,1.7919999999999998
2012-02-29,159.19,133.32,2.1430000000000002,1.834
2012-03-01,159.58,133.18,2.214,1.865
2012-03-02,158.33,131.98,2.149,1.805
2012-03-03,,,2.14,
2012-03-05,158.67,132.17,2.174,1.8090000000000002
2012-03-06,157.2,131.14,2.129,1.7790000000000001
2012-03-07,157.41,131.49,2.128,1.776
2012-03-08,158.26,132.72,2.142,1.788
2012-03-09,156.7,131.24,2.154,1.801
2012-03-12,156.39,131.54,2.092,1.75
2012-03-13,157.11,130.84,2.1719999999999997,1.82
2012-03-14,156.76,130.29,2.332,1.933
2012-03-15,157.12,130.8,2.3680000000000003,1.969
2012-03-16,158.49,131.79,2.445,2.049
2012-03-17,,,2.4459999999999997,
2012-03-19,158.97,132.41,2.4130000000000003,2.04
2012-03-20,158.62,132.25,2.418,2.05
2012-03-21,158.7,132.13,2.377,1.985
2012-03-22,158.17,131.97,2.324,1.916
2012-03-23,158.7,132.7,2.275,1.8730000000000002
2012-03-24,,,2.272,
2012-03-25,,,2.272,
2012-03-26,159.7,133.58,2.334,1.944
2012-03-27,159.53,133.19,2.263,1.882
2012-03-28,158.87,133.15,2.211,1.834
2012-03-29,159.56,133.01,2.2,1.8030000000000002
2012-03-30,160.15,133.42,2.202,1.805
2012-04-02,160.31,133.25,2.227,1.798
2012-04-03,159.15,132.34,2.173,1.8119999999999998
2012-04-04,158.87,131.42,2.214,1.798
2012-04-05,158.28,130.66,2.157,1.74
2012-04-06,,,2.162,
2012-04-08,,,2.162,
2012-04-09,158.97,131.06,2.162,
2012-04-10,158.6,130.81,2.01,1.66
2012-04-11,159.08,131.1,2.0540000000000003,1.712
2012-04-12,159.6,131.86,2.0869999999999997,1.784
2012-04-13,158.47,130.77,2.041,1.729
2012-04-16,159.0,131.37,2.032,1.7169999999999999
2012-04-17,159.22,131.26,2.0980000000000003,1.754
2012-04-18,160.22,131.22,2.134,1.724
2012-04-19,160.56,131.36,2.149,1.7009999999999998
2012-04-20,161.29,132.2,2.175,1.723
2012-04-23,161.3,131.55,2.125,1.639
2012-04-24,161.41,131.95,2.097,1.6980000000000002
2012-04-25,161.68,132.22,2.142,1.742
2012-04-26,161.74,132.07,2.0980000000000003,1.686
2012-04-27,162.65,132.53,2.123,1.696
2012-04-30,162.33,132.41,2.112,1.6640000000000001
2012-05-01,162.2,132.39,2.099,
2012-05-02,162.01,131.59,2.0469999999999997,1.604
2012-05-03,161.81,131.52,2.0380000000000003,1.611
2012-05-04,161.54,130.85,1.999,1.587
2012-05-06,,,1.996,
2012-05-07,161.92,130.54,1.996,1.5759999999999998
2012-05-08,161.59,130.05,1.9369999999999998,1.554
2012-05-09,161.31,129.33,1.905,1.5030000000000001
2012-05-10,161.42,129.37,1.9880000000000002,1.547
2012-05-11,160.61,129.17,1.963,1.526
2012-05-14,160.93,128.26,1.8780000000000001,1.44
2012-05-15,159.96,127.32,1.896,1.4669999999999999
2012-05-16,159.12,127.15,1.881,1.5030000000000001
2012-05-17,157.95,126.94,1.8359999999999999,1.431
2012-05-18,158.23,127.78,1.825,1.425
2012-05-21,158.28,128.15,1.8459999999999999,1.446
2012-05-22,157.64,126.84,1.868,1.4780000000000002
2012-05-23,156.93,125.85,1.7730000000000001,1.3840000000000001
2012-05-24,156.75,125.39,1.775,1.395
2012-05-25,156.63,125.17,1.7519999999999998,1.376
2012-05-28,,,1.7590000000000001,1.36
2012-05-29,156.42,124.99,1.776,1.368
2012-05-30,154.82,123.7,1.6480000000000001,1.286
2012-05-31,154.06,123.61,1.568,1.219
2012-06-01,153.65,124.3,1.5330000000000001,1.178
2012-06-02,,,1.534,
2012-06-04,153.82,124.97,1.535,1.2229999999999999
2012-06-05,153.84,124.53,,1.22
2012-06-06,154.93,125.72,1.665,1.2919999999999998
2012-06-07,155.27,125.61,1.7109999999999999,1.382
2012-06-08,154.76,125.16,1.6269999999999998,1.3159999999999998
2012-06-10,,,1.624,
2012-06-11,154.82,124.75,1.651,1.325
2012-06-12,155.79,125.12,1.6980000000000002,1.403
2012-06-13,155.11,125.57,1.751,1.489
2012-06-14,155.55,126.32,1.732,1.4809999999999999
2012-06-15,157.17,126.42,1.666,1.4340000000000002
2012-06-16,,,1.6669999999999998,
2012-06-18,156.7,125.77,1.661,1.415
2012-06-19,157.26,126.87,1.7180000000000002,1.51
2012-06-20,157.2,127.05,1.7690000000000001,1.629
2012-06-21,155.91,125.43,1.699,1.5419999999999998
2012-06-22,155.9,125.72,1.724,1.577
2012-06-24,,,1.725,
2012-06-25,155.75,125.04,1.6669999999999998,1.469
2012-06-26,156.39,124.91,1.686,1.516
2012-06-27,155.72,124.7,1.6880000000000002,1.56
2012-06-28,155.15,124.38,1.6440000000000001,1.5030000000000001
2012-06-29,157.06,126.65,1.735,1.605
2012-07-01,,,1.784,
2012-07-02,156.91,125.79,1.696,1.511
2012-07-03,156.93,126.06,1.764,1.517
2012-07-04,,,1.722,1.47
2012-07-05,155.26,123.93,1.6569999999999998,1.4069999999999998
2012-07-06,154.93,122.91,1.594,1.337
2012-07-07,,,1.5959999999999999,
2012-07-08,,,1.6019999999999999,
2012-07-09,155.29,123.19,1.5830000000000002,1.32
2012-07-10,155.2,122.53,1.5859999999999999,1.328
2012-07-11,155.04,122.38,1.567,1.2819999999999998
2012-07-12,154.25,121.99,1.5330000000000001,1.245
2012-07-13,155.64,122.49,1.551,1.263
2012-07-16,156.32,122.71,1.499,1.22
2012-07-17,156.5,122.92,1.505,1.234
2012-07-18,156.49,122.79,1.476,1.208
2012-07-19,157.23,122.79,1.525,1.2209999999999999
2012-07-20,156.2,121.58,1.484,1.162
2012-07-22,,,1.48,
2012-07-23,155.11,121.2,1.472,1.1740000000000002
2012-07-24,155.06,120.65,1.466,1.247
2012-07-25,154.95,121.51,1.4569999999999999,1.261
2012-07-26,156.88,122.82,1.482,1.329
2012-07-27,157.39,123.18,1.538,1.392
2012-07-29,,,1.565,
2012-07-30,157.12,122.62,1.54,1.3940000000000001
2012-07-31,156.78,123.02,1.473,1.2919999999999998
2012-08-01,155.35,122.27,1.515,1.395
2012-08-02,155.17,121.83,1.4380000000000002,1.284
2012-08-03,156.44,123.88,1.564,1.412
2012-08-05,,,1.574,
2012-08-06,156.02,123.97,1.4969999999999999,1.391
2012-08-07,156.2,123.96,1.6030000000000002,1.48
2012-08-08,156.6,123.62,1.5659999999999998,1.409
2012-08-09,156.39,123.03,1.621,1.453
2012-08-10,156.91,122.9,1.5430000000000001,1.375
2012-08-12,,,1.545,
2012-08-13,156.85,123.34,1.564,1.4080000000000001
2012-08-14,156.78,123.21,1.605,1.4680000000000002
2012-08-15,156.82,122.89,1.685,1.547
2012-08-16,157.37,123.56,1.693,1.528
2012-08-17,156.98,123.32,1.673,1.494
2012-08-19,,,1.685,
2012-08-20,157.11,123.47,1.666,1.495
2012-08-21,157.85,124.73,1.7080000000000002,1.555
2012-08-22,157.98,125.29,1.633,1.464
2012-08-23,158.59,125.63,1.569,1.3659999999999999
2012-08-24,158.09,125.12,1.528,1.3330000000000002
2012-08-26,,,1.527,
2012-08-27,157.91,124.98,1.537,1.357
2012-08-28,158.2,125.66,1.4880000000000002,1.3430000000000002
2012-08-29,158.32,125.3,1.505,1.375
2012-08-30,157.87,125.08,1.453,1.3230000000000002
2012-08-31,158.67,125.79,1.474,1.347
2012-09-01,,,1.6380000000000001,
2012-09-03,,,1.6540000000000001,1.3530000000000002
2012-09-04,158.71,125.65,1.629,1.374
2012-09-05,159.04,126.03,1.6469999999999998,1.412
2012-09-06,159.33,126.32,1.714,1.554
2012-09-07,160.24,128.15,1.686,1.527
2012-09-08,,,1.6840000000000002,
2012-09-10,159.88,127.56,1.733,1.548
2012-09-11,160.71,128.52,1.739,1.5419999999999998
2012-09-12,161.07,129.0,1.831,1.643
2012-09-13,161.52,129.87,1.8130000000000002,1.56
2012-09-14,162.17,131.3,1.966,1.71
2012-09-15,,,1.969,
2012-09-17,162.51,131.15,1.921,1.6880000000000002
2012-09-18,162.43,130.44,1.8769999999999998,1.63
2012-09-19,162.23,130.48,1.844,1.599
2012-09-20,162.17,129.67,1.798,1.5719999999999998
2012-09-21,162.29,129.79,1.834,1.6030000000000002
2012-09-22,,,1.835,
2012-09-23,,,1.835,
2012-09-24,162.22,129.31,1.814,1.565
2012-09-25,161.99,129.07,1.819,1.564
2012-09-26,161.62,128.71,1.696,1.463
2012-09-27,162.37,129.15,1.7309999999999999,1.454
2012-09-28,161.7,128.59,1.7309999999999999,1.423
2012-09-29,,,1.73,
2012-10-01,161.31,128.85,1.7380000000000002,1.479
2012-10-02,161.33,129.17,1.7080000000000002,1.4609999999999999
2012-10-03,160.76,129.06,1.686,1.446
2012-10-04,162.0,130.2,1.702,1.46
2012-10-05,161.32,130.33,1.771,1.524
2012-10-06,,,1.764,
2012-10-08,160.26,129.67,1.729,1.4780000000000002
2012-10-09,160.04,128.8,1.7269999999999999,1.496
2012-10-10,160.01,128.66,1.766,1.51
2012-10-11,160.49,129.29,1.7830000000000001,1.516
2012-10-12,160.75,129.53,1.72,1.46
2012-10-13,,,1.723,
2012-10-15,160.71,129.46,1.758,1.4609999999999999
2012-10-16,161.15,130.69,1.819,1.5430000000000001
2012-10-17,161.47,131.2,1.916,1.6280000000000001
2012-10-18,160.45,130.68,1.9180000000000001,1.609
2012-10-19,160.05,130.22,1.88,1.604
2012-10-20,,,1.8769999999999998,
2012-10-22,160.13,130.63,1.903,1.625
2012-10-23,159.55,129.85,1.824,1.569
2012-10-24,160.43,129.7,1.848,1.57
2012-10-25,161.2,129.34,1.9140000000000001,1.579
2012-10-26,161.12,129.38,1.8630000000000002,1.544
2012-10-27,,,1.86,
2012-10-29,,,1.8,1.455
2012-10-30,,,1.827,1.476
2012-10-31,161.29,129.58,1.8530000000000002,1.459
2012-11-01,161.27,129.43,1.868,1.462
2012-11-02,160.26,128.35,1.857,1.452
2012-11-03,,,1.8559999999999999,
2012-11-05,159.8,127.98,1.814,1.426
2012-11-06,159.97,128.14,1.817,1.433
2012-11-07,159.93,127.79,1.76,1.3780000000000001
2012-11-08,159.83,127.48,1.774,1.365
2012-11-09,158.93,127.11,1.736,1.344
2012-11-10,,,1.729,
2012-11-12,158.79,127.1,1.7169999999999999,1.3459999999999999
2012-11-13,158.73,127.03,1.713,1.347
2012-11-14,158.41,127.33,1.751,1.341
2012-11-15,158.63,127.79,1.734,1.341
2012-11-16,158.77,127.43,1.733,1.318
2012-11-17,,,1.726,
2012-11-19,159.01,127.84,1.775,1.354
2012-11-20,159.26,128.17,1.8459999999999999,1.416
2012-11-21,159.55,128.28,1.8530000000000002,1.436
2012-11-22,,,1.847,1.435
2012-11-23,160.33,129.73,1.8419999999999999,1.4380000000000002
2012-11-24,,,1.845,
2012-11-26,160.34,129.91,1.839,1.412
2012-11-27,160.25,129.44,1.854,1.436
2012-11-28,160.17,129.58,1.7690000000000001,1.374
2012-11-29,160.42,129.78,1.754,1.376
2012-11-30,160.13,129.88,1.776,1.383
2012-12-01,,,1.7730000000000001,
2012-12-03,160.96,130.55,1.8219999999999998,1.409
2012-12-04,161.01,130.93,1.81,1.392
2012-12-05,160.92,130.7,1.7790000000000001,1.338
2012-12-06,160.53,129.69,1.7409999999999999,1.296
2012-12-07,160.43,129.28,1.743,1.296
2012-12-08,,,1.7469999999999999,
2012-12-10,160.78,129.42,1.774,1.304
2012-12-11,161.11,130.03,1.801,1.321
2012-12-12,161.39,130.71,1.8219999999999998,1.338
2012-12-13,161.13,130.77,1.861,1.351
2012-12-14,161.79,131.66,1.8619999999999999,1.355
2012-12-15,,,1.864,
2012-12-17,162.04,131.62,1.891,1.37
2012-12-18,162.51,132.25,1.954,1.4180000000000001
2012-12-19,162.41,132.1,1.9569999999999999,1.4240000000000002
2012-12-20,162.79,132.48,1.9480000000000002,1.42
2012-12-21,161.72,131.88,1.886,1.38
2012-12-22,,,1.889,
2012-12-23,,,1.889,
2012-12-24,161.23,131.88,1.9169999999999998,
2012-12-25,,,1.919,
2012-12-26,161.39,132.26,1.919,
2012-12-27,161.11,132.42,1.808,1.327
2012-12-28,161.71,132.18,1.821,1.306
2012-12-29,,,1.7930000000000001,
2012-12-30,,,1.7930000000000001,
2012-12-31,162.62,131.95,1.8419999999999999,
2013-01-01,,,1.8430000000000002,
2013-01-02,162.54,131.81,1.9880000000000002,1.442
2013-01-03,161.01,130.48,2.073,1.474
2013-01-04,160.71,130.69,2.117,1.545
2013-01-05,,,2.124,
2013-01-07,161.18,131.22,2.086,1.517
2013-01-08,160.57,130.82,2.03,1.489
2013-01-09,160.23,130.59,2.024,1.4809999999999999
2013-01-10,161.64,132.65,2.096,1.554
2013-01-11,161.33,133.42,2.083,1.584
2013-01-12,,,2.079,
2013-01-13,,,2.079,
2013-01-14,160.78,133.81,2.036,1.547
2013-01-15,160.69,133.07,2.023,1.5019999999999998
2013-01-16,160.09,132.9,1.9980000000000002,1.5
2013-01-17,160.01,133.73,2.04,1.541
2013-01-18,158.75,133.21,2.012,1.558
2013-01-19,,,2.006,
2013-01-21,,,2.057,1.595
2013-01-22,158.4,133.22,2.02,1.5759999999999998
2013-01-23,158.45,133.17,1.9909999999999999,1.545
2013-01-24,157.9,133.75,2.01,1.574
2013-01-25,158.04,134.6,2.056,1.6380000000000001
2013-01-26,,,2.069,
2013-01-28,156.93,134.53,2.105,1.696
2013-01-29,157.64,134.89,2.0869999999999997,1.692
2013-01-30,157.98,135.65,2.114,1.7169999999999999
2013-01-31,158.5,135.79,2.0980000000000003,1.6769999999999998
2013-02-01,156.95,136.41,2.097,1.665
2013-02-02,,,2.0980000000000003,
2013-02-04,157.63,135.16,2.079,1.62
2013-02-05,156.63,135.83,2.119,1.661
2013-02-06,156.67,135.23,2.097,1.6340000000000001
2013-02-07,157.13,133.93,2.108,1.605
2013-02-08,158.02,133.66,2.095,1.61
2013-02-09,,,2.12,
2013-02-11,156.6,134.04,2.11,1.611
2013-02-12,156.74,134.54,2.102,1.641
2013-02-13,155.37,134.49,2.211,1.6780000000000002
2013-02-14,154.94,133.65,2.195,1.636
2013-02-15,155.18,133.62,2.1919999999999997,1.659
2013-02-16,,,2.195,
2013-02-17,,,2.195,
2013-02-18,,,2.1959999999999997,1.631
2013-02-19,154.26,133.87,2.18,1.62
2013-02-20,152.32,132.85,2.197,1.662
2013-02-21,152.51,131.88,2.101,1.58
2013-02-22,151.59,131.92,2.112,1.568
2013-02-23,,,2.11,
2013-02-25,151.65,130.77,2.081,1.577
2013-02-26,151.28,130.62,1.996,1.4569999999999999
2013-02-27,151.6,131.32,1.9580000000000002,1.45
2013-02-28,151.62,130.56,1.974,1.4580000000000002
2013-03-01,150.39,130.19,1.87,1.413
2013-03-02,,,1.8719999999999999,
2013-03-04,151.14,130.25,1.9080000000000001,1.419
2013-03-05,151.35,130.51,1.962,1.45
2013-03-06,150.17,129.73,1.956,1.454
2013-03-07,150.13,131.07,2.0140000000000002,1.494
2013-03-08,149.17,130.06,2.062,1.526
2013-03-09,,,2.053,
2013-03-11,149.14,130.45,2.017,1.51
2013-03-12,149.07,130.29,1.966,1.4809999999999999
2013-03-13,149.17,129.57,1.964,1.476
2013-03-14,150.84,130.04,1.962,1.475
2013-03-15,151.16,130.77,1.9380000000000002,1.452
2013-03-16,,,1.9380000000000002,
2013-03-17,,,1.9380000000000002,
2013-03-18,151.08,129.54,1.896,1.4040000000000001
2013-03-19,150.98,128.73,1.83,1.35
2013-03-20,151.02,129.33,1.8730000000000002,1.3869999999999998
2013-03-21,151.7,129.02,1.861,1.364
2013-03-22,152.31,129.93,1.8519999999999999,1.3780000000000001
2013-03-23,,,1.849,
2013-03-25,151.75,128.54,1.806,1.344
2013-03-26,151.57,128.54,1.7890000000000001,1.341
2013-03-27,151.31,127.8,1.723,1.278
2013-03-28,151.95,128.18,1.768,1.2819999999999998
2013-03-29,,,1.7790000000000001,
2013-03-30,,,1.7630000000000001,
2013-04-01,152.29,128.43,1.7790000000000001,
2013-04-02,151.05,128.18,1.777,1.305
2013-04-03,151.31,128.42,1.755,1.29
2013-04-04,152.32,129.33,1.713,1.25
2013-04-05,153.37,129.92,1.631,1.21
2013-04-06,,,1.63,
2013-04-08,152.57,130.17,1.6980000000000002,1.237
2013-04-09,153.21,130.82,1.739,1.262
2013-04-10,153.29,130.69,1.7830000000000001,1.304
2013-04-11,153.85,131.05,1.768,1.308
2013-04-12,153.4,131.12,1.7280000000000002,1.2590000000000001
2013-04-13,,,1.73,
2013-04-15,152.91,130.47,1.706,1.248
2013-04-16,153.68,131.83,1.733,1.274
2013-04-17,152.45,130.31,1.6840000000000002,1.23
2013-04-18,152.81,130.5,1.661,1.234
2013-04-19,152.33,130.52,1.663,1.252
2013-04-20,,,1.663,
2013-04-22,152.9,130.64,1.655,1.229
2013-04-23,152.39,130.0,1.714,1.252
2013-04-24,152.7,130.16,1.6880000000000002,1.239
2013-04-25,154.35,130.11,1.732,1.242
2013-04-26,154.75,130.32,1.6780000000000002,1.209
2013-04-27,,,1.686,
2013-04-29,155.0,130.99,1.6569999999999998,1.199
2013-04-30,155.34,131.67,1.6909999999999998,1.2109999999999999
2013-05-01,155.6,131.85,1.653,
2013-05-02,155.31,130.6,1.6230000000000002,1.168
2013-05-03,155.67,131.16,1.7269999999999999,1.245
2013-05-04,,,1.7309999999999999,
2013-05-06,155.39,130.75,1.732,1.2429999999999999
2013-05-07,154.82,130.78,1.79,1.297
2013-05-08,155.35,131.56,1.7690000000000001,1.27
2013-05-09,154.49,130.39,1.785,1.2690000000000001
2013-05-10,153.63,129.91,1.891,1.386
2013-05-11,,,1.8840000000000001,
2013-05-13,152.95,129.75,1.881,1.357
2013-05-14,152.14,129.29,1.8980000000000001,1.374
2013-05-15,152.32,128.85,1.9240000000000002,1.379
2013-05-16,152.83,128.82,1.8619999999999999,1.33
2013-05-17,151.67,128.39,1.8869999999999998,1.3159999999999998
2013-05-18,,,1.8869999999999998,
2013-05-20,152.61,128.85,1.921,1.3730000000000002
2013-05-21,151.56,129.09,1.912,1.405
2013-05-22,150.5,128.56,1.9080000000000001,1.3730000000000002
2013-05-23,151.08,129.32,1.9140000000000001,1.405
2013-05-24,151.27,129.35,1.8980000000000001,1.431
2013-05-25,,,1.8969999999999998,1.4340000000000002
2013-05-26,,,1.896,
2013-05-27,,,1.921,1.4580000000000002
2013-05-28,150.35,128.53,1.962,1.5090000000000001
2013-05-29,151.29,129.39,2.001,1.541
2013-05-30,152.35,130.48,1.97,1.517
2013-05-31,152.03,129.98,2.004,1.511
2013-06-01,,,2.002,
2013-06-03,153.23,130.76,1.989,1.521
2013-06-04,153.15,130.8,2.037,1.551
2013-06-05,154.08,130.96,2.008,1.515
2013-06-06,156.01,132.45,2.026,1.536
2013-06-07,155.59,132.19,2.069,1.546
2013-06-08,,,2.069,1.545
2013-06-10,155.73,132.57,2.145,1.588
2013-06-11,156.39,133.13,2.1719999999999997,1.6059999999999999
2013-06-12,156.79,133.34,2.146,1.594
2013-06-13,157.19,133.69,2.125,1.5659999999999998
2013-06-14,157.05,133.46,2.061,1.5130000000000001
2013-06-15,,,2.061,
2013-06-16,,,2.061,1.515
2013-06-17,157.18,133.65,2.0780000000000003,1.5230000000000001
2013-06-18,156.41,133.96,2.1390000000000002,1.571
2013-06-19,154.79,132.92,2.135,1.5619999999999998
2013-06-20,155.02,132.22,2.2969999999999997,1.6640000000000001
2013-06-21,154.19,131.23,2.412,1.74
2013-06-22,,,2.41,
2013-06-23,,,2.41,1.7309999999999999
2013-06-24,154.32,131.2,2.54,1.8230000000000002
2013-06-25,154.27,130.82,2.539,1.801
2013-06-26,153.17,130.12,2.459,1.766
2013-06-27,152.58,130.36,2.431,1.7280000000000002
2013-06-28,152.13,130.15,2.443,1.73
2013-06-29,,,2.439,
2013-07-01,152.2,130.66,2.421,1.7209999999999999
2013-07-02,151.51,129.79,2.377,1.71
2013-07-03,152.88,130.06,2.398,1.671
2013-07-04,,,2.38,1.65
2013-07-05,148.88,128.29,2.49,1.723
2013-07-06,,,2.4930000000000003,
2013-07-08,149.48,128.67,2.484,1.704
2013-07-09,148.72,127.86,2.448,1.651
2013-07-10,150.35,129.87,2.416,1.653
2013-07-11,151.87,130.95,2.388,1.624
2013-07-12,151.07,130.68,2.3280000000000003,1.554
2013-07-13,,,2.32,
2013-07-15,151.0,130.59,2.34,1.5759999999999998
2013-07-16,151.54,131.59,2.265,1.548
2013-07-17,152.2,131.25,2.294,1.541
2013-07-18,152.28,131.1,2.259,1.517
2013-07-19,152.74,131.43,2.285,1.525
2013-07-20,,,2.289,
2013-07-22,153.6,131.86,2.263,1.5190000000000001
2013-07-23,153.78,132.24,2.309,1.5530000000000002
2013-07-24,153.13,132.0,2.395,1.6469999999999998
2013-07-25,153.86,132.76,2.379,1.681
2013-07-26,153.84,132.78,2.335,1.666
2013-07-29,153.38,132.62,2.319,1.665
2013-07-30,152.38,132.63,2.3169999999999997,1.666
2013-07-31,152.07,133.02,2.359,1.676
2013-08-01,151.17,132.11,2.4019999999999997,1.672
2013-08-02,152.95,132.76,2.428,1.6580000000000001
2013-08-03,,,2.421,
2013-08-05,153.58,132.59,2.477,1.6909999999999998
2013-08-06,153.54,133.05,2.4819999999999998,1.704
2013-08-07,154.91,133.38,2.483,1.694
2013-08-08,155.37,133.83,2.484,1.68
2013-08-09,155.02,133.44,2.461,1.682
2013-08-10,,,2.47,1.6740000000000002
2013-08-11,,,2.47,1.6740000000000002
2013-08-12,154.61,132.99,2.464,1.7009999999999998
2013-08-13,154.5,132.64,2.6010000000000004,1.8130000000000002
2013-08-14,155.01,132.57,2.64,1.81
2013-08-15,156.38,133.47,2.6860000000000004,1.885
2013-08-16,156.23,133.3,2.7039999999999997,1.8769999999999998
2013-08-17,,,2.698,
2013-08-19,156.53,133.38,2.7460000000000004,1.896
2013-08-20,156.69,134.19,2.678,1.839
2013-08-21,156.57,133.53,2.708,1.874
2013-08-22,155.9,133.56,2.713,1.922
2013-08-23,155.7,133.84,2.71,1.932
2013-08-24,,,2.708,
2013-08-26,155.76,133.72,2.7319999999999998,1.895
2013-08-27,155.45,133.92,2.594,1.849
2013-08-28,155.29,133.4,2.806,1.8780000000000001
2013-08-29,155.04,132.39,2.7760000000000002,1.858
2013-08-30,155.08,132.23,2.7739999999999996,1.855
2013-08-31,,,2.7939999999999996,
2013-09-01,,,2.7939999999999996,1.857
2013-09-02,,,2.8510000000000004,1.9040000000000001
2013-09-03,155.59,131.72,2.8810000000000002,1.9469999999999998
2013-09-04,156.27,132.05,2.8810000000000002,1.935
2013-09-05,155.89,131.18,3.011,2.041
2013-09-06,156.35,131.87,2.9410000000000003,1.9469999999999998
2013-09-07,,,2.949,1.949
2013-09-08,,,2.949,1.949
2013-09-09,156.96,132.53,2.964,1.954
2013-09-10,157.34,132.67,3.0189999999999997,2.0269999999999997
2013-09-11,158.25,133.1,3.011,2.003
2013-09-12,158.05,133.01,2.943,1.949
2013-09-13,158.76,132.96,2.9130000000000003,1.975
2013-09-14,,,2.938,
2013-09-15,,,2.938,1.974
2013-09-16,158.99,133.39,2.885,1.93
2013-09-17,159.1,133.59,2.94,1.973
2013-09-18,161.42,135.14,3.005,2.004
2013-09-19,160.33,135.34,2.9010000000000002,1.926
2013-09-20,160.04,135.25,2.9210000000000003,1.953
2013-09-22,,,2.9219999999999997,1.9469999999999998
2013-09-23,160.42,134.93,2.912,1.9180000000000001
2013-09-24,160.05,134.72,2.798,1.8519999999999999
2013-09-25,160.79,135.25,2.7539999999999996,1.8219999999999998
2013-09-26,160.42,134.88,2.7489999999999997,1.828
2013-09-27,161.4,135.23,2.7089999999999996,1.78
2013-09-28,,,2.72,
2013-09-29,,,2.72,1.78
2013-09-30,161.89,135.27,2.721,1.78
2013-10-01,161.98,135.27,2.717,1.806
2013-10-02,162.28,135.82,2.713,1.807
2013-10-03,161.59,136.22,2.676,1.8090000000000002
2013-10-04,160.1,135.58,2.74,1.8330000000000002
2013-10-05,,,2.7430000000000003,
2013-10-06,,,2.74,1.8319999999999999
2013-10-07,160.97,135.79,2.707,1.8019999999999998
2013-10-08,160.84,135.72,2.696,1.811
2013-10-09,159.59,135.25,2.685,1.8130000000000002
2013-10-10,159.67,135.22,2.7539999999999996,1.868
2013-10-11,159.56,135.41,2.739,1.8619999999999999
2013-10-12,,,2.7430000000000003,
2013-10-14,159.85,135.64,2.748,1.859
2013-10-15,160.01,135.31,2.805,1.911
2013-10-16,159.49,135.32,2.8360000000000003,1.931
2013-10-17,161.6,136.76,2.747,1.868
2013-10-18,161.73,136.87,2.716,1.8359999999999999
2013-10-19,,,2.717,
2013-10-20,,,,1.8359999999999999
2013-10-21,161.44,136.75,2.738,1.847
2013-10-22,162.36,137.82,2.638,1.796
2013-10-23,161.64,137.77,2.6,1.766
2013-10-24,162.01,138.01,2.6289999999999996,1.768
2013-10-25,161.64,138.03,2.6210000000000004,1.754
2013-10-26,,,2.6180000000000003,
2013-10-27,,,2.6180000000000003,1.7530000000000001
2013-10-28,161.44,137.87,2.61,1.7519999999999998
2013-10-29,160.45,137.46,2.6010000000000004,1.742
2013-10-30,160.39,137.37,2.545,1.69
2013-10-31,160.4,135.85,2.6180000000000003,1.679
2013-11-01,159.26,134.85,2.648,1.693
2013-11-02,,,2.657,
2013-11-03,,,2.657,1.692
2013-11-04,159.72,135.14,2.6239999999999997,1.685
2013-11-05,160.5,134.71,2.722,1.745
2013-11-06,160.82,135.15,2.716,1.7469999999999999
2013-11-07,160.96,134.18,2.6710000000000003,1.689
2013-11-08,160.25,133.71,2.7689999999999997,1.7630000000000001
2013-11-09,,,2.77,
2013-11-11,159.88,134.07,2.8080000000000003,1.7530000000000001
2013-11-12,159.04,134.36,2.805,1.788
2013-11-13,160.52,134.88,2.803,1.7369999999999999
2013-11-14,160.66,134.55,2.758,1.702
2013-11-15,161.22,134.97,2.7489999999999997,1.709
2013-11-16,,,2.747,
2013-11-17,,,2.7430000000000003,1.709
2013-11-18,161.09,135.08,2.7230000000000003,1.6840000000000002
2013-11-19,161.15,135.36,2.727,1.72
2013-11-20,161.05,134.38,2.735,1.722
2013-11-21,162.01,134.83,2.818,1.7409999999999999
2013-11-22,162.33,135.54,2.792,1.749
2013-11-23,,,2.786,
2013-11-25,161.62,135.18,2.7710000000000004,1.7269999999999999
2013-11-26,162.13,135.74,2.734,1.6909999999999998
2013-11-27,162.88,135.76,2.7689999999999997,1.705
2013-11-28,,,2.738,1.7
2013-11-29,163.68,135.89,2.77,1.69
2013-11-30,,,2.778,
2013-12-02,163.6,135.42,2.8480000000000003,1.739
2013-12-03,163.88,135.91,2.815,1.725
2013-12-04,163.88,135.92,2.9019999999999997,1.819
2013-12-05,163.35,136.72,2.9189999999999996,1.861
2013-12-06,163.56,137.04,2.9010000000000002,1.837
2013-12-07,,,2.909,
2013-12-09,164.24,137.37,2.9219999999999997,1.8419999999999999
