Date,Live Cattle,Lean Hogs,Feeder Cattle
2016-04-21,126.5,77.03,149.45
2016-04-22,124.725,75.7,147.95
2016-04-25,125.55,74.92,146.03
2016-04-26,126.8,74.78,146.57
2016-04-27,126.0,76.55,146.3
2016-04-28,122.85,77.33,145.53
2016-04-29,123.1,77.9,
2016-05-02,115.8,78.42,141.43
2016-05-03,116.375,78.47,143.4
2016-05-04,117.45,77.38,144.93
2016-05-05,119.625,77.58,147.95
2016-05-06,120.725,76.8,147.38
2016-05-09,123.3,76.1,150.8
2016-05-10,123.275,76.7,150.2
2016-05-11,122.825,76.88,149.0
2016-05-12,122.575,76.92,147.82
2016-05-13,123.425,81.95,147.05
2016-05-16,123.025,83.03,148.65
2016-05-17,123.325,82.75,149.53
2016-05-18,123.125,81.22,149.5
2016-05-19,121.55,80.42,148.28
2016-05-20,121.05,79.85,148.62
2016-05-23,118.15,79.08,147.0
2016-05-24,118.0,79.67,146.0
2016-05-25,118.15,80.17,145.47
2016-05-26,118.925,80.55,145.9
2016-05-27,119.7,80.53,146.7
2016-05-31,121.1,80.58,147.1
2016-06-01,121.425,81.15,146.43
2016-06-02,121.725,82.03,146.4
2016-06-03,122.0,82.3,146.68
2016-06-06,120.775,82.25,145.53
2016-06-07,121.225,81.85,145.45
2016-06-08,123.025,82.05,147.38
2016-06-09,123.2,82.67,147.3
2016-06-10,122.45,82.28,145.55
2016-06-13,119.45,81.83,141.05
2016-06-14,119.05,88.08,142.15
2016-06-15,117.275,86.83,140.25
2016-06-16,117.275,87.08,139.62
2016-06-17,116.725,86.17,137.43
2016-06-20,114.5,86.42,136.68
2016-06-21,115.05,86.2,139.28
2016-06-22,115.35,84.47,140.18
2016-06-23,116.75,84.28,142.38
2016-06-24,114.7,84.05,139.45
2016-06-27,115.925,83.15,140.18
2016-06-28,117.075,83.15,140.68
2016-06-29,118.9,83.1,143.05
2016-06-30,120.0,82.85,144.3
2016-07-01,112.975,82.67,142.45
2016-07-05,113.65,82.05,144.07
2016-07-06,112.8,81.58,144.57
2016-07-07,111.8,81.05,143.62
2016-07-08,112.225,80.05,143.45
2016-07-11,109.35,79.62,139.45
2016-07-12,108.9,79.95,138.6
2016-07-13,111.45,80.17,139.28
2016-07-14,112.725,80.3,141.7
2016-07-15,110.925,77.92,139.57
2016-07-18,112.45,77.83,141.18
2016-07-19,110.4,77.35,139.9
2016-07-20,109.425,76.2,138.62
2016-07-21,107.525,74.45,134.4
2016-07-22,109.95,75.28,137.2
2016-07-25,112.95,75.67,141.7
2016-07-26,113.875,74.6,142.45
2016-07-27,113.95,71.67,142.28
2016-07-28,113.325,68.85,140.47
2016-07-29,113.075,68.97,140.05
2016-08-01,115.925,68.65,144.55
2016-08-02,116.225,68.92,145.47
2016-08-03,116.75,68.35,147.47
2016-08-04,116.325,67.7,147.57
2016-08-05,117.675,67.45,149.65
2016-08-08,116.925,67.1,149.12
2016-08-09,116.975,66.92,150.18
2016-08-10,116.85,67.12,149.72
2016-08-11,116.025,67.2,148.72
2016-08-12,116.325,60.0,149.07
2016-08-15,115.925,62.5,148.65
2016-08-16,115.5,59.85,147.12
2016-08-17,114.75,61.0,146.72
2016-08-18,113.575,60.7,145.03
2016-08-19,113.55,61.92,146.07
2016-08-22,113.425,61.15,147.03
2016-08-23,113.25,60.52,146.45
2016-08-24,112.725,60.33,146.65
2016-08-25,112.475,58.7,146.72
2016-08-26,110.35,61.33,139.93
2016-08-29,110.75,61.38,139.15
2016-08-30,111.5,62.05,142.53
2016-08-31,111.95,62.85,140.53
2016-09-01,103.575,63.33,137.3
2016-09-02,101.6,60.75,134.88
2016-09-05,101.89,,
2016-09-06,100.025,58.92,130.5
2016-09-07,102.425,60.88,133.15
2016-09-08,101.4,61.0,131.6
2016-09-09,104.4,59.23,134.22
2016-09-12,105.7,59.42,134.93
2016-09-13,104.675,56.75,133.38
2016-09-14,105.8,54.92,132.68
2016-09-15,106.95,55.15,133.97
2016-09-16,107.875,55.48,135.5
2016-09-19,107.9,54.92,135.45
2016-09-20,107.675,55.55,135.32
2016-09-21,108.55,54.42,136.35
2016-09-22,107.075,54.2,137.0
2016-09-23,107.275,54.0,136.82
2016-09-26,106.825,53.05,136.05
2016-09-27,103.825,51.7,134.82
2016-09-28,103.475,51.7,135.18
2016-09-29,101.9,52.02,134.22
2016-09-30,98.9,49.02,123.15
2016-10-03,98.925,48.92,123.97
2016-10-04,101.9,48.62,128.0
2016-10-05,102.85,48.23,127.45
2016-10-06,102.425,50.38,127.83
2016-10-07,101.875,50.67,127.62
2016-10-10,98.875,50.67,124.65
2016-10-11,97.5,51.45,124.12
2016-10-12,96.75,52.38,122.0
2016-10-13,94.45,52.62,119.45
2016-10-14,95.9,42.23,120.38
2016-10-17,97.275,41.6,121.7
2016-10-18,97.75,41.12,122.03
2016-10-19,96.025,41.17,119.03
2016-10-20,99.025,41.1,121.75
2016-10-21,101.15,41.85,121.88
2016-10-24,103.125,43.2,122.38
2016-10-25,102.725,44.62,121.55
2016-10-26,103.05,44.2,121.97
2016-10-27,104.125,45.38,121.92
2016-10-28,104.2,46.8,121.55
2016-10-31,103.1,47.95,121.85
2016-11-01,105.525,46.45,126.17
2016-11-02,105.375,47.83,126.58
2016-11-03,104.075,47.0,125.85
2016-11-04,102.725,46.15,125.62
2016-11-07,101.65,47.1,124.08
2016-11-08,102.6,46.98,124.4
2016-11-09,103.475,46.55,124.55
2016-11-10,104.5,47.38,125.2
2016-11-11,105.6,47.12,125.72
2016-11-14,105.575,46.9,126.03
2016-11-15,105.475,46.12,126.6
2016-11-16,108.2,48.02,126.97
2016-11-17,108.225,47.45,126.97
2016-11-18,108.325,47.8,124.97
2016-11-21,109.025,49.77,124.17
2016-11-22,109.35,49.3,124.05
2016-11-23,109.675,49.75,124.9
2016-11-25,110.75,51.05,127.22
2016-11-28,109.3,50.42,126.8
2016-11-29,108.925,50.35,126.97
2016-11-30,110.75,51.02,128.43
2016-12-01,110.575,50.23,127.78
2016-12-02,108.225,50.75,124.6
2016-12-05,107.825,51.5,124.33
2016-12-06,109.85,53.38,126.85
2016-12-07,109.375,54.7,126.97
2016-12-08,109.05,55.67,126.6
2016-12-09,108.725,56.73,125.95
2016-12-12,110.35,57.38,128.55
2016-12-13,111.125,57.17,128.97
2016-12-14,111.1,61.77,127.7
2016-12-15,110.725,62.4,127.7
2016-12-16,112.325,64.7,129.9
2016-12-19,111.95,66.1,130.88
2016-12-20,112.1,64.0,130.0
2016-12-21,113.275,64.9,130.22
2016-12-22,114.0,64.72,131.12
2016-12-23,114.575,63.2,130.72
2016-12-27,114.95,64.75,129.95
2016-12-28,115.975,65.1,131.72
2016-12-29,118.7,64.65,131.93
2016-12-30,119.0,66.15,130.45
2017-01-03,114.875,63.5,130.2
2017-01-04,115.675,64.6,128.5
2017-01-05,115.075,64.88,128.25
2017-01-06,114.825,63.98,128.32
2017-01-09,116.525,63.75,129.28
2017-01-10,119.525,65.05,132.7
2017-01-11,119.125,65.6,132.05
2017-01-12,117.475,65.95,130.32
2017-01-13,118.525,65.6,130.45
2017-01-17,119.575,65.8,130.93
2017-01-18,120.275,65.2,131.0
2017-01-19,121.025,65.42,131.95
2017-01-20,120.25,65.3,133.1
2017-01-23,120.25,65.0,132.78
2017-01-24,119.675,65.22,132.43
2017-01-25,119.875,67.53,132.38
2017-01-26,118.7,65.85,131.82
2017-01-27,118.325,66.9,127.45
2017-01-30,116.175,67.1,123.9
2017-01-31,115.6,69.08,122.78
2017-02-01,115.575,69.42,122.08
2017-02-02,116.875,70.35,123.75
2017-02-03,116.9,70.33,123.58
2017-02-06,116.425,71.35,123.53
2017-02-07,117.675,72.38,124.22
2017-02-08,116.775,73.35,122.3
2017-02-09,117.65,74.22,123.62
2017-02-10,116.4,74.55,122.08
2017-02-13,115.925,74.75,121.83
2017-02-14,117.375,71.3,124.0
2017-02-15,116.775,70.78,124.28
2017-02-16,116.525,69.83,123.83
2017-02-17,117.925,70.78,124.08
2017-02-21,119.1,70.35,124.55
2017-02-22,121.3,67.75,125.1
2017-02-23,123.075,66.58,125.15
2017-02-24,123.75,68.03,121.7
2017-02-27,125.375,68.12,123.85
2017-02-28,126.6,67.6,125.08
2017-03-01,117.575,68.42,124.5
2017-03-02,116.15,68.28,123.45
2017-03-03,115.975,66.75,124.22
2017-03-06,115.55,67.17,124.08
2017-03-07,115.35,68.05,123.95
2017-03-08,115.975,68.42,124.38
2017-03-09,116.5,68.08,126.15
2017-03-10,117.6,68.17,127.47
2017-03-13,117.75,70.22,128.6
2017-03-14,116.325,70.83,127.85
2017-03-15,117.7,70.08,129.22
2017-03-16,119.2,69.9,130.55
2017-03-17,119.325,69.05,131.32
2017-03-20,118.9,68.65,131.47
2017-03-21,119.9,68.0,132.0
2017-03-22,122.45,68.15,134.0
2017-03-23,121.775,69.35,133.7
2017-03-24,122.1,67.28,133.38
2017-03-27,121.075,65.65,132.15
2017-03-28,120.775,65.1,132.35
2017-03-29,121.35,65.3,133.3
2017-03-30,120.0,65.62,132.68
2017-03-31,119.95,65.67,133.95
2017-04-03,119.425,64.8,133.07
2017-04-04,118.225,63.67,131.03
2017-04-05,118.275,63.62,130.53
2017-04-06,118.8,63.92,131.95
2017-04-07,120.05,63.33,133.75
2017-04-10,121.1,63.33,135.3
2017-04-11,123.25,62.65,137.18
2017-04-12,124.2,62.23,137.5
2017-04-13,125.375,62.45,137.8
2017-04-17,126.425,67.72,139.05
2017-04-18,126.775,67.15,138.68
2017-04-19,127.925,65.88,138.68
2017-04-20,129.625,63.8,137.9
2017-04-21,129.8,63.02,138.55
2017-04-24,129.0,64.4,138.25
2017-04-25,129.825,65.22,138.72
2017-04-26,132.025,64.67,139.85
2017-04-27,135.6,66.9,140.85
2017-04-28,138.0,66.97,149.55
2017-05-01,124.125,66.12,148.6
2017-05-02,127.05,66.95,149.62
2017-05-03,130.05,67.95,153.3
2017-05-04,131.3,69.0,148.28
2017-05-05,128.3,69.4,143.78
2017-05-08,127.775,69.9,148.3
2017-05-09,124.975,70.3,144.53
2017-05-10,124.2,71.05,144.5
2017-05-11,123.925,71.53,142.38
2017-05-12,125.175,77.95,144.55
2017-05-15,122.45,77.25,142.53
2017-05-16,121.9,78.72,140.95
2017-05-17,122.45,78.9,141.97
2017-05-18,122.925,79.15,142.28
2017-05-19,123.45,79.5,143.35
2017-05-22,123.925,79.35,144.25
2017-05-23,123.075,80.15,144.25
2017-05-24,122.125,80.2,144.0
2017-05-25,123.925,80.95,143.53
2017-05-26,122.7,81.83,146.95
2017-05-30,122.975,80.5,149.93
2017-05-31,124.425,81.92,152.57
2017-06-01,127.425,80.92,157.07
2017-06-02,130.825,81.22,158.72
2017-06-05,132.1,80.72,159.88
2017-06-06,130.2,81.65,155.38
2017-06-07,131.2,81.62,154.8
2017-06-08,131.375,82.03,153.95
2017-06-09,131.25,82.47,154.18
2017-06-12,128.35,81.97,151.55
2017-06-13,127.5,82.78,149.95
2017-06-14,124.5,82.58,146.12
2017-06-15,122.5,82.05,147.07
2017-06-16,121.7,82.33,147.88
2017-06-19,120.0,83.9,145.0
2017-06-20,120.35,85.0,143.93
2017-06-21,119.5,86.08,144.65
2017-06-22,118.625,85.03,143.45
2017-06-23,119.2,85.3,144.95
2017-06-26,121.475,87.03,149.45
2017-06-27,119.6,86.47,144.88
2017-06-28,120.25,87.92,146.4
2017-06-29,120.2,89.47,147.18
2017-06-30,119.1,90.62,147.93
2017-07-03,115.75,90.7,146.1
2017-07-05,113.55,92.05,142.22
2017-07-06,114.95,91.47,144.62
2017-07-07,114.775,91.72,145.03
2017-07-10,113.825,91.47,144.68
2017-07-11,114.875,92.15,147.25
2017-07-12,117.875,92.58,151.75
2017-07-13,117.425,92.75,153.03
2017-07-14,117.8,92.6,154.28
2017-07-17,116.95,80.78,154.43
2017-07-18,115.075,80.5,151.6
2017-07-19,117.275,82.58,154.5
2017-07-20,115.875,81.1,152.28
2017-07-21,116.425,81.1,152.95
2017-07-24,113.875,80.38,148.45
2017-07-25,113.175,81.45,146.53
2017-07-26,114.3,82.0,146.47
2017-07-27,114.3,82.25,147.82
2017-07-28,112.9,81.4,146.05
2017-07-31,112.0,80.3,146.18
2017-08-01,112.8,79.8,149.18
2017-08-02,114.525,81.95,150.25
2017-08-03,115.225,81.97,150.65
2017-08-04,115.45,83.22,149.95
2017-08-07,112.75,83.4,146.25
2017-08-08,112.475,83.53,146.03
2017-08-09,110.0,84.12,141.53
2017-08-10,108.85,84.45,141.18
2017-08-11,109.725,84.65,141.78
2017-08-14,109.05,69.17,142.3
2017-08-15,110.05,70.53,145.35
2017-08-16,109.475,68.78,142.25
2017-08-17,107.125,66.92,140.47
2017-08-18,106.375,66.12,140.5
2017-08-21,106.0,64.67,139.8
2017-08-22,106.725,63.88,142.07
2017-08-23,105.65,63.55,141.62
2017-08-24,105.95,63.77,141.6
2017-08-25,105.95,63.08,141.38
2017-08-28,106.2,61.62,142.43
2017-08-29,105.25,60.23,142.6
2017-08-30,105.55,61.35,142.9
2017-08-31,104.525,61.4,142.72
2017-09-01,105.15,61.45,142.72
2017-09-05,104.425,63.75,142.05
2017-09-06,104.7,63.55,143.3
2017-09-07,106.225,61.45,145.55
2017-09-08,107.325,62.15,147.88
2017-09-11,107.2,61.58,148.45
2017-09-12,106.275,59.45,147.97
2017-09-13,107.55,59.58,148.6
2017-09-14,106.925,59.02,148.8
2017-09-15,107.75,60.98,150.22
2017-09-18,107.575,60.0,150.8
2017-09-19,107.975,60.12,151.57
2017-09-20,110.95,58.65,153.97
2017-09-21,110.1,57.33,153.18
2017-09-22,111.575,55.7,153.4
2017-09-25,109.225,56.33,150.47
2017-09-26,108.275,55.25,150.57
2017-09-27,108.575,55.4,152.4
2017-09-28,108.975,55.55,152.78
2017-09-29,109.1,55.4,152.22
2017-10-02,107.825,57.25,150.35
2017-10-03,109.1,59.88,152.43
2017-10-04,109.075,60.33,152.1
2017-10-05,110.15,60.92,153.57
2017-10-06,111.025,59.17,153.95
2017-10-09,111.425,59.02,153.78
2017-10-10,113.7,60.17,154.07
2017-10-11,113.775,61.25,154.15
2017-10-12,112.35,60.7,153.55
2017-10-13,112.825,62.2,154.05
2017-10-16,111.725,63.7,154.0
2017-10-17,111.175,62.17,152.15
2017-10-18,111.475,63.75,152.53
2017-10-19,111.2,64.25,153.15
2017-10-20,111.675,64.85,153.62
2017-10-23,111.525,63.52,153.62
2017-10-24,113.625,64.03,155.12
2017-10-25,113.025,64.47,154.85
2017-10-26,114.15,65.05,155.43
2017-10-27,115.375,64.45,156.47
2017-10-30,119.575,65.17,158.32
2017-10-31,120.5,68.0,159.43
2017-11-01,126.6,66.6,159.7
2017-11-02,124.325,65.8,157.93
2017-11-03,127.3,65.1,160.88
2017-11-06,125.325,64.62,160.15
2017-11-07,124.625,63.92,159.88
2017-11-08,122.925,63.55,157.32
2017-11-09,122.475,63.17,158.47
2017-11-10,120.575,62.48,158.47
2017-11-13,120.575,62.3,158.7
2017-11-14,119.5,59.98,157.62
2017-11-15,120.2,61.12,158.0
2017-11-16,119.55,60.1,157.78
2017-11-17,118.85,60.65,151.72
2017-11-20,117.1,62.02,149.55
2017-11-21,117.975,60.7,151.62
2017-11-22,119.05,62.83,152.72
2017-11-24,118.575,63.25,153.3
2017-11-27,119.825,64.53,154.45
2017-11-28,119.65,65.75,154.5
2017-11-29,120.475,65.08,155.57
2017-11-30,119.9,64.28,154.18
2017-12-01,117.225,65.28,150.32
2017-12-04,116.375,64.95,149.95
2017-12-05,116.425,64.28,147.82
2017-12-06,115.9,63.83,146.03
2017-12-07,115.625,63.58,146.32
2017-12-08,115.575,63.67,145.22
2017-12-11,115.175,63.6,145.45
2017-12-12,116.15,63.75,147.1
2017-12-13,115.65,63.95,145.65
2017-12-14,116.275,67.62,146.25
2017-12-15,118.9,68.53,147.75
2017-12-18,119.975,67.4,147.65
2017-12-19,120.0,66.9,145.2
2017-12-20,119.4,68.38,141.78
2017-12-21,119.625,68.58,142.93
2017-12-22,119.825,69.97,141.55
2017-12-26,121.5,71.53,144.4
2017-12-27,122.025,71.03,145.18
2017-12-28,124.55,71.55,145.6
2017-12-29,123.0,71.78,146.0
2018-01-02,123.35,70.72,149.53
2018-01-03,122.95,71.05,149.38
2018-01-04,122.25,71.38,149.03
2018-01-05,119.25,71.42,146.62
2018-01-08,117.225,72.97,146.45
2018-01-09,117.675,73.17,145.47
2018-01-10,116.875,72.53,144.38
2018-01-11,117.075,70.97,143.82
2018-01-12,117.375,71.58,144.35
2018-01-16,118.1,73.9,145.6
2018-01-17,120.975,72.72,147.88
2018-01-18,121.95,73.05,149.18
2018-01-19,121.9,72.08,147.95
2018-01-22,123.55,71.8,147.9
2018-01-23,124.725,72.25,148.62
2018-01-24,125.425,72.92,148.15
2018-01-25,122.475,72.47,147.85
2018-01-26,124.6,72.28,146.72
2018-01-29,125.7,72.4,147.0
2018-01-30,124.825,72.45,147.18
2018-01-31,123.85,73.22,145.05
2018-02-01,126.425,74.83,149.55
2018-02-02,126.85,75.2,150.93
2018-02-05,126.125,75.83,149.68
2018-02-06,125.625,74.75,148.72
2018-02-07,125.6,73.85,148.3
2018-02-08,125.775,73.4,147.25
2018-02-09,126.525,73.17,146.2
2018-02-12,127.125,73.08,147.68
2018-02-13,126.825,73.35,147.28
2018-02-14,127.65,70.65,148.18
2018-02-15,129.275,69.72,149.82
2018-02-16,130.1,68.15,149.72
2018-02-20,130.3,69.2,149.8
2018-02-21,129.65,69.9,146.65
2018-02-22,128.35,71.28,146.0
2018-02-23,128.0,71.38,146.0
2018-02-26,127.4,69.95,145.55
2018-02-27,128.025,69.95,146.55
2018-02-28,127.5,67.22,144.75
2018-03-01,123.325,66.97,145.05
2018-03-02,122.175,67.58,143.68
2018-03-05,123.225,68.8,145.15
2018-03-06,122.825,68.2,144.3
2018-03-07,122.975,67.8,143.78
2018-03-08,121.775,68.08,141.75
2018-03-09,123.125,67.85,142.53
2018-03-12,121.55,67.67,142.18
2018-03-13,121.9,67.72,141.55
2018-03-14,123.0,66.88,142.05
2018-03-15,121.85,65.72,140.62
2018-03-16,121.25,65.45,139.97
2018-03-19,120.225,63.15,138.45
2018-03-20,119.575,63.25,137.78
2018-03-21,117.7,62.58,136.78
2018-03-22,118.15,61.33,137.53
2018-03-23,116.05,58.42,135.7
2018-03-26,115.175,58.02,134.93
2018-03-27,115.425,57.75,135.43
2018-03-28,116.0,56.92,135.97
2018-03-29,113.75,57.25,135.6
2018-04-02,112.4,54.27,131.88
2018-04-03,111.975,51.67,130.53
2018-04-04,113.025,53.08,134.5
2018-04-05,114.3,52.45,137.47
2018-04-06,112.225,52.12,135.32
2018-04-09,112.025,52.9,134.45
2018-04-10,112.8,53.5,134.82
2018-04-11,113.5,53.3,135.28
2018-04-12,115.75,54.3,138.88
2018-04-13,116.55,69.7,139.38
2018-04-16,117.15,68.17,139.22
2018-04-17,118.05,67.9,138.72
2018-04-18,118.975,69.85,138.75
2018-04-19,117.8,70.15,137.22
2018-04-20,119.35,69.95,137.3
2018-04-23,121.725,68.0,139.03
2018-04-24,121.1,67.45,139.1
2018-04-25,121.925,68.55,139.85
2018-04-26,122.525,67.33,140.18
2018-04-27,124.45,66.1,142.03
2018-04-30,123.75,66.3,140.18
2018-05-01,105.825,67.45,137.9
2018-05-02,104.85,66.9,138.62
2018-05-03,106.525,67.08,140.8
2018-05-04,106.05,67.08,140.4
2018-05-07,105.175,66.08,137.62
2018-05-08,106.3,66.2,137.72
2018-05-09,105.675,65.92,137.15
2018-05-10,107.525,65.47,138.6
2018-05-11,107.625,65.3,138.43
2018-05-14,104.625,76.15,135.4
2018-05-15,102.975,74.72,133.55
2018-05-16,101.825,75.9,132.72
2018-05-17,103.05,76.47,133.1
2018-05-18,102.4,74.7,132.22
2018-05-21,104.925,74.0,133.93
2018-05-22,104.9,73.12,133.95
2018-05-23,105.45,74.6,134.9
2018-05-24,104.4,74.83,136.4
2018-05-25,104.65,74.2,144.93
2018-05-29,103.125,75.67,144.97
2018-05-30,106.125,77.33,148.55
2018-05-31,105.05,76.62,147.4
2018-06-01,104.9,77.6,146.32
2018-06-04,104.725,77.58,144.85
2018-06-05,107.2,76.53,146.12
2018-06-06,108.3,78.17,146.75
2018-06-07,108.375,78.4,146.07
2018-06-08,110.025,79.88,147.28
2018-06-11,108.65,80.15,145.95
2018-06-12,108.525,80.53,145.8
2018-06-13,107.925,81.0,145.65
2018-06-14,106.25,81.62,143.68
2018-06-15,108.45,81.72,147.97
2018-06-18,108.3,83.72,148.97
2018-06-19,108.525,81.88,149.62
2018-06-20,109.025,80.03,149.43
2018-06-21,108.65,80.47,148.47
2018-06-22,108.275,79.83,149.2
2018-06-25,105.975,78.08,145.78
2018-06-26,105.925,79.12,146.1
2018-06-27,107.025,80.22,145.78
2018-06-28,108.2,81.12,146.82
2018-06-29,107.0,82.88,151.32
2018-07-02,106.9,83.2,151.93
2018-07-03,106.45,83.72,152.8
2018-07-05,106.375,83.3,152.57
2018-07-06,106.375,81.38,152.2
2018-07-09,106.125,80.22,151.45
2018-07-10,105.45,79.5,151.85
2018-07-11,103.85,79.78,149.4
2018-07-12,105.025,79.95,151.03
2018-07-13,104.55,79.95,150.72
2018-07-16,106.925,69.2,152.38
2018-07-17,106.425,67.9,151.28
2018-07-18,108.95,67.2,154.45
2018-07-19,108.9,67.25,154.45
2018-07-20,108.925,66.45,153.68
2018-07-23,108.725,66.42,153.25
2018-07-24,108.05,65.55,152.75
2018-07-25,109.025,66.4,152.82
2018-07-26,107.95,64.9,151.43
2018-07-27,108.625,63.65,152.3
2018-07-30,108.425,63.3,151.5
2018-07-31,107.675,61.12,149.32
2018-08-01,108.625,60.25,151.82
2018-08-02,108.6,58.98,151.2
2018-08-03,110.675,58.5,152.85
2018-08-06,110.4,56.6,151.85
2018-08-07,110.075,55.8,149.85
2018-08-08,109.825,54.8,150.65
2018-08-09,108.25,54.98,149.35
2018-08-10,108.25,54.8,149.9
2018-08-13,107.2,55.52,148.65
2018-08-14,107.975,51.85,148.93
2018-08-15,108.325,52.48,149.05
2018-08-16,108.325,55.48,150.28
2018-08-17,109.425,58.6,150.95
2018-08-20,109.075,56.48,149.62
2018-08-21,109.275,56.23,149.18
2018-08-22,108.225,53.6,148.7
2018-08-23,107.95,51.17,149.03
2018-08-24,106.25,51.77,149.2
2018-08-27,108.2,54.77,150.22
2018-08-28,107.8,52.0,149.35
2018-08-29,109.175,51.55,149.32
2018-08-30,109.8,49.12,149.47
2018-08-31,107.675,61.12,149.45
2018-09-04,109.875,51.08,151.72
2018-09-05,109.05,51.98,151.72
2018-09-06,108.9,54.98,151.78
2018-09-07,109.95,55.65,152.97
2018-09-10,110.15,55.95,152.53
2018-09-11,109.3,54.48,152.12
2018-09-12,111.475,55.8,154.62
2018-09-13,110.8,55.67,154.95
2018-09-14,113.8,56.23,157.43
2018-09-17,113.425,56.45,157.32
2018-09-18,113.225,59.17,155.82
2018-09-19,113.1,60.0,155.53
2018-09-20,112.45,61.25,155.68
2018-09-21,113.075,60.3,156.95
2018-09-24,112.175,61.0,156.45
2018-09-25,112.35,62.42,156.62
2018-09-26,113.875,62.2,157.05
2018-09-27,113.225,61.3,157.3
2018-09-28,113.45,62.17,158.18
2018-10-01,113.675,64.75,158.65
2018-10-02,113.975,66.42,159.07
2018-10-03,113.2,67.47,157.88
2018-10-04,113.625,67.5,156.97
2018-10-05,113.8,68.2,157.78
2018-10-08,114.175,68.45,157.68
2018-10-09,113.35,68.75,156.95
2018-10-10,112.075,68.47,155.9
2018-10-11,112.625,68.67,156.72
2018-10-12,112.325,55.0,154.7
2018-10-15,113.375,56.75,155.1
2018-10-16,112.65,56.88,154.03
2018-10-17,112.925,54.7,154.07
2018-10-18,113.075,52.3,155.25
2018-10-19,112.25,51.6,154.65
2018-10-22,112.8,53.17,155.65
2018-10-23,112.775,54.52,155.07
2018-10-24,113.275,57.52,154.62
2018-10-25,113.35,56.77,153.97
2018-10-26,113.875,57.92,154.8
2018-10-29,114.3,58.85,153.9
2018-10-30,113.9,59.0,152.18
2018-10-31,115.85,58.45,153.47
2018-11-01,117.125,58.2,153.3
2018-11-02,117.075,58.12,152.5
2018-11-05,115.325,57.1,149.5
2018-11-06,115.425,54.1,149.97
2018-11-07,116.1,55.52,149.93
2018-11-08,116.55,55.62,150.18
2018-11-09,114.575,55.8,149.0
2018-11-12,114.925,56.55,148.38
2018-11-13,115.375,57.3,148.97
2018-11-14,114.6,57.0,148.97
2018-11-15,115.15,57.08,148.62
2018-11-16,115.35,60.08,146.53
2018-11-19,116.15,61.02,147.28
2018-11-20,115.7,58.98,146.88
2018-11-21,116.4,58.27,148.62
2018-11-23,117.1,59.08,149.38
2018-11-26,116.925,57.4,149.15
2018-11-27,116.7,57.88,148.43
2018-11-28,116.775,57.95,147.7
2018-11-29,116.6,58.73,145.97
2018-11-30,116.925,57.88,145.22
2018-12-03,116.875,58.02,144.5
2018-12-04,117.775,56.88,144.4
2018-12-05,118.3,55.85,145.47
2018-12-06,117.95,54.52,144.2
2018-12-07,117.9,54.25,144.38
2018-12-10,117.575,54.73,145.03
2018-12-11,118.375,54.45,147.3
2018-12-12,119.125,54.73,147.57
2018-12-13,119.45,54.8,147.97
2018-12-14,119.575,64.5,147.57
2018-12-17,119.025,63.83,145.38
2018-12-18,119.775,62.65,146.2
2018-12-19,119.725,62.7,146.2
2018-12-20,120.225,62.38,147.43
2018-12-21,120.875,61.12,147.35
2018-12-24,120.875,60.3,147.38
2018-12-26,121.35,60.38,148.1
2018-12-27,122.925,60.58,149.0
2018-12-28,124.075,60.65,149.07
2018-12-31,124.8,60.98,148.85
2019-01-02,123.525,61.7,147.95
2019-01-03,123.225,62.15,146.53
2019-01-04,121.925,61.95,144.9
2019-01-07,123.2,61.9,146.0
2019-01-08,125.3,62.6,147.62
2019-01-09,124.8,63.77,146.82
2019-01-10,124.875,64.08,146.75
2019-01-11,124.975,62.65,146.12
2019-01-14,125.425,61.85,144.85
2019-01-15,126.95,62.15,144.75
2019-01-16,127.825,60.05,143.78
2019-01-17,127.1,60.85,141.43
2019-01-18,126.525,61.23,141.45
2019-01-22,125.125,61.48,141.05
2019-01-23,125.55,60.77,143.03
2019-01-24,125.35,59.83,143.78
2019-01-25,126.05,58.38,143.38
2019-01-28,126.4,57.98,143.47
2019-01-29,126.475,57.33,142.65
2019-01-30,126.15,57.45,142.38
2019-01-31,124.8,56.25,142.1
2019-02-01,125.45,56.35,142.53
2019-02-04,125.725,57.38,144.22
2019-02-05,126.7,56.42,143.82
2019-02-06,126.4,55.92,143.18
2019-02-07,126.3,55.27,143.25
2019-02-08,127.375,55.05,144.1
2019-02-11,127.825,55.17,144.68
2019-02-12,126.825,55.17,144.4
2019-02-13,125.95,55.15,143.53
2019-02-14,126.125,58.7,144.07
2019-02-15,126.625,59.52,142.6
2019-02-19,127.875,56.52,143.75
2019-02-20,128.325,52.98,143.88
2019-02-21,127.625,55.95,143.22
2019-02-22,128.675,55.45,142.9
2019-02-25,128.55,53.9,142.5
2019-02-26,129.575,55.73,143.45
2019-02-27,129.4,55.6,143.88
2019-02-28,129.95,55.88,142.88
2019-03-01,129.55,56.4,141.22
2019-03-04,128.35,57.33,141.2
2019-03-05,128.825,57.9,140.88
2019-03-06,128.9,57.08,140.65
2019-03-07,128.95,57.73,142.9
2019-03-08,129.675,60.55,143.93
2019-03-11,129.0,62.85,142.3
2019-03-12,126.65,63.65,141.3
2019-03-13,126.675,63.48,141.55
2019-03-14,127.4,65.8,141.1
2019-03-15,129.1,68.8,141.32
2019-03-18,128.325,71.03,141.65
2019-03-19,129.125,70.83,142.25
2019-03-20,129.575,73.83,142.25
